mgrs_tile
38SLF
37SCV
36RYU
37SCS
38SKE
37RBQ
36RXT
37SFU
37SCR
38SKG
38SMF
36SYC
37SDV
38SLE
37SGA
37SDT
36SYB
37RBP
37SFV
37SEU
37SDA
37SFB
37SCT
36RYV
37SBR
38SND
37SCU
37SGV
36RXU
37SFA
37SDU
38SME
38SNE
38SKF
36RYT
37SCA
37SEA
36SYA
37SBS
38SMD
37SBT
37SEB
37SEV
