mgrs_tile
19KES
19KCU
19KCS
19KDU
19KDR
19KEQ
19KCQ
19KDP
19JCL
19KCV
19KDS
19KET
19JDN
19KDT
19KDQ
19KEP
19JCN
19KER
19KCP
19KCT
19JDL
19JDM
19KDV
19KCR
19JCM
