mgrs_tile
36SVF
36SYG
37SCC
36SYD
36SYF
36SYC
37SBA
36SUG
36SYB
35SPC
36STG
37SCT
36SYH
37SBB
37SCU
37SBU
35SPB
35SPA
36SUF
36SXG
36SYE
36SVE
36SWF
35SQC
37SBV
36SUH
36STH
36SVG
36SXH
37SCB
35SQB
37SBS
36SXF
37SBT
36STF
36SWG
35SQA
37SBC
