mgrs_tile
34HFH
34HBK
34HBJ
34HCK
34JCL
34HCH
34HBG
34HDJ
33HYD
34HEH
34JBL
34HCG
35HND
34HDG
34HEJ
34HGJ
33HYC
34HDH
35HLC
35HLD
34HGH
34HEG
34HCJ
35HMD
34HBH
35HKC
34HFJ
35HKD
