mgrs_tile
16SBC
16RGV
17SPT
16RCU
16SEA
16RDU
18SUG
16SCG
16SBB
16SFB
17RNK
17RMP
17SQT
16RFT
15SYB
17RLK
17SMT
17SMR
15SYV
16SDC
17RKN
17SMS
18STF
17RNM
17RMK
18STG
16SDF
16SGA
17SNS
17RLQ
17SPS
18STJ
15SXS
17SLR
15RXP
16RBU
16SDD
17SLT
16REV
17RML
16RDV
16REU
16RCV
15SYU
15RYQ
16SCD
15RYP
16SCB
16RFV
18SUF
16SCF
15SXR
16SDA
17RNL
16SFA
15SXV
17SQB
18STD
17RLL
17SNT
16SGB
17RMM
17RMJ
18SUJ
17RMN
17SQU
18STE
17SPU
17RMQ
17RKP
16SDB
15SYS
17SPV
17SQA
16SDE
16SBE
18STH
17SLS
16RGT
17SKR
16SCA
17RKQ
16SBF
15SYT
15SYA
18SVJ
16SCC
16SBG
16RGU
17RLN
17SQC
16RBV
17SKS
16SBA
15SXU
17SNR
15RXQ
18TVK
16SEB
17SNU
16SCE
17RLM
16RFU
15SXA
17RLP
16SBD
15SYR
18SUH
17RNN
17SQV
