mgrs_tile
48SVA
49SFT
49SDS
48SUC
48SXD
49SGT
49SCS
49SBT
49SDT
49SBS
48SVD
49SFS
49SCT
49SEU
48SUD
49SDU
48SWA
48SWC
48SVB
48SYB
49SFU
49SET
48SWB
48SYC
48SWD
49SFR
49SCU
48SVC
49SER
49SES
48SXC
48SXB
