mgrs_tile
45UYQ
46TDS
46TGT
47TLN
45UXS
46UGA
46UCV
46UEB
45UXR
46UCU
46TFS
45UYR
46UGV
46TET
45UYP
46TFR
46UDA
46UDV
47ULP
46UDU
46TER
45UYS
46TGR
47TLM
46TDT
46TCT
46UCA
46UGU
46UFB
46TES
46UEV
46TFT
46UCB
46UDB
46UFU
46UFV
46UEA
46UFA
46TGS
46UEU
