mgrs_tile
60HTF
60HVD
59HQV
59HPA
59HQB
60HTC
60HUF
59HNC
60HVC
60HUE
60HTG
59HQA
59HPC
59HPB
60HTD
60HUD
60HTE
60HVE
60HUC
