mgrs_tile
17NNH
16PGR
17PNL
17NNJ
16PHQ
17PKL
16PGT
17PMK
16PGS
16PFT
17PNK
16PHS
17PKK
17NMJ
16PHR
17PLK
17PKM
16PFS
17PPK
17PLL
