mgrs_tile
46UFF
47UMA
45UYQ
45UXQ
47UNS
48UUC
45UWR
45UXS
46UGA
47UPS
47UMU
47UMV
45UXR
47ULR
45UXT
47UQT
45UVS
45UYR
47UMS
46UGB
47UNU
46UGE
47UNR
45UWT
47ULA
47UQS
48UUD
45UYS
47UNT
45UYT
45UYU
47UMT
47UMR
47ULS
46UCC
45UWS
46UFB
47UPV
46UCD
45UVT
47UQU
47ULV
45UXU
47UPU
47UNV
46UFE
47UPT
