mgrs_tile
17TNM
19TCN
17TQM
18TVR
17TLM
17UMP
18TUR
19TCM
18TXT
18TVS
17TNN
17TQL
19TDN
18TWT
17TMN
18UVV
18UXU
18UYU
17TPN
19UCP
18TXR
17UPP
16TGS
18UWV
18UWU
18UXV
16UGU
16UFU
18UVU
16TGT
16TFT
18TWS
17TML
17TPL
18TUS
17TNK
18TXS
17UQP
19UDP
18TVT
17TQK
18UUU
18TYS
16UGV
17TPM
17TPK
18TVQ
17TNL
17TQN
18TUT
17TLN
17UNP
18TUQ
16TFS
18TYT
18TWR
17ULP
17TMM
