mgrs_tile
33TUL
33TYJ
33TVK
34TBM
34TCL
33TWJ
33TVJ
33TWK
34TCM
33TXJ
34SEJ
33TYG
33TUK
33TVL
34TDM
34TEK
34TDK
33TVM
34TDL
34SDJ
33TUM
34TCN
33TXH
34TCK
33TYH
