mgrs_tile
33TUL
32TPS
33UWP
33TVN
32TPT
31TFL
31TGJ
32TQR
32TNT
32UPU
31TGK
32TLS
32TQT
31TFK
32TQS
32TLR
32TLP
32TPR
31TGL
33TWM
32TLQ
33UUP
32UQU
32TMT
32TMR
33TWN
32TMP
32TNR
32TNS
33TVM
33TUM
33TUN
31TGM
32TMS
33UVP
32TMQ
