mgrs_tile
09VVC
09UWA
09UVB
09UWB
09UXT
10UEV
10TDT
10UCD
10UCC
10UDU
09UWV
10UCA
10UFV
09UVA
09UXV
09UWT
09VWC
09UWU
09UVV
09UXS
09UYS
10UDV
10UDA
09UVU
09UYT
09UXA
09UYR
09UXU
09UXR
10UEA
09UYU
10UCB
10UFA
10UDB
10UEB
09UXB
