system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
23,"[127.0, 84.0]",12UYE,"[127.0, 84.0]","[1.4321344999999999, 11.414611304347828]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[84.0, 41.0, 127.0]",12UYU,"[84.0, 41.0]","[2.1866322045454547, 50.270141558139535, 99.89076897560975]","{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[84.0, 41.0, 127.0]",12UYV,"[84.0, 41.0]","[3.723295933333333, 69.1187438409091, 86.59104953658539]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[41.0, 84.0]",13TBG,"[41.0, 84.0]","[5.663094413043477, 94.14715835555558]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[41.0, 141.0, 84.0]",13TCK,"[41.0, 141.0]","[6.648837209302325E-5, 88.14979719047618, 95.43562313636362]","{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[41.0, 84.0]",13TCL,"[41.0, 84.0]","[3.6333834000000005, 71.41586619148936]","{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[41.0, 84.0]",13TCM,"[41.0, 84.0]","[3.812324888888889, 39.96552888372093]","{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[41.0, 84.0]",13TCN,"[41.0, 84.0]","[5.700873521739129, 12.817069909090913]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[41.0, 141.0, 84.0]",13TDN,"[41.0, 141.0]","[1.8568156136363638, 67.08494425581397, 96.8134264651163]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[127.0, 84.0, 27.0]",13UCA,"[127.0, 84.0]","[2.2516094285714283, 39.15852515555556, 79.74360944444444]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[127.0, 27.0, 84.0]",13UCB,"[127.0, 27.0]","[3.826829268292683E-5, 44.31936790697674, 66.76528832608695]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[84.0, 41.0]",13UCP,"[84.0, 41.0]","[1.9717405909090908, 9.665757627906975]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[84.0, 41.0]",13UCQ,"[84.0, 41.0]","[3.8132029333333333, 36.281663886363624]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[84.0, 41.0, 127.0]",13UCR,"[84.0, 41.0]","[5.831351804347827, 61.367147386363634, 88.42152214285714]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[84.0, 127.0, 41.0]",13UCS,"[84.0, 127.0]","[4.038072311111112, 60.47537667391303, 86.06517648837207]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[84.0, 127.0]",13UCT,"[84.0, 127.0]","[7.073949808510638, 27.448087511627914]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[127.0, 84.0]",13UCU,"[127.0, 84.0]","[1.446728512195122, 6.133509456521739]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[127.0, 84.0, 27.0]",13UCV,"[127.0, 84.0]","[1.4130856428571428, 16.165089127659577, 99.5997446976744]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[84.0, 127.0, 41.0]",13UDA,"[84.0, 127.0]","[5.6882280000000005, 20.06900258536585, 93.59860195348837]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[127.0, 84.0]",13UDB,"[127.0, 84.0]","[0.4858486585365854, 5.458443217391303]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[41.0, 84.0, 141.0]",13UDP,"[41.0, 84.0]","[3.3116279069767443E-5, 73.11484161363634, 89.10695897619048]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[41.0, 84.0]",13UDQ,"[41.0, 84.0]","[3.934778333333334, 44.679042181818176]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[41.0, 84.0]",13UDR,"[41.0, 84.0]","[1.8813783181818182, 17.82336317777778]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[84.0, 41.0]",13UDS,"[84.0, 41.0]","[0.05017044186046511, 1.4375554186046513]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[84.0, 41.0, 127.0]",13UDT,"[84.0, 41.0]","[6.929354595744682, 20.295353813953486, 99.9392508292683]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[84.0, 41.0, 127.0]",13UDU,"[84.0, 41.0]","[2.259985590909091, 49.70660097872341, 83.56213980487806]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[84.0, 127.0, 41.0]",13UDV,"[84.0, 127.0]","[7.008831085106385, 52.47388385714285, 72.67877875]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[41.0, 84.0, 127.0]",13UEA,"[41.0, 84.0]","[7.303944818181815, 7.710839553191489, 99.44237604878047]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[84.0, 41.0, 127.0]",13UEB,"[84.0, 41.0]","[3.6410753111111123, 29.613346022727264, 79.59519985365853]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[41.0, 141.0, 84.0]",13UER,"[41.0, 141.0]","[2.2000618863636365, 44.05111639534884, 98.4123585116279]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[41.0, 141.0, 84.0]",13UES,"[41.0, 141.0]","[2.0325581395348835E-5, 67.73297284782606, 77.57812227272727]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[41.0, 84.0, 141.0]",13UET,"[41.0, 84.0]","[9.465116279069769E-6, 52.16036172340425, 87.2867653023256]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[41.0, 84.0]",13UEU,"[41.0, 84.0]","[8.84293525, 24.806095]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[41.0, 84.0]",13UEV,"[41.0, 84.0]","[9.640539416666668, 9.693171395833334]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[41.0, 84.0, 141.0]",13UFA,"[41.0, 84.0]","[1.8579878636363638, 57.08693756521738, 61.097521488372095]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[41.0, 84.0, 141.0]",13UFB,"[41.0, 84.0]","[1.860349568181818, 29.80324153333334, 81.2907441904762]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[41.0, 141.0, 84.0]",13UFU,"[41.0, 141.0]","[8.504411041666666, 20.722870000000004, 99.67479386666668]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[41.0, 141.0, 84.0]",13UFV,"[41.0, 141.0]","[1.572093023255814E-5, 39.07075611904762, 84.07451155319148]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[127.0, 27.0, 84.0]",13VCC,"[127.0, 27.0]","[2.2390243902439028E-5, 11.380936558139531, 91.65896851162789]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[127.0, 84.0, 27.0]",13VDC,"[127.0, 84.0]","[3.4219512195121953E-5, 4.679774069767443, 94.84904227906975]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[127.0, 84.0, 27.0]",13VDD,"[127.0, 84.0]","[1.9374594761904764, 29.275077953488378, 64.9058601627907]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[127.0, 27.0, 84.0]",13VDE,"[127.0, 27.0]","[4.185068707317074, 38.07705236363636, 57.946841409090915]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[127.0, 27.0, 84.0]",13VDF,"[127.0, 27.0]","[3.424720105263158, 8.016706256410256, 84.183141575]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[84.0, 127.0, 41.0]",13VEC,"[84.0, 127.0]","[5.511627906976744E-5, 49.47082252380952, 52.46884630232558]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[84.0, 127.0, 41.0]",13VED,"[84.0, 127.0]","[3.490697674418605E-5, 18.86031883333333, 76.94844222727271]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[84.0, 127.0, 41.0]",13VEE,"[84.0, 127.0]","[4.660533840909091, 7.397319121951219, 96.86613900000002]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[127.0, 84.0, 27.0]",13VEF,"[127.0, 84.0]","[1.7694842702702702, 6.625844024390245, 86.34525407692308]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[127.0, 84.0, 27.0]",13VEG,"[127.0, 84.0]","[2.3086979166666666, 22.944535794871797, 53.57895491891891]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[127.0, 27.0, 84.0]",13VEH,"[127.0, 27.0]","[2.293978057142857, 22.334873918918912, 48.73444926315789]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[127.0, 27.0, 84.0, 70.0]",13VEJ,"[127.0, 27.0]","[1.6189191176470588, 6.542668916666667, 73.98270121621621, 96.32241026470587]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[27.0, 127.0, 70.0, 84.0]",13VEK,"[27.0, 127.0]","[2.465923970588235, 6.931152638888888, 66.49569697058823, 95.95718848571427]","{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[41.0, 84.0]",13VFC,"[41.0, 84.0]","[4.0069767441860466E-5, 3.337136558139536]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[41.0, 84.0, 127.0]",13VFD,"[41.0, 84.0]","[1.863947340909091, 2.0293155, 98.87886626829267]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[84.0, 41.0, 127.0]",13VFE,"[84.0, 41.0]","[7.219841363636363, 10.99765941860465, 77.58894213157896]","{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[84.0, 41.0, 127.0]",13VFF,"[84.0, 41.0]","[4.106493325, 35.14301805, 47.917178216216215]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[84.0, 127.0, 41.0]",13VFG,"[84.0, 127.0]","[2.806636842105263, 16.194436171428574, 57.13698715789475]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[127.0, 84.0, 41.0, 27.0]",13VFH,"[127.0, 84.0]","[0.11733232352941177, 4.76681402631579, 79.36341543243242, 98.45991399999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[127.0, 84.0, 27.0, 41.0]",13VFJ,"[127.0, 84.0]","[2.5127212058823534, 4.559825648648649, 74.90043454285714, 97.45395483333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[127.0, 84.0, 27.0]",13VFK,"[127.0, 84.0]","[6.219189416666667, 12.144897527777779, 41.96753802941176]","{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[127.0, 27.0, 84.0, 70.0]",13VFL,"[127.0, 27.0]","[0.0016513939393939395, 8.115679250000001, 35.76544422857143, 99.91661870967742]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[127.0, 27.0, 84.0, 70.0]",13WFM,"[127.0, 27.0]","[2.3351458787878787, 7.115091323529411, 60.620480176470586, 80.70964293548387]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[127.0, 27.0, 70.0, 84.0]",13WFN,"[127.0, 27.0]","[0.29151103125, 5.017788181818182, 46.016329687500004, 85.20029318181818]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[41.0, 141.0, 84.0]",14ULG,"[41.0, 141.0]","[1.8441932272727273, 11.50153758139535, 94.80120925581396]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[41.0, 141.0, 84.0]",14VLH,"[41.0, 141.0]","[5.0465116279069766E-5, 40.12474604545455, 63.09430948837209]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[41.0, 84.0, 141.0]",14VLJ,"[41.0, 84.0]","[1.8498864772727273, 28.055740386363638, 66.87300347619048]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[41.0, 84.0, 141.0]",14VLK,"[41.0, 84.0]","[2.9323646511627914, 10.460419772727274, 93.61920257142856]","{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[84.0, 41.0, 127.0]",14VLL,"[84.0, 41.0]","[4.75449, 5.505264125, 86.46962680555555]","{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[84.0, 41.0, 127.0]",14VLM,"[84.0, 41.0]","[3.1819858421052634, 25.772621078947367, 47.64392759999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[84.0, 127.0, 41.0]",14VLN,"[84.0, 127.0]","[2.3554178378378383, 9.873381235294117, 56.54711291891893]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[127.0, 84.0, 41.0, 27.0]",14VLP,"[127.0, 84.0]","[2.6682169705882353, 4.667494378378379, 86.92801231428572, 88.80710825714284]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[127.0, 84.0, 27.0]",14VLQ,"[127.0, 84.0]","[6.104994527777778, 8.26435475, 48.54555694117647]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[127.0, 27.0, 84.0, 70.0]",14VLR,"[127.0, 27.0]","[2.9043969705882353, 7.45396221875, 36.683697971428565, 99.56586161290323]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[141.0, 41.0, 84.0]",14VMJ,"[141.0, 41.0]","[1.2642857142857143E-5, 1.8697431590909088, 99.93298265853656]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[41.0, 141.0, 84.0]",14VMK,"[41.0, 141.0]","[6.21411011627907, 15.954868760869568, 81.94803697500001]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,"[41.0, 141.0, 84.0]",14VML,"[41.0, 141.0]","[3.5149768974358975, 40.17215693023257, 47.11691274358973]","{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[41.0, 84.0, 141.0]",14VMM,"[41.0, 84.0]","[3.981389921052632, 14.105385736842107, 62.985093078947365]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[41.0, 84.0, 141.0, 127.0]",14VMN,"[41.0, 84.0]","[3.154625945945946, 5.783632657894738, 89.69997472972973, 93.72706182352943]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,"[41.0, 84.0, 127.0]",14VMP,"[41.0, 84.0]","[2.932704228571429, 4.711038945945946, 61.68760855555555]","{""type"":""MultiPoint"",""coordinates"":[]}"
101,"[84.0, 127.0, 41.0]",14VMQ,"[84.0, 127.0]","[7.432821405405407, 24.212189555555554, 29.823803399999996]","{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[127.0, 84.0, 41.0, 27.0]",14VMR,"[127.0, 84.0]","[0.7258296060606061, 5.893999805555556, 60.82430151428572, 90.50504756249997]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[41.0, 141.0, 84.0, 98.0]",14VNM,"[41.0, 141.0]","[4.454176315789473, 6.720331307692309, 95.20413229729729, 95.76572239473683]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[41.0, 141.0, 84.0]",14VNN,"[41.0, 141.0]","[4.297077108108108, 9.40132507894737, 65.72219167567569]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[41.0, 141.0, 84.0]",14VNP,"[41.0, 141.0]","[1.1047103714285713, 27.800554142857145, 32.7766567027027]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[41.0, 84.0, 141.0, 127.0]",14VNQ,"[41.0, 84.0]","[2.723798771428571, 4.2653498571428585, 55.631935457142866, 98.38588775757577]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[41.0, 84.0, 127.0, 141.0]",14VNR,"[41.0, 84.0]","[4.895672885714285, 7.0669100277777765, 70.99556487878789, 81.79793290909092]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[41.0, 141.0, 98.0, 84.0]",14VPQ,"[41.0, 141.0]","[3.1170852285714283, 3.606437285714286, 81.10799434210526, 84.43092617142857]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[41.0, 141.0, 84.0]",14VPR,"[41.0, 141.0]","[3.7515151515151516E-5, 0.564198090909091, 50.12269329411763]","{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[127.0, 84.0, 27.0, 41.0]",14WMS,"[127.0, 84.0]","[4.6593750000000004E-5, 2.549194617647059, 53.76129729411765, 89.54527560606061]","{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[127.0, 27.0, 84.0, 70.0]",14WMT,"[127.0, 27.0]","[3.9859524848484855, 15.616045333333332, 18.204927647058824, 98.71704073333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[127.0, 27.0, 84.0, 70.0]",14WMU,"[127.0, 27.0]","[2.6227531249999996, 3.072761580645161, 51.323901470588254, 67.74836164516131]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[27.0, 127.0, 70.0, 84.0, 113.0]",14WMV,"[27.0, 127.0]","[0.14094976666666667, 1.3747654193548386, 24.1389591875, 83.66839887500001, 99.36317661290322]","{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[127.0, 27.0, 84.0, 70.0]",14WNA,"[127.0, 27.0]","[0.0049677, 2.6845237999999996, 29.751137656250002, 66.103557875]","{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[127.0, 27.0, 70.0, 84.0, 113.0]",14WNB,"[127.0, 27.0]","[2.122046333333333, 3.2591992666666654, 16.932494620689656, 61.67491474193549, 96.03856899999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[70.0, 27.0, 127.0, 113.0, 84.0]",14WNC,"[70.0, 27.0]","[2.6691424137931032, 3.3572256206896554, 11.600858533333334, 60.82617996969697, 92.05581860000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[84.0, 41.0, 127.0]",14WNS,"[84.0, 41.0]","[0.12976806060606058, 4.786508090909091, 31.15194312499999]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[127.0, 84.0, 41.0, 27.0]",14WNT,"[127.0, 84.0]","[6.837345575757576, 7.6846668000000005, 30.159582343750003, 93.16308964516128]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[127.0, 84.0, 27.0, 41.0]",14WNU,"[127.0, 84.0]","[0.008282225806451613, 5.613870470588235, 54.6732529, 61.149891093749986]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[127.0, 84.0, 27.0, 41.0, 70.0]",14WNV,"[127.0, 84.0]","[2.381009806451613, 4.6205219374999995, 14.451893900000004, 90.26113416129031, 97.72871883870967]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[127.0, 84.0, 41.0, 27.0]",14WPA,"[127.0, 84.0]","[0.3951676333333333, 5.11474153125, 31.902235, 62.385775967741935]","{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[84.0, 127.0, 27.0, 41.0, 70.0]",14WPB,"[84.0, 127.0]","[2.9981680645161295, 5.830990774193548, 21.884475899999995, 62.93440872727273, 96.64045568965517]","{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[27.0, 127.0, 84.0, 70.0, 41.0]",14WPC,"[27.0, 127.0]","[3.021428571428571E-5, 3.0701642333333337, 9.631417032258067, 61.40570655172414, 89.28105646666668]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[27.0, 127.0, 70.0, 84.0, 113.0]",14WPD,"[27.0, 127.0]","[1.3255464642857144, 5.298998233333333, 17.695348344827586, 36.62718855172413, 91.01670406451613]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[27.0, 127.0, 70.0, 113.0, 84.0, 13.0]",14WPE,"[27.0, 127.0]","[0.0031475925925925933, 1.5910360357142854, 3.0262001785714285, 46.476365896551734, 69.84689472413793, 99.38149948387098]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[41.0, 84.0, 141.0]",14WPS,"[41.0, 84.0]","[1.857378, 15.167510636363636, 25.875753277777772]","{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[41.0, 84.0, 141.0, 127.0]",14WPT,"[41.0, 84.0]","[8.193749999999999E-5, 4.814229235294117, 47.71357602941177, 83.39428028124999]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[41.0, 84.0, 127.0, 141.0]",14WPU,"[41.0, 84.0]","[1.7191195312499998, 4.245379636363636, 44.757494967741934, 74.37945285714288]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[84.0, 41.0, 127.0, 27.0, 141.0]",14WPV,"[84.0, 41.0]","[0.0035786774193548396, 4.1876677096774175, 8.582892466666664, 95.42631013793103, 95.4295698181818]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[70.0, 27.0, 113.0, 127.0, 13.0, 84.0]",14XPF,"[70.0, 27.0]","[2.870674857142856, 3.056297964285714, 3.885568407407408, 33.48988920000001, 70.73761171875, 96.67382707142858]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[41.0, 141.0, 98.0, 84.0]",15VUK,"[41.0, 141.0]","[3.1728765714285716, 3.7611568, 75.86437789743589, 89.92234911428572]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[141.0, 41.0, 84.0, 98.0]",15VUL,"[141.0, 41.0]","[1.380999272727273, 2.897632735294118, 50.04770908571429, 97.9298415]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[41.0, 141.0, 98.0, 84.0]",15WVM,"[41.0, 141.0]","[3.077170424242424, 6.999891514285714, 50.54503080000002, 90.41345770588234]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[41.0, 141.0, 84.0, 98.0]",15WVN,"[41.0, 141.0]","[0.09252093750000001, 6.887027617647059, 50.53547526470587, 80.78602657575756]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[41.0, 84.0, 141.0, 127.0]",15WVP,"[41.0, 84.0]","[2.6295733125, 10.044154656249999, 18.998687257142866, 96.40595312903227]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[84.0, 41.0, 141.0, 127.0]",15WVQ,"[84.0, 41.0]","[0.014553741935483871, 0.3393228064516129, 47.762769125000005, 57.72840040000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[84.0, 41.0, 127.0, 141.0, 27.0]",15WVR,"[84.0, 41.0]","[5.096772375, 6.261142499999999, 12.860140333333336, 80.98640959999999, 95.16518803333328]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[127.0, 84.0, 41.0, 27.0]",15WVS,"[127.0, 84.0]","[2.6783152666666665, 3.201793322580644, 29.92738039393939, 54.299396866666676]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[127.0, 84.0, 27.0, 41.0, 70.0]",15WVT,"[127.0, 84.0]","[3.5408924666666666, 4.016876838709677, 6.339274535714286, 65.06538813333333, 84.6026563103448]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[27.0, 127.0, 84.0, 70.0, 41.0, 113.0]",15WVU,"[27.0, 127.0]","[1.8671374285714286, 5.660336666666667, 18.67048420689655, 31.288562241379314, 96.17869534482757, 97.16304093103449]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[27.0, 127.0, 70.0, 113.0, 84.0, 13.0]",15WVV,"[27.0, 127.0]","[0.003174111111111111, 0.385579, 6.578633724137932, 53.51943824137932, 62.28371058620689, 99.90225532258063]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[41.0, 141.0, 98.0, 84.0]",15WWP,"[41.0, 141.0]","[2.265716032258064, 9.64584642857143, 24.06751212121213, 90.57255196774193]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[41.0, 141.0, 84.0, 98.0]",15WWQ,"[41.0, 141.0]","[1.5737194838709676, 2.893139935483871, 51.25407090625, 54.79495984374999]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[141.0, 41.0, 84.0, 98.0, 127.0]",15WWR,"[141.0, 41.0]","[1.2083037333333335, 7.637789333333332, 13.974211124999998, 85.39209440625, 93.07409403448275]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,"[84.0, 41.0, 141.0, 127.0]",15WWS,"[84.0, 41.0]","[2.9244074838709673, 6.791400281250001, 27.595539866666666, 52.09375096666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
