system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
30,"[3.0, 46.0]",52SBG,"[3.0, 46.0]","[5.959684244444445, 28.379769902439026]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[46.0, 3.0]",52SBH,"[46.0, 3.0]","[4.49736275609756, 22.03812458139535]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[46.0, 3.0]",52SBJ,"[46.0, 3.0]","[1.9407468571428577, 47.3968584090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[103.0, 3.0]",52SCA,"[103.0, 3.0]","[1.8664443636363641, 66.2356575]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[103.0, 3.0]",52SCB,"[103.0, 3.0]","[8.43326945652174, 47.586220038461526]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[3.0, 103.0]",52SCC,"[3.0, 103.0]","[18.449952326086958, 24.322006340909084]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[3.0, 103.0]",52SCD,"[3.0, 103.0]","[2.16513775, 45.00657337209303]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[3.0, 103.0]",52SCE,"[3.0, 103.0]","[1.9583184090909094, 67.77694797727273]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[3.0, 103.0]",52SCF,"[3.0, 103.0]","[1.8584752500000001, 89.16527270454546]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,[3.0],52SCG,[3.0],[1.858467727272727],"{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[3.0, 46.0]",52SCH,"[3.0, 46.0]","[1.2718604651162788E-4, 91.72564492682928]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[3.0, 46.0]",52SCJ,"[3.0, 46.0]","[1.9291507499999996, 66.56493573809523]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[103.0, 3.0]",52SDC,"[103.0, 3.0]","[4.6046511627906974E-6, 98.5320782093023]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[103.0, 3.0]",52SDD,"[103.0, 3.0]","[9.069767441860465E-7, 80.42218479545454]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[103.0, 3.0]",52SDE,"[103.0, 3.0]","[3.9421714444444453, 55.62500609302326]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[103.0, 3.0]",52SDF,"[103.0, 3.0]","[3.905982454545456, 34.03104537777778]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[3.0, 103.0]",52SDG,"[3.0, 103.0]","[9.536271181818181, 21.296527954545446]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[3.0, 103.0]",52SDH,"[3.0, 103.0]","[1.8837209302325582E-6, 41.360262186046505]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[3.0, 103.0]",52SDJ,"[3.0, 103.0]","[1.8569602954545454, 62.76513832558138]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[103.0, 3.0]",52SEG,"[103.0, 3.0]","[1.8627932499999995, 95.61228839534883]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[103.0, 3.0]",52SEH,"[103.0, 3.0]","[1.0651162790697675E-5, 73.79187176744185]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[103.0, 3.0]",52SEJ,"[103.0, 3.0]","[2.069767441860465E-6, 50.636842636363625]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[46.0, 3.0]",52TBK,"[46.0, 3.0]","[2.1046341463414633E-4, 70.81501727272729]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[46.0, 3.0, 89.0]",52TBL,"[46.0, 3.0]","[1.4034146341463416E-4, 93.20858853488376, 99.99376586206895]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[3.0, 46.0]",52TCK,"[3.0, 46.0]","[2.07027325, 39.19338436585366]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[3.0, 46.0]",52TCL,"[3.0, 46.0]","[5.02613441860465, 12.773146829268294]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[46.0, 3.0]",52TCM,"[46.0, 3.0]","[0.008893268292682926, 26.89975437209302]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[46.0, 3.0]",52TCN,"[46.0, 3.0]","[2.253658536585366E-5, 51.44917254545454]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[46.0, 3.0]",52TCP,"[46.0, 3.0]","[5.977561272727272, 73.95835193023257]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[46.0, 89.0, 3.0]",52TCQ,"[46.0, 89.0]","[1.9440807857142857, 88.82177072093023, 95.29431604651165]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[3.0, 103.0]",52TDK,"[3.0, 103.0]","[1.0697674418604653E-6, 84.07409041860465]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[3.0, 46.0]",52TDL,"[3.0, 46.0]","[2.9674418604651164E-5, 97.9448763902439]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[3.0, 46.0]",52TDM,"[3.0, 46.0]","[6.86046511627907E-6, 77.11771287804875]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[3.0, 46.0]",52TDN,"[3.0, 46.0]","[1.8631110454545456, 50.5065962195122]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[3.0, 46.0]",52TDP,"[3.0, 46.0]","[8.279069767441861E-6, 28.416049227272723]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[46.0, 3.0]",52TDQ,"[46.0, 3.0]","[4.663855595238095, 8.795169499999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[46.0, 3.0]",52TDR,"[46.0, 3.0]","[1.1414634146341466E-5, 30.9344419090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[46.0, 3.0]",52TDS,"[46.0, 3.0]","[3.5121951219512197E-6, 53.22186106818181]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[46.0, 3.0, 89.0]",52TDT,"[46.0, 3.0]","[1.945298285714286, 75.18852083720931, 91.78480834090907]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[103.0, 3.0]",52TEK,"[103.0, 3.0]","[0.4705809767441859, 25.714588558139535]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[3.0, 103.0]",52TEL,"[3.0, 103.0]","[4.262384744186047, 14.24066423255814]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[3.0, 103.0]",52TEM,"[3.0, 103.0]","[2.1569767441860467E-4, 35.23734469767442]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[3.0, 103.0]",52TEN,"[3.0, 103.0]","[1.8585673409090904, 55.901816395348824]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[3.0, 103.0, 46.0]",52TEP,"[3.0, 103.0]","[6.930232558139536E-6, 76.51687339534885, 99.99955299999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[3.0, 46.0, 103.0]",52TEQ,"[3.0, 46.0]","[1.8608237954545463, 88.70753036585367, 95.42739946511625]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[3.0, 46.0]",52TER,"[3.0, 46.0]","[1.9877723863636363, 62.75227921951219]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[3.0, 46.0]",52TES,"[3.0, 46.0]","[1.9960374318181822, 36.66539697560976]","{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[3.0, 46.0]",52TET,"[3.0, 46.0]","[5.674418604651163E-6, 12.750133619047617]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[103.0, 3.0]",52TFL,"[103.0, 3.0]","[1.372093023255814E-6, 92.2481629767442]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[103.0, 3.0]",52TFM,"[103.0, 3.0]","[5.348837209302325E-7, 69.20751511627905]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[103.0, 3.0]",52TFN,"[103.0, 3.0]","[2.2093023255813954E-6, 46.70240649999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[103.0, 3.0]",52TFP,"[103.0, 3.0]","[3.7674418604651163E-6, 23.82703354545454]","{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[3.0, 103.0]",52TFQ,"[3.0, 103.0]","[4.615318, 6.410621418604651]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[3.0, 103.0]",52TFR,"[3.0, 103.0]","[1.8579737045454545, 25.892314441860467]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[3.0, 103.0]",52TFS,"[3.0, 103.0]","[5.651162790697674E-6, 47.7842704]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[3.0, 103.0, 46.0]",52TFT,"[3.0, 103.0]","[9.74418604651163E-6, 65.51022013953491, 97.33984690243904]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[103.0, 3.0, 60.0]",52TGQ,"[103.0, 3.0]","[2.0465116279069768E-6, 89.83693097674418, 94.74543442857141]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[103.0, 3.0]",52TGR,"[103.0, 3.0]","[2.052999886363636, 67.49935247727272]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[103.0, 3.0]",52TGS,"[103.0, 3.0]","[3.714302466666667, 43.9246733255814]","{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[103.0, 3.0]",52TGT,"[103.0, 3.0]","[2.7488372093023258E-5, 21.153288674418604]","{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[46.0, 89.0, 3.0]",52UDU,"[46.0, 89.0]","[1.9999999999999995E-6, 63.944897255813956, 95.6834231395349]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[46.0, 3.0, 89.0]",52UEA,"[46.0, 3.0]","[1.3999999999999995E-5, 51.246512069767455, 94.85963064444445]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[46.0, 89.0, 3.0]",52UEB,"[46.0, 89.0]","[1.8292682926829266E-6, 68.87289160465117, 73.23639141860467]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[46.0, 89.0, 3.0]",52UEC,"[46.0, 89.0]","[3.878048780487805E-6, 40.44024339534883, 94.01082865116278]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[46.0, 3.0]",52UEU,"[46.0, 3.0]","[2.146341463414634E-6, 7.332654627906977]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[46.0, 3.0]",52UEV,"[46.0, 3.0]","[1.2804878048780485E-5, 29.045254093023253]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[3.0, 46.0]",52UFA,"[3.0, 46.0]","[3.093023255813954E-6, 25.24576195121951]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,"[3.0, 46.0]",52UFB,"[3.0, 46.0]","[3.1395348837209303E-6, 3.477793536585366]","{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[46.0, 3.0]",52UFC,"[46.0, 3.0]","[1.853658536585366E-6, 5.258338930232559]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[46.0, 3.0, 89.0]",52UFD,"[46.0, 3.0]","[2.0220737380952385, 25.474193674418608, 97.64708474999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,"[46.0, 3.0, 89.0]",52UFE,"[46.0, 3.0]","[2.1725842380952383, 46.82379572093023, 75.65554495454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
101,"[46.0, 89.0, 3.0]",52UFF,"[46.0, 89.0]","[8.53658536585366E-6, 47.360634744186044, 67.91917588372094]","{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[46.0, 89.0, 3.0]",52UFG,"[46.0, 89.0]","[1.9487879523809521, 21.16618977272728, 88.79736725581397]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[3.0, 46.0, 103.0]",52UFU,"[3.0, 46.0]","[3.883720930232558E-6, 76.18985563414637, 85.01135262790696]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[3.0, 46.0]",52UFV,"[3.0, 46.0]","[1.3023255813953488E-6, 50.6487452195122]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[3.0, 103.0]",52UGA,"[3.0, 103.0]","[3.4186046511627906E-6, 32.311114418604646]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[3.0, 103.0, 46.0]",52UGB,"[3.0, 103.0]","[2.8604651162790695E-6, 51.04546781395349, 90.66080541463415]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[3.0, 46.0, 103.0]",52UGC,"[3.0, 46.0]","[1.4186046511627906E-5, 66.0802153414634, 69.58439088372093]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[3.0, 46.0, 103.0]",52UGD,"[3.0, 46.0]","[7.232558139534884E-6, 42.410706333333344, 88.08219445454546]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[3.0, 46.0]",52UGE,"[3.0, 46.0]","[1.3139534883720929E-5, 16.601082024390248]","{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[103.0, 3.0]",52UGU,"[103.0, 3.0]","[0.5052638139534882, 2.4336435813953488]","{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[3.0, 103.0]",52UGV,"[3.0, 103.0]","[2.2325581395348843E-6, 13.307630418604651]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[103.0, 60.0, 3.0]",53TLM,"[103.0, 60.0]","[3.9834846444444447, 76.49752593181816, 95.27362425581396]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[103.0, 3.0, 60.0]",53TLN,"[103.0, 3.0]","[3.051162790697675E-5, 68.60757995348838, 96.51593783333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[3.0, 46.0]",53ULA,"[3.0, 46.0]","[0.16072688372093022, 2.3638104047619044]","{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[46.0, 3.0, 89.0]",53ULB,"[46.0, 3.0]","[1.9320542619047625, 16.31647490697674, 90.84379039999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[103.0, 3.0]",53ULP,"[103.0, 3.0]","[9.27906976744186E-6, 38.40956753488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[103.0, 3.0]",53ULQ,"[103.0, 3.0]","[7.139534883720931E-6, 9.329391232558141]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[3.0, 103.0]",53ULR,"[3.0, 103.0]","[4.0E-6, 6.941099232558138]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[3.0, 103.0, 46.0]",53ULS,"[3.0, 103.0]","[4.5813953488372094E-6, 32.06339986046512, 99.25872078048779]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[3.0, 103.0, 46.0]",53ULT,"[3.0, 103.0]","[1.2790697674418603E-5, 58.512702558139544, 77.69662882926828]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[3.0, 46.0, 103.0]",53ULU,"[3.0, 46.0]","[8.55813953488372E-6, 45.64479283333334, 85.03159193181818]","{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[3.0, 46.0]",53ULV,"[3.0, 46.0]","[1.3162790697674421E-5, 12.120001975609755]","{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[3.0, 103.0, 46.0]",53UMA,"[3.0, 103.0]","[1.9046511627906975E-5, 45.475221651162784, 70.1677861904762]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[3.0, 46.0, 103.0]",53UMB,"[3.0, 46.0]","[8.883720930232558E-6, 38.251602642857144, 71.77274104545454]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[103.0, 60.0, 3.0]",53UMQ,"[103.0, 60.0]","[9.162790697674419E-6, 57.82044651162791, 95.55221139534882]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[103.0, 3.0, 60.0]",53UMR,"[103.0, 3.0]","[1.6534883720930233E-5, 69.49456818604652, 80.29784413953489]","{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[103.0, 3.0]",53UMS,"[103.0, 3.0]","[3.0093023255813953E-5, 39.594192697674416]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[103.0, 3.0]",53UMT,"[103.0, 3.0]","[2.068732454545454, 10.534529023255814]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[3.0, 103.0]",53UMU,"[3.0, 103.0]","[2.0906976744186047E-5, 3.042755568181818]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[3.0, 103.0, 46.0]",53UMV,"[3.0, 103.0]","[1.9744186046511628E-5, 19.739704209302328, 96.63598551219512]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[103.0, 3.0]",53UNA,"[103.0, 3.0]","[2.611627906976744E-5, 12.671811837209301]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[3.0, 103.0]",53UNB,"[3.0, 103.0]","[5.395348837209303E-6, 1.860806613636364]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[103.0, 60.0, 3.0]",53UNT,"[103.0, 60.0]","[1.8535897954545455, 34.68897104878048, 96.38540304651164]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[103.0, 60.0, 3.0]",53UNU,"[103.0, 60.0]","[1.9558139534883723E-5, 57.46842763414632, 71.29976388372094]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[103.0, 3.0, 60.0]",53UNV,"[103.0, 3.0]","[2.1953488372093022E-5, 41.80348402325581, 80.08583031707316]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[103.0, 60.0, 3.0]",53UPA,"[103.0, 60.0]","[5.023255813953488E-6, 11.346350634146342, 97.56160823255813]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[103.0, 60.0, 3.0]",53UPB,"[103.0, 60.0]","[1.8556380454545454, 33.430881804878055, 74.40273246511626]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[46.0, 3.0, 89.0]",53VLC,"[46.0, 3.0]","[2.0243902439024386E-6, 45.34414625581397, 58.474725413043444]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[46.0, 89.0, 3.0]",53VLD,"[46.0, 89.0]","[1.2926829268292684E-6, 22.98368093333334, 74.1154249767442]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[46.0, 89.0, 3.0, 132.0]",53VLE,"[46.0, 89.0]","[2.3534788292682927, 7.167819441860464, 97.31262758139533, 99.9729189722222]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[3.0, 46.0, 103.0]",53VMC,"[3.0, 46.0]","[6.046511627906977E-7, 6.8710942195121945, 94.62932981395346]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[3.0, 46.0, 89.0]",53VMD,"[3.0, 46.0]","[4.418604651162791E-7, 7.317073170731708E-7, 98.9631489767442]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[46.0, 3.0, 89.0]",53VME,"[46.0, 3.0]","[5.008347048780487, 13.561045674418605, 75.86989053658536]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[46.0, 89.0, 3.0]",53VMF,"[46.0, 89.0]","[3.632126947368421, 39.37700365789473, 41.88469522500001]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,"[46.0, 89.0, 3.0]",53VMG,"[46.0, 89.0]","[3.9132893783783778, 7.83487218918919, 68.61434357894736]","{""type"":""MultiPoint"",""coordinates"":[]}"
146,"[89.0, 46.0, 132.0, 3.0]",53VMH,"[89.0, 46.0]","[0.8923015277777778, 3.6997828055555555, 89.86385252941176, 94.06069516216216]","{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[3.0, 103.0, 46.0]",53VNC,"[3.0, 103.0]","[2.372093023255814E-6, 6.771014255813953, 92.89774004878046]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,"[3.0, 103.0, 46.0]",53VND,"[3.0, 103.0]","[2.162790697674419E-6, 30.67619546511628, 62.96131197560977]","{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[3.0, 46.0, 103.0]",53VNE,"[3.0, 46.0]","[4.310903, 36.07207563414635, 56.012896744186044]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[3.0, 46.0, 103.0]",53VNF,"[3.0, 46.0]","[1.4075857692307692, 5.690955540540541, 81.39473709756099]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,"[3.0, 46.0, 89.0]",53VNG,"[3.0, 46.0]","[1.982939894736842, 4.504447135135135, 91.39166530555555]","{""type"":""MultiPoint"",""coordinates"":[]}"
152,"[46.0, 3.0, 89.0]",53VNH,"[46.0, 3.0]","[2.2896145714285714, 8.611189648648649, 58.78321869444442]","{""type"":""MultiPoint"",""coordinates"":[]}"
153,"[46.0, 89.0, 3.0]",53VNJ,"[46.0, 89.0]","[1.3312632647058824, 23.580261857142855, 33.917006083333334]","{""type"":""MultiPoint"",""coordinates"":[]}"
154,"[46.0, 89.0, 3.0, 132.0]",53VNK,"[46.0, 89.0]","[0.17646557575757574, 5.022040472222223, 60.72197791428572, 96.35592309090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
155,"[89.0, 46.0, 132.0, 3.0]",53VNL,"[89.0, 46.0]","[2.196148617647059, 2.8070046969696967, 65.37658342424243, 87.6152040588235]","{""type"":""MultiPoint"",""coordinates"":[]}"
156,"[103.0, 3.0, 60.0]",53VPC,"[103.0, 3.0]","[1.1953488372093024E-5, 45.55584979069768, 55.365952463414644]","{""type"":""MultiPoint"",""coordinates"":[]}"
157,"[103.0, 3.0, 60.0]",53VPD,"[103.0, 3.0]","[2.467441860465116E-5, 16.984967837209307, 77.52142876190476]","{""type"":""MultiPoint"",""coordinates"":[]}"
158,"[103.0, 3.0, 60.0]",53VPE,"[103.0, 3.0]","[2.2972713720930233, 7.3556167441860465, 96.27981721951218]","{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[103.0, 3.0, 46.0]",53VPF,"[103.0, 3.0]","[2.2564686666666667, 2.460558128205128, 88.95951074999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[3.0, 103.0, 46.0]",53VPG,"[3.0, 103.0]","[2.812065894736842, 16.303731131578946, 58.8575473888889]","{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[3.0, 46.0, 103.0]",53VPH,"[3.0, 46.0]","[2.614468756756757, 26.024589941176462, 39.66015056756757]","{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[3.0, 46.0, 103.0, 89.0]",53VPJ,"[3.0, 46.0]","[2.29143625, 4.2725736764705875, 62.055957028571434, 99.56519438235294]","{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[46.0, 3.0, 89.0, 103.0]",53VPK,"[46.0, 3.0]","[1.0451727272727271, 1.5290485999999999, 79.49503841666666, 86.04726131428573]","{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[46.0, 3.0, 89.0]",53VPL,"[46.0, 3.0]","[1.571875E-5, 2.4489047647058824, 43.37567027272728]","{""type"":""MultiPoint"",""coordinates"":[]}"
