system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
15,"[129.0, 29.0, 86.0, 72.0, 43.0]",06WWC,"[129.0, 29.0]","[2.1935011333333336, 7.8883966774193555, 14.633737200000002, 51.18252396551724, 95.65664486206897]","{""type"":""MultiPoint"",""coordinates"":[]}"
16,"[129.0, 29.0, 72.0, 86.0, 115.0]",06WWD,"[129.0, 29.0]","[6.683188551724137, 14.399306233333332, 38.348128689655184, 51.98261319999998, 94.83593006896552]","{""type"":""MultiPoint"",""coordinates"":[]}"
17,"[129.0, 29.0, 86.0, 72.0]",06WWE,"[129.0, 29.0]","[87.03306142857141, 89.73763585185188, 96.88236144827587, 99.11806788888889]","{""type"":""MultiPoint"",""coordinates"":[]}"
18,"[43.0, 143.0, 86.0]",06WWS,"[43.0, 143.0]","[2.3204067272727276, 10.734432151515152, 27.009460323529403]","{""type"":""MultiPoint"",""coordinates"":[]}"
19,"[43.0, 86.0, 143.0, 129.0]",06WWT,"[43.0, 86.0]","[0.024283687499999998, 0.48108021875000007, 38.23028565625, 88.54024370967741]","{""type"":""MultiPoint"",""coordinates"":[]}"
20,"[43.0, 86.0, 129.0, 143.0]",06WWU,"[43.0, 86.0]","[2.51288546875, 4.424786696969697, 48.17718316129032, 67.93111416129031]","{""type"":""MultiPoint"",""coordinates"":[]}"
21,"[43.0, 86.0, 129.0, 143.0, 29.0]",06WWV,"[43.0, 86.0]","[4.538952483870968, 7.6032938235294125, 11.019254161290323, 94.83066374193548, 95.2265377586207]","{""type"":""MultiPoint"",""coordinates"":[]}"
22,"[43.0, 86.0, 143.0, 129.0]",06WXA,"[43.0, 86.0]","[0.004924366666666667, 5.9270035000000005, 36.86265163333334, 54.61575310000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
23,"[86.0, 43.0, 129.0, 143.0, 29.0]",06WXB,"[86.0, 43.0]","[0.010510133333333333, 0.9002134666666667, 14.779888333333334, 67.22787916666667, 94.22795489655172]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[129.0, 86.0, 43.0, 29.0, 143.0]",06WXC,"[129.0, 86.0]","[4.1415502, 5.408532096774193, 10.376058586206899, 58.17190367741936, 93.51234244827586]","{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[86.0, 129.0, 43.0, 29.0, 72.0]",06WXD,"[86.0, 129.0]","[21.300016266666667, 37.36189421428571, 42.631033275862066, 58.48280867857142, 99.62525496428573]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[43.0, 86.0]",06WXE,"[43.0, 86.0]","[88.37758749999999, 98.56464407692307]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[143.0, 43.0, 100.0, 86.0]",06WXS,"[143.0, 43.0]","[3.09375E-6, 8.62982809375, 25.57701136363636, 99.53023959374997]","{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[43.0, 143.0, 100.0, 86.0]",06WXT,"[43.0, 143.0]","[0.74856065625, 1.81355915625, 53.461665303030294, 76.82462651515154]","{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[43.0, 143.0, 86.0, 100.0]",06WXU,"[43.0, 143.0]","[9.709677419354838E-6, 1.3322580645161293E-5, 44.16390848571429, 78.56566218749998]","{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[43.0, 143.0, 86.0, 129.0]",06WXV,"[43.0, 143.0]","[1.1305954838709678, 10.044155516129033, 12.152776705882351, 92.05071840000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[143.0, 43.0, 100.0, 86.0]",07WDP,"[143.0, 43.0]","[0.10621287096774194, 4.280008903225805, 17.10951565625, 93.49545945454544]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[43.0, 143.0, 100.0, 86.0]",07WDQ,"[43.0, 143.0]","[2.0665257741935483, 2.7650280322580647, 52.09629977419356, 53.963028606060604]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[43.0, 143.0, 86.0, 100.0, 129.0]",07WDR,"[43.0, 143.0]","[0.0049389333333333335, 2.004919233333333, 7.770976833333332, 87.1389813548387, 92.0170321724138]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[86.0, 43.0, 143.0, 129.0]",07WDS,"[86.0, 43.0]","[0.2274759, 1.5450576, 32.849615, 46.32314293333334]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[43.0, 86.0, 129.0, 143.0, 29.0]",07WDT,"[43.0, 86.0]","[0.2234472413793104, 5.712368838709677, 8.776768566666668, 70.15823127586206, 80.87770766666668]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[43.0, 86.0, 129.0, 29.0]",07WDU,"[43.0, 86.0]","[24.858312862068967, 33.55313626666666, 52.44618725, 74.77081607142857]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[143.0, 100.0, 43.0, 86.0, 57.0]",07WER,"[143.0, 100.0]","[0.9949482333333334, 5.46193835483871, 5.521952166666667, 89.43707533333334, 90.5569568275862]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[143.0, 43.0, 100.0, 86.0]",07WES,"[143.0, 43.0]","[0.010908137931034486, 2.9476404333333335, 32.0000841, 45.448956233333334]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[43.0, 143.0, 86.0, 100.0, 129.0]",07WET,"[43.0, 143.0]","[9.137931034482758E-6, 3.6882382000000002, 9.947792533333335, 67.4675695, 83.14852414285713]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[43.0, 143.0, 86.0, 129.0, 100.0]",07WEU,"[43.0, 143.0]","[17.934711620689654, 27.051289375000003, 79.56142596551723, 95.97472678571428, 96.06831720689657]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[100.0, 43.0, 143.0, 57.0, 86.0]",07WFT,"[100.0, 43.0]","[2.7511644666666664, 7.453842068965516, 10.05599065625, 64.6591832, 92.5023288]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[86.0, 129.0]",01KDS,"[86.0, 129.0]","[38.976861642857145, 59.665192675]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[129.0, 86.0]",01KDT,"[129.0, 86.0]","[20.391582125, 42.846985619047615]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[129.0, 86.0]",01KDU,"[129.0, 86.0]","[4.9740564146341475, 64.99199881395349]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[129.0, 86.0]",01KDV,"[129.0, 86.0]","[2.318470512195122, 85.77875865116282]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[86.0, 129.0]",01KEA,"[86.0, 129.0]","[15.84816673809524, 51.68875335]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[129.0, 86.0]",01KEB,"[129.0, 86.0]","[31.582805849999993, 37.25874414285713]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,[86.0],01KER,[86.0],[92.59743578571428],"{""type"":""MultiPoint"",""coordinates"":[]}"
49,[86.0],01KES,[86.0],[4.078546642857145],"{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[86.0, 129.0]",01KET,"[86.0, 129.0]","[7.142857142857144E-8, 99.99753100000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[86.0, 129.0]",01KEU,"[86.0, 129.0]","[2.0719047674418603, 91.64848368292681]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[86.0, 129.0]",01KEV,"[86.0, 129.0]","[2.7997565813953496, 71.72611847499998]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,[86.0],01KFA,[86.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
54,[86.0],01KFB,[86.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[86.0, 43.0]",01KFR,"[86.0, 43.0]","[70.73448854761904, 91.2647958372093]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[86.0, 43.0]",01KFS,"[86.0, 43.0]","[0.0, 77.40677634883721]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[86.0, 43.0]",01KFT,"[86.0, 43.0]","[1.6666666666666668E-7, 96.96781565116277]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,[86.0],01KFU,[86.0],[1.9038743720930231],"{""type"":""MultiPoint"",""coordinates"":[]}"
59,[86.0],01KFV,[86.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[86.0, 43.0]",01KGA,"[86.0, 43.0]","[0.07227435714285714, 77.38628334883721]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[86.0, 43.0]",01KGB,"[86.0, 43.0]","[7.142857142857144E-8, 96.91513113953486]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[43.0, 86.0]",01KGR,"[43.0, 86.0]","[62.69378441860463, 95.65917695238095]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[43.0, 86.0]",01KGS,"[43.0, 86.0]","[1.627906976744186E-7, 75.16254030952383]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[43.0, 86.0]",01KGT,"[43.0, 86.0]","[9.385908279069765, 53.94262497619049]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[43.0, 86.0]",01KGU,"[43.0, 86.0]","[31.913346930232567, 33.97096993023256]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[86.0, 43.0]",01KGV,"[86.0, 43.0]","[11.380368595238094, 54.66684711627907]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[43.0, 86.0]",01KHA,"[43.0, 86.0]","[1.627906976744186E-7, 81.12501221428572]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[43.0, 86.0]",01KHB,"[43.0, 86.0]","[9.212178999999999, 59.767493928571426]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[43.0, 86.0]",01KHV,"[43.0, 86.0]","[0.0, 98.16988969047617]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[129.0, 86.0]",01LEC,"[129.0, 86.0]","[13.143506926829266, 58.70158316666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[129.0, 86.0]",01LED,"[129.0, 86.0]","[4.338670642857142, 80.1474879047619]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[129.0, 86.0]",01LEE,"[129.0, 86.0]","[1.9974742195121953, 97.3534375]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[86.0, 129.0]",01LFC,"[86.0, 129.0]","[0.0, 98.34164556097562]","{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[86.0, 129.0]",01LFD,"[86.0, 129.0]","[0.020261976190476188, 82.5603080487805]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[86.0, 129.0]",01LFE,"[86.0, 129.0]","[10.53020592857143, 62.64707129268294]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[86.0, 129.0]",01LFF,"[86.0, 129.0]","[31.92178311904762, 44.705769150000016]","{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[86.0, 129.0]",01LFG,"[86.0, 129.0]","[72.19744935714286, 96.20015652500003]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,[86.0],01LGC,[86.0],[2.380952380952381E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
79,[86.0],01LGD,[86.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
80,[86.0],01LGE,[86.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
81,[86.0],01LGF,[86.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
82,[86.0],01LGG,[86.0],[59.7291586190476],"{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[43.0, 86.0]",01LHC,"[43.0, 86.0]","[31.597853279069753, 38.38632419047618]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[86.0, 43.0]",01LHD,"[86.0, 43.0]","[16.991725333333324, 55.21116524999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[86.0, 43.0]",01LHE,"[86.0, 43.0]","[1.160381428571429, 77.0713571818182]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[86.0, 43.0]",01LHF,"[86.0, 43.0]","[0.2562431904761905, 96.45584130232558]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,[86.0],01LHG,[86.0],[81.14933700000002],"{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[43.0, 86.0]",02KKG,"[43.0, 86.0]","[0.0, 95.12654519047616]","{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[43.0, 86.0]",02LKH,"[43.0, 86.0]","[0.2972076744186047, 77.52123545238095]","{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[43.0, 86.0]",02LKJ,"[43.0, 86.0]","[14.502574249999997, 58.78628640476194]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[43.0, 86.0]",02LKK,"[43.0, 86.0]","[33.77062304545455, 39.91962154761905]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[86.0, 43.0]",02LKL,"[86.0, 43.0]","[23.109862190476196, 52.602023837209295]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[43.0, 86.0]",02LKM,"[43.0, 86.0]","[75.4440835348837, 91.4319690714286]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,[86.0],01GBP,[86.0],[77.9388193255814],"{""type"":""MultiPoint"",""coordinates"":[]}"
95,[86.0],01GBQ,[86.0],[62.804089530612245],"{""type"":""MultiPoint"",""coordinates"":[]}"
96,[86.0],01GBR,[86.0],[45.24771470833335],"{""type"":""MultiPoint"",""coordinates"":[]}"
97,[86.0],01HBS,[86.0],[22.05810790697675],"{""type"":""MultiPoint"",""coordinates"":[]}"
98,[86.0],01HBT,[86.0],[5.636064767441861],"{""type"":""MultiPoint"",""coordinates"":[]}"
99,[86.0],01HBU,[86.0],[79.55194523809524],"{""type"":""MultiPoint"",""coordinates"":[]}"
100,[86.0],01HCT,[86.0],[93.28233972093022],"{""type"":""MultiPoint"",""coordinates"":[]}"
101,[86.0],01HCU,[86.0],[98.51124986206895],"{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[129.0, 86.0]",60GVA,"[129.0, 86.0]","[1.0750000000000004E-5, 66.82389243749999]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[129.0, 86.0]",60GVU,"[129.0, 86.0]","[4.938850738095238, 83.6107307857143]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[129.0, 86.0]",60GVV,"[129.0, 86.0]","[1.5E-7, 39.39778416279071]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[86.0, 129.0]",60GWA,"[86.0, 129.0]","[10.247368083333333, 42.869903175]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[86.0, 129.0]",60GWU,"[86.0, 129.0]","[58.6352463095238, 86.90505535714286]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[86.0, 129.0]",60GWV,"[86.0, 129.0]","[1.9072344418604652, 64.67658144999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,[86.0],60GXA,[86.0],[10.232443875],"{""type"":""MultiPoint"",""coordinates"":[]}"
109,[86.0],60GXU,[86.0],[33.007421095238094],"{""type"":""MultiPoint"",""coordinates"":[]}"
110,[86.0],60GXV,[86.0],[1.904565093023256],"{""type"":""MultiPoint"",""coordinates"":[]}"
111,[86.0],60GYA,[86.0],[36.26716472916666],"{""type"":""MultiPoint"",""coordinates"":[]}"
112,[86.0],60GYU,[86.0],[79.83804140476191],"{""type"":""MultiPoint"",""coordinates"":[]}"
113,[86.0],60GYV,[86.0],[59.803612204081645],"{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[129.0, 86.0]",60HVB,"[129.0, 86.0]","[5.5024999999999996E-5, 87.5068879047619]","{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[86.0, 129.0]",60HWB,"[86.0, 129.0]","[1.8673680000000001, 20.90206202500001]","{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[129.0, 86.0]",60HWC,"[129.0, 86.0]","[2.4771775000000003, 24.30641431818182]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[129.0, 86.0]",60HWD,"[129.0, 86.0]","[2.5000000000000004E-7, 60.35895026190477]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[86.0, 129.0]",60HXB,"[86.0, 129.0]","[2.2397820232558137, 99.993786]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[86.0, 129.0]",60HXC,"[86.0, 129.0]","[3.7340923863636366, 89.80338862499998]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[86.0, 129.0]",60HXD,"[86.0, 129.0]","[47.833211738095244, 67.632130225]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,[86.0],60HYB,[86.0],[7.520783465116278],"{""type"":""MultiPoint"",""coordinates"":[]}"
122,[86.0],60HYC,[86.0],[4.039693977272727],"{""type"":""MultiPoint"",""coordinates"":[]}"
123,[86.0],60HYD,[86.0],[72.8937289047619],"{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[15.0, 58.0]",06XVK,"[15.0, 58.0]","[94.51524758333333, 99.7062445]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[72.0, 115.0, 15.0]",06XWJ,"[72.0, 115.0]","[93.67842169230772, 97.66557266666666, 98.9680219090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[15.0, 115.0, 58.0, 72.0]",06XWK,"[15.0, 115.0]","[30.599111249999996, 51.03411423076922, 73.79352946153845, 90.25352461538462]","{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[58.0, 15.0, 101.0, 115.0]",06XWL,"[58.0, 15.0]","[4.925219230769231, 33.06739133333334, 71.27226524999999, 86.07404766666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[101.0, 58.0, 1.0, 15.0, 44.0]",06XWM,"[101.0, 58.0]","[6.931040666666667, 44.09075915384615, 71.22521241666668, 87.68767224999999, 99.402641]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[72.0, 115.0, 15.0, 29.0, 58.0]",07XDD,"[72.0, 115.0]","[62.052475, 73.73938746153847, 75.48097424999999, 81.1463923846154, 94.71126369999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[15.0, 115.0, 58.0, 72.0, 29.0, 101.0]",07XDE,"[15.0, 115.0]","[4.716542583333333, 7.4912178461538454, 33.07455823076923, 40.282786769230775, 93.36404746153845, 96.31953333333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[58.0, 15.0, 101.0, 115.0, 72.0, 1.0]",07XDF,"[58.0, 15.0]","[1.7056783076923074, 3.707614416666667, 33.56988233333333, 44.07582408333332, 92.62192084615383, 97.13120027272726]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[101.0, 58.0, 1.0, 15.0, 44.0, 115.0]",07XDG,"[101.0, 58.0]","[0.022056416666666665, 18.069727615384615, 39.415052166666676, 57.594626833333315, 91.90446250000001, 95.62329050000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[72.0, 115.0, 129.0, 29.0, 15.0]",07XEC,"[72.0, 115.0]","[86.24165330769232, 88.35390846153847, 92.59069515384614, 93.6502673076923, 98.84270875]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[72.0, 115.0, 29.0, 15.0, 129.0, 58.0, 86.0]",07XED,"[72.0, 115.0]","[8.898058615384615, 14.938598846153845, 15.22351376923077, 24.59567, 30.826076769230774, 80.23115023076925, 91.4460903076923]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[15.0, 72.0, 115.0, 58.0, 29.0, 101.0, 129.0]",07XEE,"[15.0, 72.0]","[0.010341416666666667, 0.019491076923076923, 7.1849131538461535, 7.823481000000001, 14.448777923076921, 65.91164075, 72.57538946153846]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[15.0, 115.0, 101.0, 58.0, 72.0, 1.0, 29.0, 44.0]",07XEF,"[15.0, 115.0]","[0.015337833333333334, 0.030711, 0.3833520833333333, 6.6846239999999995, 16.29468307692308, 49.501380833333336, 67.75550015384616, 95.96732458333334]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[58.0, 101.0, 15.0, 1.0, 115.0, 44.0, 72.0, 87.0, 130.0]",07XEG,"[58.0, 101.0]","[0.02151975, 0.021522166666666665, 0.3084228333333333, 3.935630916666667, 22.273198250000004, 23.188950333333334, 72.45260483333333, 73.77889941666666, 96.62049918181819]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[44.0, 101.0, 58.0, 1.0, 87.0, 130.0, 15.0, 30.0, 115.0, 73.0, 116.0]",07XEH,"[44.0, 101.0]","[0.028480583333333337, 0.02848166666666667, 6.705485333333333, 8.266760916666668, 9.628189, 39.09050945454545, 39.769596666666665, 75.69161366666667, 83.48448225, 86.98822090000002, 97.39437333333335]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[44.0, 130.0, 1.0, 87.0, 101.0, 30.0, 73.0, 58.0, 59.0, 16.0, 116.0, 15.0]",07XEJ,"[44.0, 130.0]","[0.023251833333333333, 1.1266901818181816, 4.92108109090909, 6.575884666666667, 30.29094741666667, 41.438079411764704, 47.02986535714286, 68.90121066666667, 84.25096427272727, 84.4021246923077, 85.89195711764705, 95.33671716666665]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[72.0, 29.0, 129.0, 115.0, 86.0, 15.0, 43.0, 58.0]",08XMJ,"[72.0, 29.0]","[0.010952076923076924, 0.11595492307692307, 0.23033584615384614, 17.949473153846153, 30.587456999999997, 68.07628183333334, 91.77901792307692, 99.02892446153845]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[29.0, 72.0, 115.0, 15.0, 129.0, 58.0, 86.0, 101.0]",08XMK,"[29.0, 72.0]","[0.018958384615384617, 0.019277000000000002, 0.0205275, 4.270664083333333, 23.22992053846154, 44.486691923076926, 77.76857153846154, 88.03926441666665]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[15.0, 58.0, 115.0, 72.0, 101.0, 29.0, 1.0, 129.0, 44.0]",08XML,"[15.0, 58.0]","[0.01517575, 0.01519025, 0.030359416666666666, 3.695805, 14.060836916666666, 23.212485846153847, 57.356470833333326, 78.54780708333334, 95.85516683333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[15.0, 58.0, 101.0, 115.0, 1.0, 44.0, 72.0, 87.0, 29.0, 130.0]",08XMM,"[15.0, 58.0]","[0.021361666666666668, 0.02136325, 0.021375416666666664, 3.468500666666667, 6.758947416666667, 16.84164566666667, 36.54054549999999, 63.54652541666666, 85.46564061538461, 95.61915172727275]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[44.0, 1.0, 101.0, 58.0, 87.0, 15.0, 130.0, 30.0, 115.0, 73.0, 72.0, 116.0]",08XMN,"[44.0, 1.0]","[0.028368583333333332, 0.03094009090909091, 0.0814245, 0.42122808333333334, 3.5445816666666663, 17.938390666666667, 19.205540181818183, 60.327807583333346, 61.853309, 83.7828555, 94.81219891666667, 96.84827516666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,"[44.0, 130.0, 1.0, 87.0, 101.0, 30.0, 58.0, 73.0, 116.0, 59.0, 16.0, 15.0]",08XMP,"[44.0, 130.0]","[0.023180583333333334, 0.025291636363636363, 1.0362187272727275, 7.542627416666666, 20.128683833333334, 32.17691023529411, 52.951099, 53.19038585, 73.1063064117647, 73.34243863636362, 73.77478514285713, 87.61206175000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
146,"[58.0, 15.0, 1.0, 115.0, 44.0, 101.0, 87.0, 72.0, 130.0, 29.0, 30.0, 73.0, 129.0, 116.0]",08XNN,"[58.0, 15.0]","[0.028489166666666666, 0.028494750000000003, 0.03108927272727273, 1.5168738333333334, 2.6275679166666666, 4.888277666666667, 18.94885109090909, 23.563847083333332, 59.933919466666666, 82.9568945, 84.8804492173913, 94.83364435, 97.59068300000003, 99.81561547058824]","{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[58.0, 15.0, 1.0, 115.0, 101.0, 72.0, 44.0, 87.0, 29.0, 130.0, 129.0, 30.0, 73.0]",09XVH,"[58.0, 15.0]","[0.02837525, 0.02837883333333333, 0.08586154545454545, 0.3722433333333333, 6.854767666666667, 8.04590025, 9.650016999999998, 54.195494187499996, 62.222327692307694, 74.36944972222223, 86.14701288, 90.64403134782607, 98.19860643749999]","{""type"":""MultiPoint"",""coordinates"":[]}"
