system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
23,"[88.0, 131.0]",53LNL,"[88.0, 131.0]","[0.6508559999999999, 83.66782620000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[45.0, 88.0]",53LPC,"[45.0, 88.0]","[0.0, 86.59335995454549]","{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[45.0, 88.0]",53LPD,"[45.0, 88.0]","[6.388827365853659, 65.71428702380952]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[45.0, 88.0]",53LPE,"[45.0, 88.0]","[27.060368902439023, 45.330375071428584]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[88.0, 45.0]",53LPF,"[88.0, 45.0]","[26.490691279069768, 49.587232904761905]","{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[88.0, 45.0]",53LPG,"[88.0, 45.0]","[7.31091158139535, 70.71609033333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[88.0, 45.0]",53LPH,"[88.0, 45.0]","[7.142857142857144E-8, 91.37523569047619]","{""type"":""MultiPoint"",""coordinates"":[]}"
30,[88.0],53LPJ,[88.0],[8.047619047619046E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
31,[88.0],53LPK,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
32,[88.0],53LPL,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[45.0, 88.0]",53LQG,"[45.0, 88.0]","[2.002414238095238, 94.42808076190475]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[45.0, 88.0]",53LQH,"[45.0, 88.0]","[5.277751952380955, 74.91026609523809]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[45.0, 88.0]",53LQJ,"[45.0, 88.0]","[23.410656714285714, 54.36788357142855]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[88.0, 45.0]",53LQK,"[88.0, 45.0]","[33.80563969047618, 44.44201902380952]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[88.0, 45.0]",53LQL,"[88.0, 45.0]","[13.253415571428569, 64.46209680487806]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[45.0, 88.0]",53LRL,"[45.0, 88.0]","[0.0, 98.92503892857142]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[88.0, 131.0]",53MNM,"[88.0, 131.0]","[14.704258071428569, 63.70427434999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[88.0, 131.0]",53MNN,"[88.0, 131.0]","[36.59973958139535, 43.67921565]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[131.0, 88.0]",53MNP,"[131.0, 88.0]","[23.624566524999995, 56.82902904651162]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[131.0, 88.0]",53MNQ,"[131.0, 88.0]","[7.120053902439024, 76.45227354761904]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[131.0, 88.0]",53MNR,"[131.0, 88.0]","[1.9967309756097562, 95.54937633333336]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,[88.0],53MPM,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
45,[88.0],53MPN,[88.0],[1.908003976744186],"{""type"":""MultiPoint"",""coordinates"":[]}"
46,[88.0],53MPP,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[88.0, 131.0]",53MPQ,"[88.0, 131.0]","[0.0, 94.01073841463419]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[88.0, 131.0]",53MPR,"[88.0, 131.0]","[10.661392659090907, 75.23385917073168]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[88.0, 131.0]",53MPS,"[88.0, 131.0]","[29.29929956818182, 54.539037475]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[131.0, 88.0]",53MPT,"[131.0, 88.0]","[34.172304225000005, 47.83293055813952]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[131.0, 88.0]",53MPU,"[131.0, 88.0]","[13.987292149999998, 67.14552107142856]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[131.0, 88.0]",53MPV,"[131.0, 88.0]","[41.722600375000006, 95.46787207142856]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[88.0, 45.0]",53MQM,"[88.0, 45.0]","[0.35720633333333335, 85.68105075609756]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,[88.0],53MQN,[88.0],[1.9043294418604653],"{""type"":""MultiPoint"",""coordinates"":[]}"
55,[88.0],53MQP,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
56,[88.0],53MQQ,[88.0],[3.2142857142857143E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
57,[88.0],53MQR,[88.0],[3.8606166136363638],"{""type"":""MultiPoint"",""coordinates"":[]}"
58,[88.0],53MQS,[88.0],[2.0273983023255813],"{""type"":""MultiPoint"",""coordinates"":[]}"
59,[88.0],53MQT,[88.0],[1.9087007209302327],"{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[88.0, 131.0]",53MQU,"[88.0, 131.0]","[1.2507237380952378, 99.164509925]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[88.0, 131.0]",53MQV,"[88.0, 131.0]","[88.01016497619045, 95.71395265]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[45.0, 88.0]",53MRM,"[45.0, 88.0]","[0.8347159756097561, 83.77825816666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[45.0, 88.0]",53MRN,"[45.0, 88.0]","[15.732430243902444, 63.936635697674404]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[45.0, 88.0]",53MRP,"[45.0, 88.0]","[36.78048075609757, 42.700950380952385]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[88.0, 45.0]",53MRQ,"[88.0, 45.0]","[22.21210157142857, 57.755896487804876]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[88.0, 45.0]",53MRR,"[88.0, 45.0]","[7.595021227272728, 79.04958734146342]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[88.0, 45.0]",53MRS,"[88.0, 45.0]","[2.2142857142857146E-6, 96.92539847368421]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,[88.0],53MRT,[88.0],[1.904739139534884],"{""type"":""MultiPoint"",""coordinates"":[]}"
69,[88.0],53MRU,[88.0],[16.263100119047618],"{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[45.0, 88.0]",54MTA,"[45.0, 88.0]","[18.61702824390244, 64.04564627272727]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[45.0, 88.0]",54MTB,"[45.0, 88.0]","[38.4341786097561, 42.561004999999994]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[88.0, 45.0]",54MTC,"[88.0, 45.0]","[24.104088813953478, 59.10778241463415]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[88.0, 45.0]",54MTD,"[88.0, 45.0]","[35.25290852380953, 82.01651825]","{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[45.0, 88.0]",54MTU,"[45.0, 88.0]","[4.634146341463415E-7, 97.9862320952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[45.0, 88.0]",54MTV,"[45.0, 88.0]","[1.902652390243902, 81.89646590476191]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[45.0, 88.0]",54MUD,"[45.0, 88.0]","[34.820084474999994, 98.54880164285717]","{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[88.0, 131.0]",52JFQ,"[88.0, 131.0]","[26.305007956521738, 33.66986351111112]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[131.0, 88.0]",52JFR,"[131.0, 88.0]","[15.102707444444444, 45.111126860465106]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[131.0, 88.0]",52JFS,"[131.0, 88.0]","[1.968708857142857, 67.52206569047618]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[131.0, 88.0]",52JFT,"[131.0, 88.0]","[2.267072738095238, 90.70827166666668]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,[88.0],52JGQ,[88.0],[7.189959434782609],"{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[88.0, 131.0]",52JGR,"[88.0, 131.0]","[2.380952380952381E-7, 96.04027583333335]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[88.0, 131.0]",52JGS,"[88.0, 131.0]","[0.0, 76.99858797619046]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[88.0, 131.0]",52JGT,"[88.0, 131.0]","[5.063561395348837, 55.668791285714285]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,[88.0],52JHS,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
86,[88.0],52JHT,[88.0],[1.9027281627906973],"{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[131.0, 88.0]",52KGA,"[131.0, 88.0]","[0.054352999999999985, 70.56239547619049]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[131.0, 88.0]",52KGB,"[131.0, 88.0]","[0.0, 93.10292007142854]","{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[88.0, 131.0]",52KGU,"[88.0, 131.0]","[23.533728214285713, 34.66357454761904]","{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[131.0, 88.0]",52KGV,"[131.0, 88.0]","[11.37447048780488, 47.057032571428564]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[88.0, 131.0]",52KHA,"[88.0, 131.0]","[7.142857142857144E-8, 80.63596729268292]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[88.0, 131.0]",52KHB,"[88.0, 131.0]","[4.863372714285715, 58.74122819512195]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[88.0, 131.0]",52KHC,"[88.0, 131.0]","[26.384490714285715, 39.41501925581396]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[131.0, 88.0]",52KHD,"[131.0, 88.0]","[18.480237139534882, 49.78341042857145]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[131.0, 88.0]",52KHE,"[131.0, 88.0]","[4.3049286046511615, 74.21023781818184]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[131.0, 88.0]",52KHF,"[131.0, 88.0]","[0.0, 94.78832190476193]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,[88.0],52KHU,[88.0],[8.57142857142857E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[88.0, 131.0]",52KHV,"[88.0, 131.0]","[7.142857142857144E-8, 98.09653131707317]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[88.0, 45.0]",53JKK,"[88.0, 45.0]","[7.474325978260869, 72.63492657142858]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,"[88.0, 45.0]",53JKL,"[88.0, 45.0]","[0.0, 92.4813772195122]","{""type"":""MultiPoint"",""coordinates"":[]}"
101,[88.0],53JKM,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
102,[88.0],53JKN,[88.0],[1.907425488372093],"{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[45.0, 88.0]",53JLK,"[45.0, 88.0]","[1.9546133333333333, 70.03352011111112]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[45.0, 88.0]",53JLL,"[45.0, 88.0]","[3.843372878048781, 49.408904476190486]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[45.0, 88.0]",53JLM,"[45.0, 88.0]","[22.730416658536587, 31.93797120930233]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[88.0, 45.0]",53JLN,"[88.0, 45.0]","[13.010934581395349, 44.82479595238095]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[45.0, 88.0]",53JMN,"[45.0, 88.0]","[1.9531651666666667, 98.38141123809525]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[131.0, 88.0]",53KKA,"[131.0, 88.0]","[5.912636487804878, 62.45471054761906]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[131.0, 88.0]",53KKB,"[131.0, 88.0]","[3.3777498095238094, 84.87751920408161]","{""type"":""MultiPoint"",""coordinates"":[]}"
110,[88.0],53KKP,[88.0],[9.76190476190476E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
111,[88.0],53KKQ,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[88.0, 131.0]",53KKR,"[88.0, 131.0]","[0.0, 96.30937417073169]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[88.0, 131.0]",53KKS,"[88.0, 131.0]","[0.0, 79.63763085365855]","{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[88.0, 131.0]",53KKT,"[88.0, 131.0]","[3.9709782857142852, 62.85125283720929]","{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[88.0, 131.0]",53KKU,"[88.0, 131.0]","[22.19954571428572, 43.923418500000004]","{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[131.0, 88.0]",53KKV,"[131.0, 88.0]","[27.017034813953494, 44.48838172727273]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[88.0, 131.0]",53KLA,"[88.0, 131.0]","[0.0, 95.2690873414634]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[88.0, 131.0]",53KLB,"[88.0, 131.0]","[13.427922899999997, 78.30576340476192]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[88.0, 45.0]",53KLP,"[88.0, 45.0]","[0.1658114285714285, 64.85919724390243]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[88.0, 45.0]",53KLQ,"[88.0, 45.0]","[0.0, 86.06912085365853]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,[88.0],53KLR,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
122,[88.0],53KLS,[88.0],[7.142857142857144E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
123,[88.0],53KLT,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
124,[88.0],53KLU,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
125,[88.0],53KLV,[88.0],[3.7294631136363634],"{""type"":""MultiPoint"",""coordinates"":[]}"
126,[88.0],53KMA,[88.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
127,[88.0],53KMB,[88.0],[17.486649056603774],"{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[45.0, 88.0]",53KMP,"[45.0, 88.0]","[7.317073170731708E-8, 83.02627285714286]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[45.0, 88.0]",53KMQ,"[45.0, 88.0]","[0.9589074634146342, 63.611955238095234]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[45.0, 88.0]",53KMR,"[45.0, 88.0]","[17.94728069047619, 44.011433119047624]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[88.0, 45.0]",53KMS,"[88.0, 45.0]","[24.302689952380952, 38.89862583333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[88.0, 45.0]",53KMT,"[88.0, 45.0]","[5.423211142857143, 60.51616402325581]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[88.0, 45.0]",53KMU,"[88.0, 45.0]","[0.0, 82.31456204255318]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,[88.0],53KMV,[88.0],[3.7241204318181818],"{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[88.0, 45.0]",53KNA,"[88.0, 45.0]","[39.57387417777779, 41.54013216326532]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[88.0, 45.0]",53KNB,"[88.0, 45.0]","[29.810203754716976, 58.233583673913024]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[45.0, 88.0]",53KNT,"[45.0, 88.0]","[8.071273022222222, 94.58504347619046]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[45.0, 88.0]",53KNU,"[45.0, 88.0]","[10.499355531914896, 76.18087074418605]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[45.0, 88.0]",53KNV,"[45.0, 88.0]","[10.689819634146343, 57.2904659772727]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[45.0, 88.0]",53KPB,"[45.0, 88.0]","[4.634146341463415E-7, 99.49518190697675]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[131.0, 88.0]",52HDK,"[131.0, 88.0]","[3.812682697674419, 89.51782358139535]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[131.0, 88.0]",52HEJ,"[131.0, 88.0]","[64.88431685714285, 92.82812609523809]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[88.0, 131.0]",52HEK,"[88.0, 131.0]","[7.039627837209304, 45.37689572093024]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[88.0, 45.0]",52HFJ,"[88.0, 45.0]","[71.50829879069765, 97.2928577804878]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,[88.0],52HFK,[88.0],[1.9836347441860467],"{""type"":""MultiPoint"",""coordinates"":[]}"
146,"[45.0, 88.0]",52HGJ,"[45.0, 88.0]","[19.390167476190477, 63.061410279069776]","{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[88.0, 45.0]",52HGK,"[88.0, 45.0]","[8.410243071428571, 31.25203642857143]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,"[88.0, 131.0]",52JEL,"[88.0, 131.0]","[18.037422857142857, 22.231251853658534]","{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[131.0, 88.0]",52JEM,"[131.0, 88.0]","[5.716265095238096, 42.43050411627907]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[131.0, 88.0]",52JEN,"[131.0, 88.0]","[5.600104636363636, 65.41168816279067]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,"[131.0, 88.0]",52JEP,"[131.0, 88.0]","[0.0, 88.0995075238095]","{""type"":""MultiPoint"",""coordinates"":[]}"
152,[88.0],52JFL,[88.0],[2.1363181395348834],"{""type"":""MultiPoint"",""coordinates"":[]}"
153,"[88.0, 131.0]",52JFM,"[88.0, 131.0]","[1.964453604651163, 92.07250230952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
154,"[88.0, 131.0]",52JFN,"[88.0, 131.0]","[1.9065131860465114, 72.84298604545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
155,"[88.0, 131.0]",52JFP,"[88.0, 131.0]","[1.9079159523809524, 49.82610002439026]","{""type"":""MultiPoint"",""coordinates"":[]}"
156,"[88.0, 45.0]",52JGL,"[88.0, 45.0]","[1.9014448139534883, 56.82053365116278]","{""type"":""MultiPoint"",""coordinates"":[]}"
157,"[88.0, 45.0]",52JGM,"[88.0, 45.0]","[2.290179139534884, 80.58541824390241]","{""type"":""MultiPoint"",""coordinates"":[]}"
158,[88.0],52JGN,[88.0],[1.9025516279069767],"{""type"":""MultiPoint"",""coordinates"":[]}"
159,[88.0],52JGP,[88.0],[2.1144213023255816],"{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[45.0, 88.0]",53HKD,"[45.0, 88.0]","[4.703476571428571, 89.7597624883721]","{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[45.0, 88.0]",53HKE,"[45.0, 88.0]","[2.1777485238095236, 68.52751592857143]","{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[45.0, 88.0]",53JKF,"[45.0, 88.0]","[3.9052385581395344, 51.566698232558146]","{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[45.0, 88.0]",53JKG,"[45.0, 88.0]","[10.361116073170729, 32.553320119047626]","{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[88.0, 45.0]",53JKH,"[88.0, 45.0]","[15.907731302325578, 32.13536433333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
165,"[88.0, 45.0]",53JKJ,"[88.0, 45.0]","[2.765943279069768, 51.37658329268294]","{""type"":""MultiPoint"",""coordinates"":[]}"
166,"[45.0, 88.0]",53JLH,"[45.0, 88.0]","[1.9906618333333335, 99.4345182857143]","{""type"":""MultiPoint"",""coordinates"":[]}"
167,"[45.0, 88.0]",53JLJ,"[45.0, 88.0]","[0.0, 87.116401]","{""type"":""MultiPoint"",""coordinates"":[]}"
168,"[60.0, 17.0, 103.0]",53UQV,"[60.0, 17.0]","[1.4707317073170735E-5, 51.3715166222222, 73.75954958139535]","{""type"":""MultiPoint"",""coordinates"":[]}"
169,"[60.0, 17.0, 103.0]",54UUE,"[60.0, 17.0]","[1.763414634146341E-5, 54.95258182608694, 70.14014432558139]","{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[60.0, 103.0, 17.0]",54UUF,"[60.0, 103.0]","[1.2195121951219514E-6, 37.14504118181817, 80.0901035777778]","{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[17.0, 60.0]",54UVE,"[17.0, 60.0]","[5.367591586956521, 9.653902024390241]","{""type"":""MultiPoint"",""coordinates"":[]}"
172,"[60.0, 17.0]",54UVF,"[60.0, 17.0]","[1.1634146341463416E-5, 4.065906755555558]","{""type"":""MultiPoint"",""coordinates"":[]}"
173,"[60.0, 17.0, 103.0]",54UVG,"[60.0, 17.0]","[1.0658536585365854E-5, 15.33209, 90.90424072093022]","{""type"":""MultiPoint"",""coordinates"":[]}"
174,"[17.0, 117.0, 60.0]",54UWE,"[17.0, 117.0]","[7.481116404255318, 22.136525749999997, 95.64114456097562]","{""type"":""MultiPoint"",""coordinates"":[]}"
175,"[17.0, 117.0, 60.0]",54UWF,"[17.0, 117.0]","[1.8913748181818184, 45.82587335000001, 69.06172873170732]","{""type"":""MultiPoint"",""coordinates"":[]}"
176,"[17.0, 60.0, 117.0]",54UWG,"[17.0, 60.0]","[3.534883720930232E-6, 38.55028848780488, 69.2933695]","{""type"":""MultiPoint"",""coordinates"":[]}"
177,"[117.0, 17.0]",54UXF,"[117.0, 17.0]","[5.125E-6, 14.958926318181822]","{""type"":""MultiPoint"",""coordinates"":[]}"
178,"[117.0, 17.0]",54UXG,"[117.0, 17.0]","[1.1E-6, 0.013239116279069766]","{""type"":""MultiPoint"",""coordinates"":[]}"
179,"[60.0, 17.0, 103.0]",54VVH,"[60.0, 17.0]","[2.149803071428572, 42.109451767441854, 58.58329239534885]","{""type"":""MultiPoint"",""coordinates"":[]}"
180,"[60.0, 103.0, 17.0]",54VVJ,"[60.0, 103.0]","[4.130001441860465, 24.763599023255807, 68.7011430232558]","{""type"":""MultiPoint"",""coordinates"":[]}"
181,"[60.0, 103.0, 17.0]",54VVK,"[60.0, 103.0]","[5.939635047619047, 8.81755534883721, 93.50895779069766]","{""type"":""MultiPoint"",""coordinates"":[]}"
182,"[17.0, 60.0, 117.0]",54VWH,"[17.0, 60.0]","[3.3720930232558138E-6, 11.03355404761905, 91.98206762500001]","{""type"":""MultiPoint"",""coordinates"":[]}"
183,"[17.0, 60.0, 103.0]",54VWJ,"[17.0, 60.0]","[3.7209302325581396E-7, 2.4885773333333336, 99.89372797560976]","{""type"":""MultiPoint"",""coordinates"":[]}"
184,"[60.0, 17.0, 103.0]",54VWK,"[60.0, 17.0]","[6.272997682926829, 7.755325930232557, 83.19572585365856]","{""type"":""MultiPoint"",""coordinates"":[]}"
185,"[60.0, 17.0, 103.0]",54VWL,"[60.0, 17.0]","[1.7118507297297296, 33.83544197560976, 49.58716599999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
186,"[60.0, 103.0, 17.0]",54VWM,"[60.0, 103.0]","[4.549827783783784, 18.987344342105263, 56.891241]","{""type"":""MultiPoint"",""coordinates"":[]}"
187,"[17.0, 117.0, 60.0]",54VXH,"[17.0, 117.0]","[1.7744186046511626E-5, 3.9245595250000003, 95.60247785714282]","{""type"":""MultiPoint"",""coordinates"":[]}"
188,"[17.0, 117.0, 60.0]",54VXJ,"[17.0, 117.0]","[7.1162790697674425E-6, 24.415254625000003, 70.2922302857143]","{""type"":""MultiPoint"",""coordinates"":[]}"
189,"[17.0, 60.0, 117.0]",54VXK,"[17.0, 60.0]","[4.267867790697675, 42.932843475000006, 47.814433925]","{""type"":""MultiPoint"",""coordinates"":[]}"
190,"[17.0, 60.0, 117.0]",54VXL,"[17.0, 60.0]","[3.8563986999999997, 12.924320648648646, 70.83694526315787]","{""type"":""MultiPoint"",""coordinates"":[]}"
