system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
12,"[47.0, 4.0, 90.0]",48UWD,"[47.0, 4.0]","[3.947684813953488, 44.746595, 84.20774057142856]","{""type"":""MultiPoint"",""coordinates"":[]}"
13,"[47.0, 90.0, 4.0]",48UWE,"[47.0, 90.0]","[9.682926829268294E-6, 54.50010614285715, 68.85609186666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
14,"[47.0, 90.0, 4.0]",48UWF,"[47.0, 90.0]","[6.390243902439025E-6, 24.93128314285714, 90.43480662222221]","{""type"":""MultiPoint"",""coordinates"":[]}"
15,"[4.0, 47.0, 104.0]",48UWU,"[4.0, 47.0]","[1.9923226136363645, 65.18327085714287, 95.68612616279067]","{""type"":""MultiPoint"",""coordinates"":[]}"
16,"[4.0, 47.0]",48UWV,"[4.0, 47.0]","[1.9977675454545456, 38.463154023809516]","{""type"":""MultiPoint"",""coordinates"":[]}"
17,"[4.0, 104.0, 47.0]",48UXA,"[4.0, 104.0]","[3.395348837209302E-6, 48.38263861363637, 96.94808565853658]","{""type"":""MultiPoint"",""coordinates"":[]}"
18,"[4.0, 104.0, 47.0]",48UXB,"[4.0, 104.0]","[1.9282120909090907, 67.62101195348838, 74.55997785365855]","{""type"":""MultiPoint"",""coordinates"":[]}"
19,"[4.0, 47.0, 104.0]",48UXC,"[4.0, 47.0]","[2.073577840909091, 49.87166541860465, 87.64532293023255]","{""type"":""MultiPoint"",""coordinates"":[]}"
20,"[4.0, 47.0]",48UXD,"[4.0, 47.0]","[6.976744186046512E-8, 21.506958292682928]","{""type"":""MultiPoint"",""coordinates"":[]}"
21,"[47.0, 4.0]",48UXE,"[47.0, 4.0]","[1.6026657317073174, 5.705896869565218]","{""type"":""MultiPoint"",""coordinates"":[]}"
22,"[47.0, 4.0, 90.0]",48UXF,"[47.0, 4.0]","[2.117129761904762, 8.192454478260869, 99.99667606896551]","{""type"":""MultiPoint"",""coordinates"":[]}"
23,"[47.0, 4.0, 90.0]",48UXG,"[47.0, 4.0]","[2.0773836666666674, 24.95012048888888, 86.47826742857141]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[4.0, 104.0]",48UXU,"[4.0, 104.0]","[1.8574440454545453, 8.629650045454541]","{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[4.0, 104.0]",48UXV,"[4.0, 104.0]","[4.255813953488371E-6, 28.34196781818182]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[104.0, 4.0]",48UYA,"[104.0, 4.0]","[1.8644720681818183, 29.817513116279066]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[104.0, 4.0]",48UYB,"[104.0, 4.0]","[2.9999999999999997E-6, 8.876503113636364]","{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[4.0, 104.0]",48UYC,"[4.0, 104.0]","[1.5813953488372093E-6, 3.1651974090909105]","{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[4.0, 104.0, 47.0]",48UYD,"[4.0, 104.0]","[2.2371767727272722, 16.35989234883721, 99.93193819512196]","{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[4.0, 104.0, 47.0]",48UYE,"[4.0, 104.0]","[5.371056021739131, 37.01905552272728, 86.2538117804878]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[104.0, 4.0, 61.0]",48UYU,"[104.0, 4.0]","[1.8628675227272724, 77.85822152272726, 84.96115858139535]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[104.0, 4.0]",48UYV,"[104.0, 4.0]","[1.8642540909090917, 53.52101602325581]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[47.0, 4.0, 90.0]",48VXH,"[47.0, 4.0]","[2.878048780487805E-6, 44.73998840909091, 58.93907995454544]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[47.0, 90.0, 4.0]",48VXJ,"[47.0, 90.0]","[1.0170731707317072E-5, 29.73928120930233, 65.61623395348838]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[47.0, 90.0, 4.0]",48VXK,"[47.0, 90.0]","[2.1946341463414636E-4, 6.772880071428571, 87.30508827906978]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[4.0, 47.0, 104.0]",49UCA,"[4.0, 47.0]","[3.895241, 49.326611690476184, 68.6978466521739]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[4.0, 47.0, 104.0]",49UCB,"[4.0, 47.0]","[2.0087693863636367, 14.184051463414631, 92.9607684090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[104.0, 61.0, 4.0]",49UCQ,"[104.0, 61.0]","[4.020108222222222, 71.94671486956523, 86.93140367441862]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[104.0, 4.0, 61.0]",49UCR,"[104.0, 4.0]","[1.8548635227272725, 55.608849604651155, 93.22808747727272]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[104.0, 4.0]",49UCS,"[104.0, 4.0]","[3.767441860465116E-6, 25.51039925]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[4.0, 104.0]",49UCT,"[4.0, 104.0]","[1.4314771627906977, 1.8589229090909087]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[4.0, 104.0, 47.0]",49UCU,"[4.0, 104.0]","[2.1696139318181826, 12.051618930232557, 99.97326980487806]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[4.0, 104.0, 47.0]",49UCV,"[4.0, 104.0]","[5.371266478260869, 41.891106911111095, 82.93369463414635]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[4.0, 104.0]",49UDA,"[4.0, 104.0]","[2.6581553863636365, 5.636482978260867]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[4.0, 104.0, 47.0]",49UDB,"[4.0, 104.0]","[1.848198568181818, 7.296871204545454, 97.42085107317074]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[104.0, 61.0, 4.0]",49UDS,"[104.0, 61.0]","[2.8372093023255815E-6, 31.758054568181823, 99.93343897674418]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[104.0, 61.0, 4.0]",49UDT,"[104.0, 61.0]","[1.853646886363637, 52.167532658536594, 83.70588381395349]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[104.0, 4.0, 61.0]",49UDU,"[104.0, 4.0]","[2.239520863636364, 53.378480772727265, 77.12682204761902]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[104.0, 4.0, 61.0]",49UDV,"[104.0, 4.0]","[5.579534217391304, 26.007591195652175, 97.13191145238093]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[104.0, 61.0, 4.0]",49UEA,"[104.0, 61.0]","[1.8538059318181817, 33.8083214047619, 81.97299536363637]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[104.0, 4.0, 61.0]",49UEB,"[104.0, 4.0]","[1.854199522727273, 51.7229144090909, 57.528708857142874]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[104.0, 61.0, 4.0]",49UEV,"[104.0, 61.0]","[5.57352897826087, 15.084465840909088, 99.71335440909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[47.0, 4.0]",49VCC,"[47.0, 4.0]","[7.853658536585368E-6, 1.9995787045454547]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[47.0, 4.0, 90.0]",49VCD,"[47.0, 4.0]","[1.0317073170731707E-5, 9.621211837209303, 84.65796680952383]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[47.0, 4.0, 90.0]",49VCE,"[47.0, 4.0]","[0.34808724390243906, 39.90011225581396, 49.63003707142856]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[47.0, 90.0, 4.0]",49VCF,"[47.0, 90.0]","[8.292013146341464, 12.097225605263157, 70.46349904878049]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[47.0, 90.0, 133.0, 4.0]",49VCG,"[47.0, 90.0]","[1.1268948888888888, 3.872397105263158, 95.26842065714288, 95.5565868205128]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[4.0, 104.0, 47.0]",49VDC,"[4.0, 104.0]","[1.0930232558139537E-5, 30.415485744186046, 70.64880600000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[4.0, 47.0, 104.0]",49VDD,"[4.0, 47.0]","[1.9069767441860466E-6, 36.370562463414636, 58.100160249999995]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[4.0, 47.0, 104.0]",49VDE,"[4.0, 47.0]","[5.574498840909092, 8.4877596097561, 83.91964090697678]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[47.0, 4.0, 90.0]",49VDF,"[47.0, 4.0]","[3.659574315789474, 7.561151142857144, 94.95787337837838]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[47.0, 4.0, 90.0]",49VDG,"[47.0, 4.0]","[2.049069333333333, 12.734397897435896, 64.17010378947367]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[47.0, 90.0, 4.0]",49VDH,"[47.0, 90.0]","[1.9674202, 30.157183315789474, 39.09461862162163]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[47.0, 90.0, 4.0, 133.0]",49VDJ,"[47.0, 90.0]","[3.660883485714286, 4.119939333333333, 68.62613948648648, 98.02534831249997]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[47.0, 90.0, 133.0, 4.0]",49VDK,"[47.0, 90.0]","[2.476244617647059, 4.613130055555555, 70.00935062857141, 94.21680788571432]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[104.0, 4.0, 61.0]",49VEC,"[104.0, 4.0]","[1.002325581395349E-5, 20.084293232558142, 80.93867066666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[4.0, 104.0]",49VED,"[4.0, 104.0]","[0.6490706744186046, 1.8589751818181817]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[104.0, 4.0, 47.0]",49VEE,"[104.0, 4.0]","[3.2665054186046514, 7.975384727272728, 92.06158517073173]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[4.0, 104.0, 47.0]",49VEF,"[4.0, 104.0]","[6.4008716097560985, 20.45357871794872, 60.52174713513514]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[4.0, 47.0, 104.0]",49VEG,"[4.0, 47.0]","[5.205818743589744, 27.977045194444447, 46.87821228947368]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[4.0, 47.0, 104.0, 90.0]",49VEH,"[4.0, 47.0]","[2.5722583243243244, 4.221673457142857, 71.39752625, 99.75906591666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[4.0, 47.0, 90.0, 104.0]",49VEJ,"[4.0, 47.0]","[4.22286891891892, 4.242851314285715, 79.78549186111111, 94.86639019999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[47.0, 4.0, 90.0]",49VEK,"[47.0, 4.0]","[3.581956676470589, 8.5015618, 44.47725405555555]","{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[47.0, 90.0, 4.0, 133.0]",49VEL,"[47.0, 90.0]","[4.9999999999999996E-6, 10.257474823529412, 34.7696425, 99.75040667741935]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[104.0, 61.0, 4.0]",49VFC,"[104.0, 61.0]","[9.441860465116278E-6, 4.17064775, 99.54660744186047]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[104.0, 61.0, 4.0]",49VFD,"[104.0, 61.0]","[1.8534747500000002, 16.51825627272727, 80.90622769767441]","{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[104.0, 61.0, 4.0]",49VFE,"[104.0, 61.0]","[4.793368930232559, 37.12351495238096, 53.46893726190476]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[104.0, 4.0, 61.0]",49VFF,"[104.0, 4.0]","[2.7433726923076924, 24.891345749999992, 60.86894067499999]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[104.0, 4.0, 61.0, 47.0]",49VFG,"[104.0, 4.0]","[1.017128783783784, 1.7489792162162163, 81.87851986842105, 99.95862255882354]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[4.0, 104.0, 47.0]",49VFH,"[4.0, 104.0]","[0.36014974999999994, 0.5735091111111111, 83.17958852941176]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[4.0, 104.0, 47.0]",49VFJ,"[4.0, 104.0]","[4.833462675675676, 7.181273285714288, 52.386764714285704]","{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[4.0, 47.0, 104.0]",49VFK,"[4.0, 47.0]","[2.0870042571428575, 18.236413, 33.1860291142857]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[47.0, 4.0, 104.0, 90.0]",49VFL,"[47.0, 4.0]","[0.17909103125000003, 3.0971186857142854, 57.13806938235294, 92.49990709090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[47.0, 90.0, 4.0, 133.0]",49WEM,"[47.0, 90.0]","[1.7816282812500002, 5.839646114285714, 68.89260620000002, 76.86206161290322]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[47.0, 90.0, 133.0, 4.0]",49WEN,"[47.0, 90.0]","[0.22514132258064523, 5.670030499999999, 37.9279643548387, 91.22860103030303]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[47.0, 4.0, 90.0, 104.0]",49WFM,"[47.0, 4.0]","[2.77690190625, 14.689592324999998, 61.665729257142836, 83.25206927027025]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[47.0, 4.0, 90.0]",49WFN,"[47.0, 4.0]","[0.718285193548387, 5.790032393939394, 22.34801125]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[47.0, 90.0, 4.0, 133.0]",49WFP,"[47.0, 90.0]","[1.5E-6, 6.053622303030304, 29.386656343749994, 86.24002916129031]","{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[47.0, 90.0, 133.0, 4.0]",49WFQ,"[47.0, 90.0]","[0.5574306, 5.509661030303032, 46.04495003448276, 58.162943062500005]","{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[47.0, 90.0, 133.0, 4.0, 33.0]",49WFR,"[47.0, 90.0]","[1.0113788275862068, 5.046761625, 10.169061827586207, 85.11613632258064, 93.42332072413794]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[61.0, 104.0, 4.0]",50VLK,"[61.0, 104.0]","[2.648565976190476, 6.731111325581394, 94.71405717500001]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[104.0, 61.0, 4.0]",50VLL,"[104.0, 61.0]","[3.3003417692307697, 22.333522800000008, 61.94399787179488]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[104.0, 4.0, 61.0]",50VLM,"[104.0, 4.0]","[1.3059673243243244, 22.24042486486486, 51.185306763157904]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[104.0, 4.0, 61.0, 47.0]",50VLN,"[104.0, 4.0]","[0.7697213333333334, 3.382275135135135, 80.96766336111114, 97.6639244411765]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[104.0, 4.0, 47.0]",50VLP,"[104.0, 4.0]","[0.9618389428571429, 4.872370945945946, 67.42363405714289]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[4.0, 47.0, 104.0]",50VLQ,"[4.0, 47.0]","[2.2014621428571424, 24.06370127272727, 25.63705468571429]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,"[47.0, 4.0, 104.0, 90.0]",50VLR,"[47.0, 4.0]","[0.25277265625, 3.075131228571429, 58.76405255882352, 91.42524260606064]","{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[104.0, 61.0, 18.0, 4.0]",50VMM,"[104.0, 61.0]","[2.380787189189189, 4.41430747368421, 87.58608210526317, 98.9717068611111]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[104.0, 61.0, 4.0]",50VMN,"[104.0, 61.0]","[1.7382585, 2.5627346388888887, 74.01521964864864]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,"[104.0, 61.0, 4.0]",50VMP,"[104.0, 61.0]","[0.9579009714285716, 21.824386142857144, 36.1782556111111]","{""type"":""MultiPoint"",""coordinates"":[]}"
101,"[104.0, 4.0, 61.0, 47.0]",50VMQ,"[104.0, 4.0]","[4.558823529411764E-6, 3.1804398529411757, 52.914172428571426, 98.94087371875]","{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[104.0, 4.0, 47.0, 61.0]",50VMR,"[104.0, 4.0]","[7.491845694444446, 14.615543399999996, 71.11007665624999, 82.22170581818182]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[104.0, 61.0, 18.0, 4.0]",50VNQ,"[104.0, 61.0]","[0.41121761764705883, 3.141299542857143, 80.10795556410258, 85.60816602941178]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[61.0, 104.0, 4.0]",50VNR,"[61.0, 104.0]","[3.7725490882352943, 11.929416631578945, 55.11136729999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[47.0, 90.0, 4.0, 133.0]",50WMA,"[47.0, 90.0]","[0.005109068965517241, 5.776183593749999, 41.04315606451613, 49.800894724137926]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[47.0, 90.0, 133.0, 4.0, 33.0]",50WMB,"[47.0, 90.0]","[1.9212150344827585, 5.379651562500002, 5.852481892857145, 78.98467993548385, 87.32328496551723]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[4.0, 104.0, 47.0]",50WMS,"[4.0, 104.0]","[13.603556897435896, 14.031997972972974, 28.023326032258066]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[4.0, 47.0, 104.0, 90.0]",50WMT,"[4.0, 47.0]","[2.3495637272727277, 2.6961295483870966, 37.696396484848485, 89.6832571875]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[47.0, 4.0, 90.0, 104.0]",50WMU,"[47.0, 4.0]","[5.333333333333333E-7, 0.03894540625, 47.55732603125, 70.01758853125]","{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[47.0, 4.0, 90.0, 133.0, 104.0]",50WMV,"[47.0, 4.0]","[1.4103556, 9.350590812499998, 11.777658484848486, 92.86460600000001, 96.95877316129034]","{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[47.0, 4.0, 90.0, 104.0]",50WNA,"[47.0, 4.0]","[0.0262491724137931, 0.5689173548387098, 44.16171073333332, 46.70066370967741]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[47.0, 4.0, 90.0, 104.0, 133.0]",50WNB,"[47.0, 4.0]","[2.60232275862069, 3.9127311290322577, 11.197989593750002, 78.92380596666666, 86.24721225]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[47.0, 90.0, 4.0, 133.0, 33.0]",50WNC,"[47.0, 90.0]","[3.2142857142857145E-7, 5.517241379310344E-7, 24.510525699999995, 41.426653200000004, 99.82578729629631]","{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[90.0, 47.0, 133.0, 4.0, 33.0]",50WND,"[90.0, 47.0]","[0.37026875862068964, 1.5004806071428571, 10.23690348387097, 62.08431859999999, 71.26792185714285]","{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[90.0, 133.0, 33.0, 47.0, 76.0, 4.0]",50WNE,"[90.0, 133.0]","[3.2204930000000003, 10.421518225806452, 17.46760685185185, 18.403131259259258, 88.84766085714286, 93.93101334482758]","{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[104.0, 4.0, 61.0, 47.0]",50WNS,"[104.0, 4.0]","[10.535759567567567, 14.071627941176473, 24.9218685882353, 99.80520480645158]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[4.0, 104.0, 61.0, 47.0]",50WNT,"[4.0, 104.0]","[2.25E-6, 2.5937500000000004E-6, 51.6847975, 77.32550138709675]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[4.0, 104.0, 47.0, 61.0]",50WNU,"[4.0, 104.0]","[0.8521412812500001, 1.7727720625, 34.341019900000006, 81.433001483871]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[4.0, 47.0, 104.0, 90.0]",50WNV,"[4.0, 47.0]","[0.001948258064516129, 5.278704033333332, 17.253650393939395, 88.6224790625]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[4.0, 104.0, 47.0, 61.0]",50WPA,"[4.0, 104.0]","[1.7677407096774194, 2.72248535483871, 41.97988303448276, 51.71322434375]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[4.0, 104.0, 47.0, 61.0, 90.0]",50WPB,"[4.0, 104.0]","[0.010466766666666667, 0.5059350333333333, 5.604517035714286, 78.8854780967742, 87.43234489999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[47.0, 4.0, 104.0, 90.0]",50WPC,"[47.0, 4.0]","[0.08075153571428571, 0.13120203333333333, 24.83007216129032, 43.151393482758614]","{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[47.0, 4.0, 90.0, 104.0, 133.0]",50WPD,"[47.0, 4.0]","[2.9247334642857146, 2.9425735000000004, 6.891764965517241, 53.23944896551725, 79.96302629032256]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[90.0, 47.0, 4.0, 133.0, 104.0, 33.0]",50WPE,"[90.0, 47.0]","[0.0035936428571428577, 0.004348, 9.380221586206897, 33.151543206896555, 85.63919765517242, 95.39885025925925]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[61.0, 104.0, 18.0, 4.0]",50WPS,"[61.0, 104.0]","[5.5928602941176475, 6.475526794117647, 39.90394160606059, 95.08252021212121]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[104.0, 61.0, 4.0, 18.0]",50WPT,"[104.0, 61.0]","[0.13203653125, 0.85326715625, 62.18821943749999, 66.60991984848485]","{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[61.0, 104.0, 4.0, 18.0]",50WPU,"[61.0, 104.0]","[3.23534940625, 5.61800393939394, 25.803446156250008, 91.26902756249999]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[4.0, 104.0, 61.0, 47.0]",50WPV,"[4.0, 104.0]","[0.6236588064516129, 4.996073484848484, 26.71580811764706, 82.87126644827583]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[90.0, 47.0, 133.0, 4.0, 33.0, 76.0]",50XPF,"[90.0, 47.0]","[0.5963595, 1.882490888888889, 3.161751642857142, 44.79278586206896, 54.01150267857141, 99.59201874999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[104.0, 61.0, 18.0, 4.0]",51WVP,"[104.0, 61.0]","[5.708661515151515, 7.652485852941177, 30.248211781249996, 84.50907409677421]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[104.0, 61.0, 4.0, 18.0]",51WVQ,"[104.0, 61.0]","[6.010284787878786, 11.746276142857145, 37.65570996774194, 65.30624974193547]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[104.0, 4.0, 61.0, 47.0, 18.0]",51WVR,"[104.0, 4.0]","[3.1677636451612905, 4.938931741935483, 14.819930272727273, 84.3261823103448, 95.36951903225808]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[4.0, 104.0, 47.0, 61.0, 90.0]",51WVS,"[4.0, 104.0]","[0.0105081, 0.2901760333333333, 32.97910810714286, 51.04234045714286, 99.81141127586204]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[4.0, 47.0, 104.0, 90.0, 61.0]",51WVT,"[4.0, 47.0]","[0.5074929666666667, 1.181570357142857, 8.244012483870968, 69.1505398275862, 83.40096239393938]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[4.0, 47.0, 90.0, 104.0, 133.0]",51WVU,"[4.0, 47.0]","[3.1948407999999997, 3.2964246071428573, 16.82724548275862, 35.594415896551716, 90.62529303333332]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[90.0, 47.0, 4.0, 133.0, 104.0, 33.0]",51WVV,"[90.0, 47.0]","[0.003616071428571429, 0.004375592592592593, 5.483762551724137, 39.009080724137924, 78.91667196551725, 97.31407226923078]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[104.0, 61.0, 18.0, 4.0, 118.0]",51WWR,"[104.0, 61.0]","[1.0452173999999999, 2.7088219999999987, 11.56642522580645, 80.00560723333335, 97.666573]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[104.0, 61.0, 4.0, 18.0, 47.0]",51WWS,"[104.0, 61.0]","[4.677492838709677, 12.054023264705886, 32.480892933333344, 44.00093403333334, 99.79416946428576]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[104.0, 4.0, 61.0, 47.0, 18.0]",51WWT,"[104.0, 4.0]","[2.7097945, 3.2285976, 4.9162895, 72.15384160714288, 78.58744163333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[4.0, 104.0, 47.0, 61.0, 90.0]",51WWU,"[4.0, 104.0]","[4.482758620689655E-7, 0.707877551724138, 19.886882481481482, 30.99332934482759, 93.43268474999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[47.0, 104.0, 4.0, 90.0, 61.0, 133.0]",51WWV,"[47.0, 104.0]","[0.6863768888888889, 4.593914, 5.3648625999999995, 45.472501535714294, 67.59961332142858, 99.46484067857139]","{""type"":""MultiPoint"",""coordinates"":[]}"
