system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
49,"[8.0, 108.0, 51.0]",32UME,"[8.0, 108.0]","[5.462734369565216, 28.69007756818182, 92.37649629268294]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[8.0, 108.0, 51.0]",32UMF,"[8.0, 108.0]","[1.574418604651163E-5, 53.01793018604652, 61.8423716097561]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[8.0, 51.0, 108.0]",32UMG,"[8.0, 51.0]","[1.3448837209302327E-4, 29.25055492682927, 78.49045574418604]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[108.0, 65.0, 8.0]",32UMV,"[108.0, 65.0]","[1.8553031590909093, 65.2354014883721, 90.16567181818185]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[108.0, 65.0, 8.0]",32UNC,"[108.0, 65.0]","[1.8557264090909094, 44.944911613636364, 91.4874536744186]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[108.0, 8.0, 65.0]",32UND,"[108.0, 8.0]","[5.394142521739131, 63.91793545454547, 65.9787743488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[108.0, 8.0, 65.0]",32UNE,"[108.0, 8.0]","[2.0793615, 36.42762324444443, 87.71167128571427]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[108.0, 8.0]",32UNF,"[108.0, 8.0]","[9.22093023255814E-5, 6.790810744186047]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[8.0, 108.0]",32UNG,"[8.0, 108.0]","[4.313953488372093E-5, 2.2707877954545452]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[108.0, 65.0, 8.0]",32UPF,"[108.0, 65.0]","[4.418604651162791E-7, 18.81304097619048, 93.73590369767443]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[108.0, 65.0, 8.0]",32UPG,"[108.0, 65.0]","[1.9161940454545456, 41.921504674418614, 67.70372543181817]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[51.0, 94.0, 8.0]",32VLH,"[51.0, 94.0]","[9.734146341463414E-5, 51.36555900000003, 53.37258902272729]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[51.0, 94.0, 8.0]",32VLJ,"[51.0, 94.0]","[8.780487804878049E-7, 18.606867599999998, 81.11567804651162]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[8.0, 51.0]",32VMH,"[8.0, 51.0]","[1.8568895909090912, 3.0004001951219514]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[51.0, 8.0, 94.0]",32VMJ,"[51.0, 8.0]","[3.602439024390244E-5, 4.893668333333336, 97.16978825490195]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[8.0, 108.0, 51.0]",32VNH,"[8.0, 108.0]","[1.8514569772727272, 16.087352666666664, 87.46640946341462]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[8.0, 108.0, 51.0]",32VNJ,"[8.0, 108.0]","[3.73888688888889, 40.93265939130435, 60.4502004347826]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[108.0, 8.0, 65.0]",32VPH,"[108.0, 8.0]","[7.72762014893617, 39.4678408409091, 63.35065530232556]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[108.0, 8.0, 65.0]",32VPJ,"[108.0, 8.0]","[5.685730239130433, 17.100201127659577, 84.55085129545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[65.0, 108.0, 8.0]",33VUC,"[65.0, 108.0]","[4.973601186046512, 5.387218152173913, 96.44690083720927]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[108.0, 65.0, 8.0]",33VUD,"[108.0, 65.0]","[4.161474711111111, 32.9962550652174, 68.47243031914893]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[8.0, 51.0]",29NND,"[8.0, 51.0]","[95.7371933488372, 99.4864489473684]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[51.0, 8.0]",29NNE,"[51.0, 8.0]","[24.22745678571428, 75.40331151162789]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[51.0, 8.0]",29NNF,"[51.0, 8.0]","[2.3032772093023257, 94.11495693023254]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,[8.0],29NPD,[8.0],[76.99472709302324],"{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[8.0, 51.0]",29NPE,"[8.0, 51.0]","[0.05377393023255814, 95.41265273809525]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[8.0, 51.0]",29NPF,"[8.0, 51.0]","[4.979120720930234, 77.12563634883722]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[8.0, 51.0]",29NPG,"[8.0, 51.0]","[25.41099968181818, 58.11230352272726]","{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[51.0, 8.0]",29NPH,"[51.0, 8.0]","[36.27164019047618, 44.49458872727273]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[51.0, 8.0]",29NPJ,"[51.0, 8.0]","[16.135142238095238, 64.57561522222224]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,[8.0],29NQD,[8.0],[57.276732860465124],"{""type"":""MultiPoint"",""coordinates"":[]}"
80,[8.0],29NQE,[8.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
81,[8.0],29NQF,[8.0],[1.3953488372093024E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
82,[8.0],29NQG,[8.0],[2.0257252272727277],"{""type"":""MultiPoint"",""coordinates"":[]}"
83,[8.0],29NQH,[8.0],[1.9535933181818186],"{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[8.0, 51.0]",29NQJ,"[8.0, 51.0]","[3.651885844444444, 99.6524266666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,[8.0],29NRD,[8.0],[64.34473648837209],"{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[8.0, 108.0]",29NRE,"[8.0, 108.0]","[24.40501213953488, 89.91941093023256]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[8.0, 108.0]",29NRF,"[8.0, 108.0]","[5.463188279069767, 75.85455751162789]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[8.0, 108.0]",29NRG,"[8.0, 108.0]","[1.861770772727273, 94.49809716279071]","{""type"":""MultiPoint"",""coordinates"":[]}"
89,[8.0],29NRH,[8.0],[1.627906976744186E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
90,[8.0],29NRJ,[8.0],[3.6434327555555552],"{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[51.0, 8.0]",29PPK,"[51.0, 8.0]","[3.0179427441860476, 82.71366865116279]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[8.0, 51.0]",29PQK,"[8.0, 51.0]","[0.1378326046511628, 87.32685976744189]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[8.0, 51.0]",29PQL,"[8.0, 51.0]","[11.14518218604651, 67.01056178571427]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[8.0, 51.0]",29PQM,"[8.0, 51.0]","[31.73968431818183, 46.992570952380945]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[51.0, 8.0]",29PQN,"[51.0, 8.0]","[28.628387139534883, 49.64854158139535]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[51.0, 8.0]",29PQP,"[51.0, 8.0]","[9.272665488372093, 69.26635154545453]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,"[51.0, 8.0]",29PQQ,"[51.0, 8.0]","[22.227225178571434, 87.60425669767439]","{""type"":""MultiPoint"",""coordinates"":[]}"
98,[8.0],29PRK,[8.0],[6.976744186046512E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
99,[8.0],29PRL,[8.0],[2.062468681818182],"{""type"":""MultiPoint"",""coordinates"":[]}"
100,[8.0],29PRM,[8.0],[1.927537090909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
101,[8.0],29PRN,[8.0],[2.1340512500000006],"{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[8.0, 51.0]",29PRP,"[8.0, 51.0]","[1.8914606818181818, 96.2924390952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[8.0, 51.0]",29PRQ,"[8.0, 51.0]","[3.0426610454545457, 82.55484187499997]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[8.0, 51.0]",29PRR,"[8.0, 51.0]","[29.761452129629628, 61.85238532608696]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[8.0, 51.0]",29PRS,"[8.0, 51.0]","[33.98630567441862, 39.02083033333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[51.0, 8.0]",29PRT,"[51.0, 8.0]","[21.0996453255814, 52.42902625581395]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[51.0, 8.0]",29QRU,"[51.0, 8.0]","[2.7346850000000007, 71.21216625]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[51.0, 8.0]",29QRV,"[51.0, 8.0]","[3.9651457500000005, 88.93757895454546]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,[8.0],30NTJ,[8.0],[99.20986972093027],"{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[108.0, 8.0]",30NTK,"[108.0, 8.0]","[67.17086337209302, 84.74234665116276]","{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[108.0, 8.0]",30NTL,"[108.0, 8.0]","[16.27746630232558, 64.08224637209305]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[108.0, 8.0]",30NTM,"[108.0, 8.0]","[40.331965565217395, 44.38409504545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[8.0, 108.0]",30NTN,"[8.0, 108.0]","[22.533626232558138, 58.659341266666694]","{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[8.0, 108.0]",30NTP,"[8.0, 108.0]","[7.290156022222223, 78.83455573913044]","{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[108.0, 8.0]",30NUP,"[108.0, 8.0]","[7.371359191489361, 92.68049359999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[8.0, 51.0]",30PTA,"[8.0, 51.0]","[17.01266733333333, 98.12907551162789]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[8.0, 51.0]",30PTB,"[8.0, 51.0]","[0.35546567441860466, 80.4163459047619]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[8.0, 51.0]",30PTC,"[8.0, 51.0]","[13.513089139534886, 59.110724232558134]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[8.0, 108.0]",30PTQ,"[8.0, 108.0]","[0.0, 96.21204534782606]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,[8.0],30PTR,[8.0],[1.8904785454545454],"{""type"":""MultiPoint"",""coordinates"":[]}"
121,[8.0],30PTS,[8.0],[2.1370870227272727],"{""type"":""MultiPoint"",""coordinates"":[]}"
122,[8.0],30PTT,[8.0],[1.938375522727273],"{""type"":""MultiPoint"",""coordinates"":[]}"
123,[8.0],30PTU,[8.0],[2.054501568181818],"{""type"":""MultiPoint"",""coordinates"":[]}"
124,[8.0],30PTV,[8.0],[1.8645856363636368],"{""type"":""MultiPoint"",""coordinates"":[]}"
125,[8.0],30PUA,[8.0],[15.549290320754714],"{""type"":""MultiPoint"",""coordinates"":[]}"
126,[8.0],30PUB,[8.0],[1.2046511627906975E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
127,[8.0],30PUC,[8.0],[2.718604651162791E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[108.0, 8.0]",30PUQ,"[108.0, 8.0]","[12.602411065217389, 71.83236258139536]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[108.0, 8.0]",30PUR,"[108.0, 8.0]","[27.188045883720935, 51.73270088636363]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[8.0, 108.0]",30PUS,"[8.0, 108.0]","[29.83929320930232, 47.508575860465115]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[8.0, 108.0]",30PUT,"[8.0, 108.0]","[10.65781459090909, 67.801371]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[8.0, 108.0]",30PUU,"[8.0, 108.0]","[7.518604651162792E-5, 88.24997865909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,[8.0],30PUV,[8.0],[9.594686416666667],"{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[108.0, 8.0]",30PVA,"[108.0, 8.0]","[41.83534421276596, 47.12989518867922]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[8.0, 108.0]",30PVB,"[8.0, 108.0]","[15.479124813953492, 58.217734681818186]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[8.0, 108.0]",30PVC,"[8.0, 108.0]","[2.778907068181819, 78.26953115555555]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[108.0, 8.0]",30PVT,"[108.0, 8.0]","[2.2684115000000005, 97.08715106818185]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[108.0, 8.0]",30PVU,"[108.0, 8.0]","[5.391082222222223, 78.78141020930232]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[108.0, 8.0]",30PVV,"[108.0, 8.0]","[20.217824244444444, 63.32981105882355]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[108.0, 8.0]",30PWB,"[108.0, 8.0]","[1.8659503636363637, 99.45223886046509]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[108.0, 8.0]",30PWC,"[108.0, 8.0]","[3.655382888888888, 85.78168579545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[8.0, 51.0]",30QTD,"[8.0, 51.0]","[35.75709647727273, 36.09229814285714]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[51.0, 8.0]",30QTE,"[51.0, 8.0]","[18.919978333333333, 56.36565386363637]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[51.0, 8.0]",30QTF,"[51.0, 8.0]","[4.199753454545455, 76.48912090697675]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,[8.0],30QUD,[8.0],[1.8643582045454545],"{""type"":""MultiPoint"",""coordinates"":[]}"
146,"[8.0, 51.0]",30QUE,"[8.0, 51.0]","[1.8646855, 98.92272425]","{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[8.0, 108.0]",30QVD,"[8.0, 108.0]","[4.004762133333334, 95.79751365909088]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,[8.0],30QVE,[8.0],[1.9044037272727272],"{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[108.0, 8.0]",30QWD,"[108.0, 8.0]","[8.721301522727275, 65.16919647727272]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[108.0, 8.0]",30QWE,"[108.0, 8.0]","[32.50368468749999, 44.801894931818175]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,[8.0],27HXS,[8.0],[79.08867026086958],"{""type"":""MultiPoint"",""coordinates"":[]}"
152,[8.0],27HXT,[8.0],[62.63976382608696],"{""type"":""MultiPoint"",""coordinates"":[]}"
153,[8.0],27HXU,[8.0],[87.44515154545452],"{""type"":""MultiPoint"",""coordinates"":[]}"
154,[8.0],27HYA,[8.0],[53.47158158333334],"{""type"":""MultiPoint"",""coordinates"":[]}"
155,[8.0],27HYB,[8.0],[77.62727991304351],"{""type"":""MultiPoint"",""coordinates"":[]}"
156,[8.0],27HYC,[8.0],[97.70524950000001],"{""type"":""MultiPoint"",""coordinates"":[]}"
157,[8.0],27HYS,[8.0],[45.103851],"{""type"":""MultiPoint"",""coordinates"":[]}"
158,[8.0],27HYT,[8.0],[0.04959522727272727],"{""type"":""MultiPoint"",""coordinates"":[]}"
159,[8.0],27HYU,[8.0],[2.119116909090909],"{""type"":""MultiPoint"",""coordinates"":[]}"
160,[8.0],27HYV,[8.0],[26.011847826086957],"{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[108.0, 8.0]",28GCA,"[108.0, 8.0]","[11.595113571428575, 99.45979038095237]","{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[108.0, 8.0]",28GDA,"[108.0, 8.0]","[4.2857142857142857E-7, 99.22289971428572]","{""type"":""MultiPoint"",""coordinates"":[]}"
163,[8.0],28HBB,[8.0],[41.767418739130434],"{""type"":""MultiPoint"",""coordinates"":[]}"
164,[8.0],28HBC,[8.0],[1.4854545454545456E-4],"{""type"":""MultiPoint"",""coordinates"":[]}"
165,[8.0],28HBD,[8.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
166,[8.0],28HBE,[8.0],[3.6382507391304353],"{""type"":""MultiPoint"",""coordinates"":[]}"
167,[8.0],28HBF,[8.0],[17.291177541666666],"{""type"":""MultiPoint"",""coordinates"":[]}"
168,[8.0],28HBG,[8.0],[34.815817652173905],"{""type"":""MultiPoint"",""coordinates"":[]}"
169,[8.0],28HBH,[8.0],[53.05442695454545],"{""type"":""MultiPoint"",""coordinates"":[]}"
170,[8.0],28HBJ,[8.0],[93.65158145454546],"{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[8.0, 108.0]",28HCB,"[8.0, 108.0]","[21.49362560869565, 34.31034771428571]","{""type"":""MultiPoint"",""coordinates"":[]}"
172,"[8.0, 108.0]",28HCC,"[8.0, 108.0]","[0.0, 62.144998750000006]","{""type"":""MultiPoint"",""coordinates"":[]}"
173,"[8.0, 108.0]",28HCD,"[8.0, 108.0]","[0.0, 82.14288279166665]","{""type"":""MultiPoint"",""coordinates"":[]}"
174,[8.0],28HCE,[8.0],[7.541041583333334],"{""type"":""MultiPoint"",""coordinates"":[]}"
175,[8.0],28HCF,[8.0],[6.838230666666667],"{""type"":""MultiPoint"",""coordinates"":[]}"
176,[8.0],28HCG,[8.0],[2.7272727272727274E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
177,[8.0],28HCH,[8.0],[4.04055],"{""type"":""MultiPoint"",""coordinates"":[]}"
178,[8.0],28HCJ,[8.0],[93.0577510909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
179,"[108.0, 8.0]",28HDB,"[108.0, 8.0]","[1.4285714285714287E-7, 76.28862478260871]","{""type"":""MultiPoint"",""coordinates"":[]}"
180,"[108.0, 8.0]",28HDC,"[108.0, 8.0]","[10.595658458333334, 54.21566586363636]","{""type"":""MultiPoint"",""coordinates"":[]}"
181,"[108.0, 8.0]",28HDD,"[108.0, 8.0]","[10.910225916666667, 33.85051277272727]","{""type"":""MultiPoint"",""coordinates"":[]}"
182,"[108.0, 8.0]",28HDE,"[108.0, 8.0]","[12.253205428571427, 19.393266750000006]","{""type"":""MultiPoint"",""coordinates"":[]}"
183,"[8.0, 108.0]",28HDF,"[8.0, 108.0]","[7.530052791666669, 37.8875034090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
184,"[8.0, 108.0]",28HDG,"[8.0, 108.0]","[2.7272727272727274E-7, 58.8123287142857]","{""type"":""MultiPoint"",""coordinates"":[]}"
185,"[8.0, 108.0]",28HDH,"[8.0, 108.0]","[23.160998545454547, 82.2591291904762]","{""type"":""MultiPoint"",""coordinates"":[]}"
186,"[108.0, 8.0]",28HEE,"[108.0, 8.0]","[2.8571428571428575E-7, 98.97551356521738]","{""type"":""MultiPoint"",""coordinates"":[]}"
187,"[108.0, 8.0]",28HEF,"[108.0, 8.0]","[3.7258143181818184, 84.34500269565218]","{""type"":""MultiPoint"",""coordinates"":[]}"
