system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
13,"[134.0, 91.0]",42SXJ,"[134.0, 91.0]","[5.395121951219512E-5, 45.743806380952385]","{""type"":""MultiPoint"",""coordinates"":[]}"
14,"[48.0, 91.0]",42SYA,"[48.0, 91.0]","[12.792033047619046, 30.604206261904757]","{""type"":""MultiPoint"",""coordinates"":[]}"
15,"[91.0, 48.0]",42SYB,"[91.0, 48.0]","[10.211420214285711, 29.31143551219512]","{""type"":""MultiPoint"",""coordinates"":[]}"
16,"[91.0, 48.0]",42SYC,"[91.0, 48.0]","[1.9299410930232561, 47.38887548780488]","{""type"":""MultiPoint"",""coordinates"":[]}"
17,"[91.0, 48.0]",42SYD,"[91.0, 48.0]","[5.111904761904762E-5, 67.33272886363636]","{""type"":""MultiPoint"",""coordinates"":[]}"
18,"[91.0, 48.0]",42SYE,"[91.0, 48.0]","[2.1636278604651165, 83.80786464285714]","{""type"":""MultiPoint"",""coordinates"":[]}"
19,[91.0],42SYF,[91.0],[3.7701105681818188],"{""type"":""MultiPoint"",""coordinates"":[]}"
20,"[91.0, 134.0]",42SYG,"[91.0, 134.0]","[2.037459488372093, 99.99400038095237]","{""type"":""MultiPoint"",""coordinates"":[]}"
21,"[91.0, 134.0]",42SYH,"[91.0, 134.0]","[3.850878022727272, 90.01977185365854]","{""type"":""MultiPoint"",""coordinates"":[]}"
22,"[91.0, 134.0]",42SYJ,"[91.0, 134.0]","[4.735714285714286E-5, 68.29969114634147]","{""type"":""MultiPoint"",""coordinates"":[]}"
23,"[134.0, 91.0]",42TXK,"[134.0, 91.0]","[8.695121951219512E-5, 64.49949954761905]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[134.0, 91.0]",42TXL,"[134.0, 91.0]","[1.3329268292682926E-4, 83.25912842857144]","{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[91.0, 134.0]",42TYK,"[91.0, 134.0]","[5.8071428571428576E-5, 46.29839331707316]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[91.0, 134.0]",42TYL,"[91.0, 134.0]","[2.1615934186046517, 24.53275329268293]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[134.0, 91.0]",42TYM,"[134.0, 91.0]","[6.6711627857142854, 13.06659704651163]","{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[134.0, 91.0]",42TYN,"[134.0, 91.0]","[1.9835494047619056, 29.34336402380953]","{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[134.0, 91.0]",42TYP,"[134.0, 91.0]","[2.2344082857142857, 48.514351999999995]","{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[134.0, 91.0]",42TYQ,"[134.0, 91.0]","[4.524264930232559, 65.95283111627909]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[134.0, 91.0, 34.0]",42TYR,"[134.0, 91.0]","[3.818003674418604, 83.03522823809524, 94.73039636585365]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[91.0, 48.0]",43SBA,"[91.0, 48.0]","[3.9119185227272726, 68.07398047619048]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[91.0, 48.0]",43SBB,"[91.0, 48.0]","[1.964857558139535, 90.45817151219512]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[91.0, 134.0]",43SBC,"[91.0, 134.0]","[3.951701409090909, 99.93076182926828]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[91.0, 134.0]",43SBD,"[91.0, 134.0]","[4.895238095238096E-5, 85.10943048780486]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[48.0, 91.0]",43SBR,"[48.0, 91.0]","[1.9505097380952383, 90.96287259523808]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[48.0, 91.0]",43SBS,"[48.0, 91.0]","[6.365853658536587E-6, 65.67677121428571]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[48.0, 91.0]",43SBT,"[48.0, 91.0]","[1.7392557317073174, 40.89930318604652]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[91.0, 48.0]",43SBU,"[91.0, 48.0]","[14.127774809523812, 24.728206840909085]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[91.0, 48.0]",43SBV,"[91.0, 48.0]","[4.293695613636363, 45.38150385714287]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[48.0, 91.0]",43SCA,"[48.0, 91.0]","[2.0589560476190476, 55.11195227906977]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[48.0, 91.0]",43SCB,"[48.0, 91.0]","[10.779962000000001, 29.821353697674425]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[91.0, 48.0]",43SCC,"[91.0, 48.0]","[6.878060697674419, 25.538905813953487]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[91.0, 48.0]",43SCD,"[91.0, 48.0]","[2.2619047619047623E-5, 46.623259023809524]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[48.0, 91.0]",43SCU,"[48.0, 91.0]","[5.5860325681818175, 98.6174395952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[48.0, 91.0]",43SCV,"[48.0, 91.0]","[2.1185550714285712, 80.54223495454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[48.0, 91.0]",43SDC,"[48.0, 91.0]","[4.223143837209303, 92.88714123255814]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[48.0, 91.0]",43SDD,"[48.0, 91.0]","[1.9528334285714288, 68.17442904761906]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[91.0, 134.0]",43TBE,"[91.0, 134.0]","[6.509523809523809E-5, 56.56362075609756]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[91.0, 134.0]",43TBF,"[91.0, 134.0]","[2.0283756279069762, 28.128542609756103]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[134.0, 91.0]",43TBG,"[134.0, 91.0]","[5.770536452380953, 14.705327116279067]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[91.0, 48.0]",43TCE,"[91.0, 48.0]","[5.3880952380952373E-5, 67.98817687804878]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[91.0, 48.0]",43TCF,"[91.0, 48.0]","[1.9007892790697676, 90.3909965609756]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[91.0, 134.0]",43TCG,"[91.0, 134.0]","[8.878571428571429E-5, 90.76929104761908]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[91.0, 134.0]",43TCH,"[91.0, 134.0]","[2.6428571428571424E-5, 63.73164111904763]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[91.0, 134.0]",43TCJ,"[91.0, 134.0]","[1.926134697674419, 34.826381926829264]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[91.0, 134.0]",43TCK,"[91.0, 134.0]","[4.087019511627904, 11.575668139534883]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[134.0, 91.0]",43TCL,"[134.0, 91.0]","[4.321048209302326, 21.423820166666662]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[134.0, 91.0]",43TCM,"[134.0, 91.0]","[9.756097560975609E-7, 46.09667845238094]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[134.0, 91.0, 34.0]",43TCN,"[134.0, 91.0]","[2.3492525000000004, 71.23193904651163, 94.78070651162791]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[48.0, 91.0]",43TDE,"[48.0, 91.0]","[6.97560975609756E-5, 42.57654497619049]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[48.0, 91.0]",43TDF,"[48.0, 91.0]","[2.8574055609756095, 18.648651883720934]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[91.0, 48.0]",43TDG,"[91.0, 48.0]","[0.5571448809523811, 22.098249951219515]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[91.0, 48.0]",43TDH,"[91.0, 48.0]","[2.6190476190476192E-5, 44.20435124390243]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[91.0, 48.0]",43TDJ,"[91.0, 48.0]","[1.8998608604651164, 66.26959063414635]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[91.0, 48.0, 134.0]",43TDK,"[91.0, 48.0]","[6.85E-5, 88.14853853658535, 95.20200511627907]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[91.0, 134.0]",43TDL,"[91.0, 134.0]","[5.0E-6, 70.05956190243901]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[91.0, 134.0]",43TDM,"[91.0, 134.0]","[1.738095238095238E-6, 42.324823073170734]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[91.0, 134.0]",43TDN,"[91.0, 134.0]","[1.9060569069767441, 18.26487072093023]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[48.0, 91.0]",43TEF,"[48.0, 91.0]","[7.136585365853658E-5, 99.3602791190476]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[48.0, 91.0]",43TEG,"[48.0, 91.0]","[4.556585365853658E-4, 82.87259952380951]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[48.0, 91.0]",43TEH,"[48.0, 91.0]","[1.2882926829268292E-4, 57.51103080952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[48.0, 91.0]",43TEJ,"[48.0, 91.0]","[2.1951219512195125E-6, 33.550253]","{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[48.0, 91.0]",43TEK,"[48.0, 91.0]","[1.7112604390243897, 8.015080166666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[91.0, 48.0]",43TEL,"[91.0, 48.0]","[1.880952380952381E-6, 20.46195545238095]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[91.0, 48.0]",43TEM,"[91.0, 48.0]","[3.214285714285714E-6, 40.43687512195121]","{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[91.0, 48.0, 134.0]",43TEN,"[91.0, 48.0]","[1.9010284651162792, 61.87045475609758, 98.61551058139533]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[48.0, 91.0]",43TFL,"[48.0, 91.0]","[1.9516516428571429, 73.59337200000002]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[48.0, 91.0]",43TFM,"[48.0, 91.0]","[4.878048780487804E-7, 50.107260348837215]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[48.0, 91.0]",43TFN,"[48.0, 91.0]","[2.357668595238095, 26.044558581395343]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[134.0, 34.0, 91.0]",43UCP,"[134.0, 34.0]","[3.796879255813954, 67.76400526190476, 93.69970997619048]","{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[91.0, 134.0]",43UDP,"[91.0, 134.0]","[5.612392999999999, 6.264907568181818]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[134.0, 91.0]",43UDQ,"[134.0, 91.0]","[7.398546266666665, 28.1403429047619]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[134.0, 91.0, 34.0]",43UDR,"[134.0, 91.0]","[4.288644674418605, 52.09434533333332, 94.36836139534884]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[134.0, 34.0, 91.0]",43UDS,"[134.0, 34.0]","[1.9427470000000004, 69.07694719999998, 75.83012833333332]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[134.0, 34.0, 91.0]",43UDT,"[134.0, 34.0]","[3.1707317073170727E-7, 37.3300905952381, 96.46137852380951]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[91.0, 134.0, 48.0]",43UEP,"[91.0, 134.0]","[1.0952380952380954E-6, 79.74424370454545, 83.41519304761907]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[91.0, 134.0]",43UEQ,"[91.0, 134.0]","[2.1428571428571427E-6, 54.77754631111112]","{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[91.0, 134.0]",43UER,"[91.0, 134.0]","[5.952380952380953E-7, 25.498073095238098]","{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[91.0, 134.0]",43UES,"[91.0, 134.0]","[5.714285714285715E-7, 4.217751452380952]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[134.0, 91.0]",43UET,"[134.0, 91.0]","[2.1951219512195123E-7, 13.67071153333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[48.0, 91.0]",43UFP,"[48.0, 91.0]","[2.231678190476191, 3.4736791190476204]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[91.0, 48.0]",43UFQ,"[91.0, 48.0]","[1.7857142857142855E-6, 13.014477341463417]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[91.0, 48.0, 134.0]",43UFR,"[91.0, 48.0]","[7.380952380952381E-7, 33.71458329268293, 99.9971512173913]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[91.0, 48.0, 134.0]",43UFS,"[91.0, 48.0]","[6.352763266666667, 55.085820119047604, 87.67078912195123]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[91.0, 134.0, 48.0]",43UFT,"[91.0, 134.0]","[5.512534866666666, 60.87994660975609, 74.42842436585366]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,"[48.0, 91.0]",43UGR,"[48.0, 91.0]","[2.926829268292683E-7, 43.21537421428571]","{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[48.0, 91.0]",43UGS,"[48.0, 91.0]","[1.953633857142857, 23.814149600000004]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[48.0, 91.0]",43UGT,"[48.0, 91.0]","[1.2439024390243902E-6, 9.75063797826087]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,"[48.0, 91.0]",44ULB,"[48.0, 91.0]","[1.943867119047619, 40.85236577777778]","{""type"":""MultiPoint"",""coordinates"":[]}"
101,"[48.0, 91.0]",44ULC,"[48.0, 91.0]","[1.951219512195122E-6, 13.656307866666669]","{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[134.0, 91.0]",40KDB,"[134.0, 91.0]","[45.316130463414645, 97.59740895238097]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,[91.0],40KDC,[91.0],[58.66632944186048],"{""type"":""MultiPoint"",""coordinates"":[]}"
104,[91.0],40KDD,[91.0],[87.68400972093023],"{""type"":""MultiPoint"",""coordinates"":[]}"
105,[91.0],40KEB,[91.0],[81.5970394047619],"{""type"":""MultiPoint"",""coordinates"":[]}"
106,[91.0],40KEC,[91.0],[2.0624869534883716],"{""type"":""MultiPoint"",""coordinates"":[]}"
107,[91.0],40KED,[91.0],[70.38004558139535],"{""type"":""MultiPoint"",""coordinates"":[]}"
108,[91.0],40KFB,[91.0],[59.91547338095237],"{""type"":""MultiPoint"",""coordinates"":[]}"
109,[91.0],40KFC,[91.0],[4.7305820465116275],"{""type"":""MultiPoint"",""coordinates"":[]}"
110,[91.0],40KFD,[91.0],[90.26612469047622],"{""type"":""MultiPoint"",""coordinates"":[]}"
111,[91.0],40KGB,[91.0],[76.4389226190476],"{""type"":""MultiPoint"",""coordinates"":[]}"
112,[91.0],40KGC,[91.0],[55.020233767441866],"{""type"":""MultiPoint"",""coordinates"":[]}"
113,[91.0],38GQP,[91.0],[83.2903777857143],"{""type"":""MultiPoint"",""coordinates"":[]}"
114,[91.0],38GQQ,[91.0],[85.81877895348835],"{""type"":""MultiPoint"",""coordinates"":[]}"
115,[91.0],39GUJ,[91.0],[58.041312325581394],"{""type"":""MultiPoint"",""coordinates"":[]}"
116,[91.0],39GUK,[91.0],[57.1125764883721],"{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[91.0, 48.0]",39GVJ,"[91.0, 48.0]","[35.00007390697673, 85.37822523809523]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,[91.0],39GVK,[91.0],[71.75692751162792],"{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[48.0, 91.0]",39GWH,"[48.0, 91.0]","[96.14373324390245, 98.10509992857143]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[48.0, 91.0]",39GWJ,"[48.0, 91.0]","[17.04518388095239, 24.711610674418605]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[91.0, 48.0]",39GWK,"[91.0, 48.0]","[94.28690357142858, 94.95910529268293]","{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[48.0, 91.0]",39GXJ,"[48.0, 91.0]","[32.381270214285706, 98.06875004651165]","{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[63.0, 20.0, 120.0, 106.0]",42VVM,"[63.0, 20.0]","[2.8803489722222224, 7.447392449999998, 94.05574418421051, 96.3252632972973]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[63.0, 20.0, 106.0]",42VVN,"[63.0, 20.0]","[5.288877472222222, 7.646389552631577, 66.98354028947367]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[63.0, 106.0, 20.0]",42VVP,"[63.0, 106.0]","[2.2907431764705883, 27.49698828571428, 29.525452000000005]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[20.0, 120.0, 63.0]",42VWM,"[20.0, 120.0]","[5.471078717948719, 11.704493717948719, 67.18234158333331]","{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[20.0, 63.0, 120.0]",42VWN,"[20.0, 63.0]","[2.435566027027028, 31.535336529411765, 36.78281682051281]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[20.0, 63.0, 120.0, 106.0]",42VWP,"[20.0, 63.0]","[1.7573300833333334, 3.133216909090909, 60.83894221621621, 99.78725244117648]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[63.0, 20.0, 106.0, 120.0]",42VWQ,"[63.0, 20.0]","[2.1162508787878784, 4.682233555555555, 78.92954049999999, 85.61417355882355]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[63.0, 20.0, 106.0]",42VWR,"[63.0, 20.0]","[0.35719115625, 4.417667529411765, 51.06387702439026]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[120.0, 20.0, 63.0]",42VXQ,"[120.0, 20.0]","[1.447719352941176, 2.376609914285714, 54.508269727272726]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[20.0, 63.0, 120.0]",42VXR,"[20.0, 63.0]","[4.566777057142858, 22.454071424242425, 22.91228241176471]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[20.0, 63.0, 120.0, 106.0]",42WXS,"[20.0, 63.0]","[2.493859382352941, 15.609898736842103, 47.47460075757576, 90.98968466666669]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[20.0, 63.0, 106.0, 120.0]",42WXT,"[20.0, 63.0]","[7.8075912857142855, 16.685750054054054, 56.95827921212121, 72.94838109375002]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[20.0, 63.0, 120.0]",43VCL,"[20.0, 63.0]","[4.5632766857142855, 20.433319787878787, 23.415351647058827]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[20.0, 120.0, 63.0]",43WDN,"[20.0, 120.0]","[4.7653715, 5.68578140625, 23.907122687500006]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[63.0, 20.0, 120.0, 106.0]",43WDP,"[63.0, 20.0]","[0.6304259666666667, 6.96988411764706, 48.63824269999999, 79.70494436363636]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[20.0, 63.0, 106.0, 120.0]",43WDQ,"[20.0, 63.0]","[0.001934967741935484, 8.503032781249999, 36.645814, 71.87411587096774]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[63.0, 20.0, 120.0, 106.0]",43WER,"[63.0, 20.0]","[4.8913215333333335, 9.522021764705883, 20.1483689375, 74.9654099032258]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[20.0, 63.0]",39QYA,"[20.0, 63.0]","[6.762881173913046, 72.94780353488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[20.0, 63.0]",39QYB,"[20.0, 63.0]","[16.78134161363636, 53.47062079069768]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[63.0, 20.0]",39QYC,"[63.0, 20.0]","[34.162982813953484, 35.09581618181817]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[63.0, 20.0]",39QYD,"[63.0, 20.0]","[13.376544547619051, 52.34957144186047]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[63.0, 20.0]",39QYE,"[63.0, 20.0]","[4.200116418604651, 70.67171046511626]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,"[63.0, 20.0]",39QYF,"[63.0, 20.0]","[0.0, 89.02937818181819]","{""type"":""MultiPoint"",""coordinates"":[]}"
146,[20.0],39QZA,[20.0],[5.419273782608696],"{""type"":""MultiPoint"",""coordinates"":[]}"
147,[20.0],39QZB,[20.0],[4.201145133333333],"{""type"":""MultiPoint"",""coordinates"":[]}"
148,[20.0],39QZC,[20.0],[1.8661887045454544],"{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[20.0, 63.0]",39QZD,"[20.0, 63.0]","[0.0, 98.47257069047616]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[20.0, 63.0]",39QZE,"[20.0, 63.0]","[0.0, 83.21039792857142]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,"[20.0, 63.0]",39QZF,"[20.0, 63.0]","[3.3115251136363635, 63.15204421951218]","{""type"":""MultiPoint"",""coordinates"":[]}"
152,"[20.0, 63.0]",39QZG,"[20.0, 63.0]","[15.656825813953489, 44.69017371428572]","{""type"":""MultiPoint"",""coordinates"":[]}"
153,"[63.0, 20.0]",39RZH,"[63.0, 20.0]","[24.09032056097561, 35.955326422222214]","{""type"":""MultiPoint"",""coordinates"":[]}"
154,"[63.0, 20.0]",39RZJ,"[63.0, 20.0]","[5.570644682926828, 51.90340561363639]","{""type"":""MultiPoint"",""coordinates"":[]}"
155,[20.0],40QBF,[20.0],[5.3868718260869555],"{""type"":""MultiPoint"",""coordinates"":[]}"
156,[20.0],40QBG,[20.0],[4.238921822222222],"{""type"":""MultiPoint"",""coordinates"":[]}"
157,[20.0],40QBH,[20.0],[1.8846166136363636],"{""type"":""MultiPoint"",""coordinates"":[]}"
158,[20.0],40QBJ,[20.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[20.0, 63.0]",40QBK,"[20.0, 63.0]","[0.0, 96.95416023809523]","{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[20.0, 63.0]",40QBL,"[20.0, 63.0]","[1.8654682045454545, 76.65626412195122]","{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[20.0, 63.0]",40QBM,"[20.0, 63.0]","[6.578459093023257, 54.00714711904762]","{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[120.0, 20.0]",40QCF,"[120.0, 20.0]","[27.479871, 45.472133739130435]","{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[20.0, 120.0]",40QCG,"[20.0, 120.0]","[21.60802365909091, 48.51351636363636]","{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[20.0, 120.0]",40QCH,"[20.0, 120.0]","[4.301579272727273, 67.15354707142858]","{""type"":""MultiPoint"",""coordinates"":[]}"
165,"[20.0, 120.0]",40QCJ,"[20.0, 120.0]","[0.0, 87.90021213953487]","{""type"":""MultiPoint"",""coordinates"":[]}"
166,[20.0],40QCK,[20.0],[2.029032409090909],"{""type"":""MultiPoint"",""coordinates"":[]}"
167,[20.0],40QCL,[20.0],[1.9643393863636363],"{""type"":""MultiPoint"",""coordinates"":[]}"
168,[20.0],40QCM,[20.0],[2.1346071363636367],"{""type"":""MultiPoint"",""coordinates"":[]}"
169,"[120.0, 20.0]",40QDG,"[120.0, 20.0]","[3.993851159090909, 99.9760485238095]","{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[120.0, 20.0]",40QDH,"[120.0, 20.0]","[0.0, 89.09856316279067]","{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[120.0, 20.0]",40QDJ,"[120.0, 20.0]","[3.265675558139535, 67.12800937209303]","{""type"":""MultiPoint"",""coordinates"":[]}"
172,"[120.0, 20.0]",40QDK,"[120.0, 20.0]","[21.985512666666665, 46.14241484090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
173,"[20.0, 120.0]",40QDL,"[20.0, 120.0]","[23.287453302325577, 40.93652282222223]","{""type"":""MultiPoint"",""coordinates"":[]}"
174,"[20.0, 120.0]",40QDM,"[20.0, 120.0]","[5.511015340909091, 58.60052225581396]","{""type"":""MultiPoint"",""coordinates"":[]}"
175,"[120.0, 20.0]",40QEM,"[120.0, 20.0]","[1.9097629767441862, 92.11048770454543]","{""type"":""MultiPoint"",""coordinates"":[]}"
176,"[63.0, 20.0]",40RBN,"[63.0, 20.0]","[29.433361024390244, 30.35610457777778]","{""type"":""MultiPoint"",""coordinates"":[]}"
177,"[63.0, 20.0]",40RBP,"[63.0, 20.0]","[6.808696804878047, 50.455607136363646]","{""type"":""MultiPoint"",""coordinates"":[]}"
178,"[63.0, 20.0]",40RBQ,"[63.0, 20.0]","[1.9878026904761907, 71.24076460465116]","{""type"":""MultiPoint"",""coordinates"":[]}"
179,"[63.0, 20.0]",40RBR,"[63.0, 20.0]","[2.22979730952381, 92.50056639534884]","{""type"":""MultiPoint"",""coordinates"":[]}"
180,[20.0],40RCN,[20.0],[3.674895088888889],"{""type"":""MultiPoint"",""coordinates"":[]}"
181,"[20.0, 63.0]",40RCP,"[20.0, 63.0]","[0.0, 95.02793758536586]","{""type"":""MultiPoint"",""coordinates"":[]}"
