system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
10,"[64.0, 21.0, 107.0, 7.0]",38WNT,"[64.0, 21.0]","[1.8755962499999999, 12.175042848484848, 16.765766606060605, 99.72604896875]","{""type"":""MultiPoint"",""coordinates"":[]}"
11,"[107.0, 64.0, 21.0, 7.0]",38WNU,"[107.0, 64.0]","[1.1935483870967745E-5, 2.8270731562500004, 40.711155125, 76.42748757575754]","{""type"":""MultiPoint"",""coordinates"":[]}"
12,"[50.0, 7.0]",34RFS,"[50.0, 7.0]","[8.052338880952382, 43.28221052272729]","{""type"":""MultiPoint"",""coordinates"":[]}"
13,"[50.0, 7.0]",34RFT,"[50.0, 7.0]","[0.0, 61.045576069767414]","{""type"":""MultiPoint"",""coordinates"":[]}"
14,"[50.0, 7.0]",34RFU,"[50.0, 7.0]","[5.855525022222222, 79.71451725581393]","{""type"":""MultiPoint"",""coordinates"":[]}"
15,"[50.0, 7.0]",34RFV,"[50.0, 7.0]","[5.766892444444445, 96.49643732558138]","{""type"":""MultiPoint"",""coordinates"":[]}"
16,[7.0],34RGR,[7.0],[2.2198030909090907],"{""type"":""MultiPoint"",""coordinates"":[]}"
17,"[7.0, 50.0]",34RGS,"[7.0, 50.0]","[1.8667120909090906, 96.48335121428569]","{""type"":""MultiPoint"",""coordinates"":[]}"
18,"[7.0, 50.0]",34RGT,"[7.0, 50.0]","[6.976744186046512E-8, 77.94290980952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
19,"[7.0, 50.0]",34RGU,"[7.0, 50.0]","[0.0, 59.53720695555557]","{""type"":""MultiPoint"",""coordinates"":[]}"
20,"[7.0, 50.0]",34RGV,"[7.0, 50.0]","[7.399875976744184, 39.01080324999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
21,"[50.0, 7.0]",34SGA,"[50.0, 7.0]","[16.0926625, 27.07317702272727]","{""type"":""MultiPoint"",""coordinates"":[]}"
22,"[50.0, 7.0]",34SGB,"[50.0, 7.0]","[2.955940930232558, 44.65737495454547]","{""type"":""MultiPoint"",""coordinates"":[]}"
23,"[50.0, 7.0]",34SGC,"[50.0, 7.0]","[2.380952380952381E-7, 63.58553378260871]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[50.0, 7.0]",34SGD,"[50.0, 7.0]","[2.380952380952381E-7, 79.10469379069767]","{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[50.0, 7.0]",34SGE,"[50.0, 7.0]","[7.142857142857142E-7, 95.62884967441859]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[7.0, 107.0]",35RKL,"[7.0, 107.0]","[1.9213337727272728, 74.47221079545453]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[7.0, 107.0]",35RKM,"[7.0, 107.0]","[2.089045409090909, 94.42378160465117]","{""type"":""MultiPoint"",""coordinates"":[]}"
28,[7.0],35RKN,[7.0],[1.3953488372093023E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
29,[7.0],35RKP,[7.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[7.0, 50.0]",35RKQ,"[7.0, 50.0]","[0.0, 97.69091204651164]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[107.0, 7.0]",35RLL,"[107.0, 7.0]","[1.8657723181818184, 69.24978899999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[107.0, 7.0]",35RLM,"[107.0, 7.0]","[5.689874488372093, 44.96247848837209]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[7.0, 107.0]",35RLN,"[7.0, 107.0]","[21.282849255813957, 26.26204769767442]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[7.0, 107.0]",35RLP,"[7.0, 107.0]","[2.1849643255813955, 48.80558268181817]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[7.0, 107.0]",35RLQ,"[7.0, 107.0]","[6.27906976744186E-7, 69.27240320930231]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[107.0, 7.0]",35RMN,"[107.0, 7.0]","[0.0, 99.98500538888887]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[107.0, 7.0]",35RMP,"[107.0, 7.0]","[1.8638629772727275, 88.64191083720931]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[107.0, 7.0]",35RMQ,"[107.0, 7.0]","[7.186046511627907E-6, 65.05169234883722]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[7.0, 50.0]",35SKR,"[7.0, 50.0]","[1.931236568181818, 76.83570435714286]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[7.0, 50.0]",35SKS,"[7.0, 50.0]","[2.0720829090909096, 52.04003811627906]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[7.0, 50.0]",35SKT,"[7.0, 50.0]","[15.774028043478253, 25.352198547619043]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[50.0, 7.0]",35SKU,"[50.0, 7.0]","[3.3496076190476187, 34.14395106976744]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[50.0, 7.0]",35SKV,"[50.0, 7.0]","[1.4047619047619046E-6, 58.98832815555556]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[7.0, 107.0]",35SLR,"[7.0, 107.0]","[1.859056909090909, 90.82270562222219]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,[7.0],35SLS,[7.0],[2.26218375],"{""type"":""MultiPoint"",""coordinates"":[]}"
46,[7.0],35SLT,[7.0],[5.3397091521739135],"{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[7.0, 50.0]",35SLU,"[7.0, 50.0]","[2.263856340909091, 90.32697469047619]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[7.0, 50.0]",35SLV,"[7.0, 50.0]","[3.6428661555555544, 65.05808280952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[107.0, 7.0]",35SMR,"[107.0, 7.0]","[9.51557519148936, 42.57740947727273]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[107.0, 7.0]",35SMS,"[107.0, 7.0]","[20.80077097674419, 21.39294406666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[7.0, 107.0]",35SMT,"[7.0, 107.0]","[6.575096021739131, 43.99076731111113]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[7.0, 107.0]",35SMU,"[7.0, 107.0]","[4.136205044444445, 64.98739160869567]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[107.0, 7.0]",35SNS,"[107.0, 7.0]","[1.0930232558139535E-6, 99.73840882222224]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[107.0, 7.0]",35SNT,"[107.0, 7.0]","[3.6448629777777777, 86.38599464444445]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[107.0, 7.0]",35SNU,"[107.0, 7.0]","[5.61045093478261, 63.87356308888889]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,[7.0],33LWL,[7.0],[4.037197318181819],"{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[7.0, 107.0]",33LXL,"[7.0, 107.0]","[10.435332954545457, 72.58112075555555]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[107.0, 7.0]",33LYL,"[107.0, 7.0]","[3.647820777777778, 95.85608513953488]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[7.0, 50.0]",33MVM,"[7.0, 50.0]","[23.173008720930238, 58.39751154545454]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[7.0, 50.0]",33MVN,"[7.0, 50.0]","[42.113765690476164, 42.165208260869576]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[50.0, 7.0]",33MVP,"[50.0, 7.0]","[24.459607404255323, 64.57620857777778]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[50.0, 7.0]",33MVQ,"[50.0, 7.0]","[1.4861365952380954, 83.271223]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,[7.0],33MWM,[7.0],[1.921059139534884],"{""type"":""MultiPoint"",""coordinates"":[]}"
64,[7.0],33MWN,[7.0],[4.248165704545455],"{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[7.0, 50.0]",33MWP,"[7.0, 50.0]","[7.524953108695652, 99.81637138095238]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[7.0, 50.0]",33MWQ,"[7.0, 50.0]","[1.847327627906977, 88.16000411904763]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[7.0, 50.0]",33MWR,"[7.0, 50.0]","[12.281864785714285, 68.76713920930231]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[7.0, 50.0]",33MWS,"[7.0, 50.0]","[35.254203409090906, 49.12942948837209]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[50.0, 7.0]",33MWT,"[50.0, 7.0]","[27.973366000000006, 54.052316681818176]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[50.0, 7.0]",33MWU,"[50.0, 7.0]","[9.822209999999998, 73.78877079545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[50.0, 7.0]",33MWV,"[50.0, 7.0]","[3.9350662045454543, 93.0491244883721]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[7.0, 107.0]",33MXM,"[7.0, 107.0]","[2.221015674418605, 92.10249265116282]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,[7.0],33MXN,[7.0],[3.732817295454545],"{""type"":""MultiPoint"",""coordinates"":[]}"
74,[7.0],33MXP,[7.0],[7.605842760869565],"{""type"":""MultiPoint"",""coordinates"":[]}"
75,[7.0],33MXQ,[7.0],[1.7980053488372094],"{""type"":""MultiPoint"",""coordinates"":[]}"
76,[7.0],33MXR,[7.0],[7.142857142857144E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
77,[7.0],33MXS,[7.0],[3.3099422272727277],"{""type"":""MultiPoint"",""coordinates"":[]}"
78,[7.0],33MXT,[7.0],[8.45139534883721E-4],"{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[7.0, 50.0]",33MXU,"[7.0, 50.0]","[1.8668635, 96.74070304651164]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[7.0, 50.0]",33MXV,"[7.0, 50.0]","[6.188488886363635, 79.58578154545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[107.0, 7.0]",33MYM,"[107.0, 7.0]","[3.6323323023255814, 77.0848435952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[107.0, 7.0]",33MYN,"[107.0, 7.0]","[26.673889826086956, 58.30665690909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[7.0, 107.0]",33MYP,"[7.0, 107.0]","[38.402002181818176, 50.28437744000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[7.0, 107.0]",33MYQ,"[7.0, 107.0]","[17.805620255813952, 67.91812048979592]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[7.0, 107.0]",33MYR,"[7.0, 107.0]","[3.3100046744186042, 85.06224275]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,[7.0],33MYS,[7.0],[2.4962192045454548],"{""type"":""MultiPoint"",""coordinates"":[]}"
87,[7.0],33MYT,[7.0],[2.0934504090909094],"{""type"":""MultiPoint"",""coordinates"":[]}"
88,[7.0],33MYU,[7.0],[1.9157713636363638],"{""type"":""MultiPoint"",""coordinates"":[]}"
89,[7.0],33MYV,[7.0],[1.876640886363636],"{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[107.0, 7.0]",33MZQ,"[107.0, 7.0]","[7.236465404255319, 99.6029314047619]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[107.0, 7.0]",33MZR,"[107.0, 7.0]","[2.51411275, 86.90908688372092]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[107.0, 7.0]",33MZS,"[107.0, 7.0]","[14.343686558139536, 66.95366427272728]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[107.0, 7.0]",33MZT,"[107.0, 7.0]","[34.89527897674419, 46.9749660909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[7.0, 107.0]",33MZU,"[7.0, 107.0]","[27.376604454545454, 55.328714860465126]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[7.0, 107.0]",33MZV,"[7.0, 107.0]","[9.908233866666668, 76.20417088636364]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[7.0, 50.0]",33NXA,"[7.0, 50.0]","[25.47288653333333, 58.64877816666665]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,"[50.0, 7.0]",33NXB,"[50.0, 7.0]","[39.63660588372093, 45.899072369565204]","{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[50.0, 7.0]",33NXC,"[50.0, 7.0]","[20.199321093023258, 62.82644439534886]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[50.0, 7.0]",33NXD,"[50.0, 7.0]","[1.9625562619047623, 82.82543488372093]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,[7.0],33NYA,[7.0],[3.9439538222222223],"{""type"":""MultiPoint"",""coordinates"":[]}"
101,[7.0],33NYB,[7.0],[5.351271586956521],"{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[7.0, 50.0]",33NYC,"[7.0, 50.0]","[5.0930232558139536E-5, 99.93188104761906]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[7.0, 50.0]",33NYD,"[7.0, 50.0]","[0.17732988372093023, 89.2834965714286]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[7.0, 50.0]",33NYE,"[7.0, 50.0]","[19.272930229166665, 70.90081308888888]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[7.0, 50.0]",33NYF,"[7.0, 50.0]","[32.995614090909086, 52.893360934782606]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[50.0, 7.0]",33NYG,"[50.0, 7.0]","[30.48419230232557, 52.038110499999995]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[50.0, 7.0]",33NYH,"[50.0, 7.0]","[12.946788704545456, 71.71984595555557]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[50.0, 7.0]",33NYJ,"[50.0, 7.0]","[1.9083208604651165, 90.23774279545457]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[7.0, 107.0]",33NZA,"[7.0, 107.0]","[3.9394447555555554, 94.84395218181818]","{""type"":""MultiPoint"",""coordinates"":[]}"
110,[7.0],33NZB,[7.0],[5.368213999999999],"{""type"":""MultiPoint"",""coordinates"":[]}"
111,[7.0],33NZC,[7.0],[4.634883720930232E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
112,[7.0],33NZD,[7.0],[4.348761844444444],"{""type"":""MultiPoint"",""coordinates"":[]}"
113,[7.0],33NZE,[7.0],[8.544305750000001],"{""type"":""MultiPoint"",""coordinates"":[]}"
114,[7.0],33NZF,[7.0],[1.9432453863636363],"{""type"":""MultiPoint"",""coordinates"":[]}"
115,[7.0],33NZG,[7.0],[6.139838043478261],"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[7.0, 50.0]",33NZH,"[7.0, 50.0]","[5.606935586956522, 97.46978404545456]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[7.0, 50.0]",33NZJ,"[7.0, 50.0]","[4.040784, 80.70709360465116]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[7.0, 50.0]",33PZK,"[7.0, 50.0]","[19.839356363636355, 61.928215772727256]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[7.0, 50.0]",33PZL,"[7.0, 50.0]","[37.43387453488373, 44.100274844444435]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[50.0, 7.0]",33PZM,"[50.0, 7.0]","[24.19818652272727, 57.22308574999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[50.0, 7.0]",33PZN,"[50.0, 7.0]","[5.335351697674418, 75.2929716976744]","{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[50.0, 7.0]",33PZP,"[50.0, 7.0]","[0.0, 93.54452800000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[107.0, 7.0]",34MBC,"[107.0, 7.0]","[1.472093023255814E-5, 99.71696868181816]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[107.0, 7.0]",34MBD,"[107.0, 7.0]","[0.4981907209302325, 87.47407541860463]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[107.0, 7.0]",34MBE,"[107.0, 7.0]","[15.60018056818182, 68.6527716222222]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[107.0, 7.0]",34NBF,"[107.0, 7.0]","[35.18332993181818, 50.40416304347828]","{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[7.0, 107.0]",34NBG,"[7.0, 107.0]","[31.149640499999993, 54.17839520930233]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[7.0, 107.0]",34NBH,"[7.0, 107.0]","[7.2049332790697695, 75.38042082222222]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[7.0, 107.0]",34NBJ,"[7.0, 107.0]","[5.898624282608696, 93.98840538636362]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,[7.0],34NBK,[7.0],[8.784979708333333],"{""type"":""MultiPoint"",""coordinates"":[]}"
131,[7.0],34NBL,[7.0],[1.8623849545454547],"{""type"":""MultiPoint"",""coordinates"":[]}"
132,[7.0],34NBM,[7.0],[3.9111827777777775],"{""type"":""MultiPoint"",""coordinates"":[]}"
133,[7.0],34NBN,[7.0],[5.657394260869564],"{""type"":""MultiPoint"",""coordinates"":[]}"
134,[7.0],34NBP,[7.0],[2.10076625],"{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[107.0, 7.0]",34NCH,"[107.0, 7.0]","[3.665675777777778, 96.02131995348836]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[107.0, 7.0]",34NCJ,"[107.0, 7.0]","[6.89049084090909, 79.45810529166668]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[107.0, 7.0]",34NCK,"[107.0, 7.0]","[26.63307148888889, 59.461394326086946]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[7.0, 107.0]",34NCL,"[7.0, 107.0]","[37.66279022727274, 45.13294631818181]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[7.0, 107.0]",34NCM,"[7.0, 107.0]","[18.950917844444447, 64.28113553488373]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[7.0, 107.0]",34NCN,"[7.0, 107.0]","[4.932211066666667, 85.03271306666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,[7.0],34NCP,[7.0],[6.976744186046512E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[107.0, 7.0]",34NDM,"[107.0, 7.0]","[1.3953488372093024E-7, 99.57231767441861]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[107.0, 7.0]",34NDN,"[107.0, 7.0]","[4.092461111111111, 86.5844920227273]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[107.0, 7.0]",34NDP,"[107.0, 7.0]","[13.559921976744185, 65.6960153488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,"[50.0, 7.0]",34PBA,"[50.0, 7.0]","[3.7189570909090905, 87.23664362790697]","{""type"":""MultiPoint"",""coordinates"":[]}"
146,[7.0],34PBQ,[7.0],[1.8648906136363648],"{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[7.0, 50.0]",34PBR,"[7.0, 50.0]","[2.217807886363637, 93.83801828888888]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,"[7.0, 50.0]",34PBS,"[7.0, 50.0]","[7.287258409090909, 73.91207504545456]","{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[7.0, 50.0]",34PBT,"[7.0, 50.0]","[25.24010688372093, 52.381415488372085]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[50.0, 7.0]",34PBU,"[50.0, 7.0]","[31.4820528372093, 45.94421144186046]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,"[50.0, 7.0]",34PBV,"[50.0, 7.0]","[10.328406953488374, 66.58268834883721]","{""type"":""MultiPoint"",""coordinates"":[]}"
152,"[7.0, 50.0]",34PCA,"[7.0, 50.0]","[3.1473541363636373, 78.64990534090907]","{""type"":""MultiPoint"",""coordinates"":[]}"
153,"[7.0, 50.0]",34PCB,"[7.0, 50.0]","[26.44120693877551, 57.97914365909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
154,"[50.0, 7.0]",34PCC,"[50.0, 7.0]","[36.96713827272726, 44.41004006]","{""type"":""MultiPoint"",""coordinates"":[]}"
155,[7.0],34PCQ,[7.0],[1.8609562954545458],"{""type"":""MultiPoint"",""coordinates"":[]}"
156,[7.0],34PCR,[7.0],[1.913635613636365],"{""type"":""MultiPoint"",""coordinates"":[]}"
157,[7.0],34PCS,[7.0],[2.09252175],"{""type"":""MultiPoint"",""coordinates"":[]}"
158,[7.0],34PCT,[7.0],[5.674418604651163E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
159,[7.0],34PCU,[7.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[7.0, 50.0]",34PCV,"[7.0, 50.0]","[3.0697674418604645E-6, 96.70843507142857]","{""type"":""MultiPoint"",""coordinates"":[]}"
161,[7.0],34PDA,[7.0],[4.0230952],"{""type"":""MultiPoint"",""coordinates"":[]}"
162,[7.0],34PDB,[7.0],[14.016619823529414],"{""type"":""MultiPoint"",""coordinates"":[]}"
163,[7.0],34PDC,[7.0],[12.006526220000001],"{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[107.0, 7.0]",34PDQ,"[107.0, 7.0]","[33.670758348837225, 46.09565195454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
165,"[7.0, 107.0]",34PDR,"[7.0, 107.0]","[25.744375704545458, 53.71525881395348]","{""type"":""MultiPoint"",""coordinates"":[]}"
166,"[7.0, 107.0]",34PDS,"[7.0, 107.0]","[4.98391865116279, 73.70371590697675]","{""type"":""MultiPoint"",""coordinates"":[]}"
167,"[7.0, 107.0]",34PDT,"[7.0, 107.0]","[3.7906976744186048E-6, 93.26690288636364]","{""type"":""MultiPoint"",""coordinates"":[]}"
168,[7.0],34PDU,[7.0],[1.2023255813953487E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
169,[7.0],34PDV,[7.0],[2.1909302325581398E-4],"{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[7.0, 107.0]",34PEA,"[7.0, 107.0]","[15.502616177777774, 61.887529372093006]","{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[7.0, 107.0]",34PEB,"[7.0, 107.0]","[13.23784519607843, 81.82276072727271]","{""type"":""MultiPoint"",""coordinates"":[]}"
172,[7.0],34PEC,[7.0],[6.265637586956522],"{""type"":""MultiPoint"",""coordinates"":[]}"
173,"[107.0, 7.0]",34PES,"[107.0, 7.0]","[2.0681498636363638, 93.93686223255816]","{""type"":""MultiPoint"",""coordinates"":[]}"
174,"[107.0, 7.0]",34PET,"[107.0, 7.0]","[5.9906775, 74.08572723255816]","{""type"":""MultiPoint"",""coordinates"":[]}"
175,"[107.0, 7.0]",34PEU,"[107.0, 7.0]","[22.411497627906982, 53.44597283720932]","{""type"":""MultiPoint"",""coordinates"":[]}"
176,"[7.0, 107.0]",34PEV,"[7.0, 107.0]","[32.83049293023256, 42.17332530232557]","{""type"":""MultiPoint"",""coordinates"":[]}"
177,"[107.0, 7.0]",34PFA,"[107.0, 7.0]","[3.023255813953489E-6, 98.61613625]","{""type"":""MultiPoint"",""coordinates"":[]}"
178,"[107.0, 7.0]",34PFB,"[107.0, 7.0]","[1.900583795454545, 84.67923339999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
179,"[107.0, 7.0]",34PFC,"[107.0, 7.0]","[18.93011557142857, 62.96082384090908]","{""type"":""MultiPoint"",""coordinates"":[]}"
180,"[50.0, 7.0]",34QCD,"[50.0, 7.0]","[16.210418545454548, 59.454362666666675]","{""type"":""MultiPoint"",""coordinates"":[]}"
181,"[50.0, 7.0]",34QCE,"[50.0, 7.0]","[2.091236511627906, 79.00725633333336]","{""type"":""MultiPoint"",""coordinates"":[]}"
182,"[50.0, 7.0]",34QCF,"[50.0, 7.0]","[1.9030937441860474, 96.45838869767441]","{""type"":""MultiPoint"",""coordinates"":[]}"
183,"[7.0, 50.0]",34QDD,"[7.0, 50.0]","[5.741143130434782, 98.60833102380953]","{""type"":""MultiPoint"",""coordinates"":[]}"
184,"[7.0, 50.0]",34QDE,"[7.0, 50.0]","[3.905499466666667, 82.50817518604653]","{""type"":""MultiPoint"",""coordinates"":[]}"
185,"[7.0, 50.0]",34QDF,"[7.0, 50.0]","[7.853133093023256, 61.350854302325565]","{""type"":""MultiPoint"",""coordinates"":[]}"
186,"[7.0, 50.0]",34QDG,"[7.0, 50.0]","[27.846533372093027, 39.069592666666665]","{""type"":""MultiPoint"",""coordinates"":[]}"
187,"[50.0, 7.0]",34QDH,"[50.0, 7.0]","[19.015858976744184, 49.08919018181818]","{""type"":""MultiPoint"",""coordinates"":[]}"
188,"[50.0, 7.0]",34QDJ,"[50.0, 7.0]","[3.341580372093022, 68.33479476744188]","{""type"":""MultiPoint"",""coordinates"":[]}"
189,"[50.0, 7.0]",34QDK,"[50.0, 7.0]","[2.2869438604651164, 88.28454490697676]","{""type"":""MultiPoint"",""coordinates"":[]}"
