system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
100,[38.0],22HEH,[38.0],[9.802990595238096],"{""type"":""MultiPoint"",""coordinates"":[]}"
101,[38.0],22HEJ,[38.0],[1.9053893023255812],"{""type"":""MultiPoint"",""coordinates"":[]}"
102,[38.0],22HEK,[38.0],[7.069047619047619E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
103,[38.0],22HFG,[38.0],[97.43882161904764],"{""type"":""MultiPoint"",""coordinates"":[]}"
104,[38.0],22HFH,[38.0],[69.46121842857143],"{""type"":""MultiPoint"",""coordinates"":[]}"
105,[38.0],22HFJ,[38.0],[48.64990058139536],"{""type"":""MultiPoint"",""coordinates"":[]}"
106,[38.0],22HFK,[38.0],[25.689058190476192],"{""type"":""MultiPoint"",""coordinates"":[]}"
107,[38.0],22JEL,[38.0],[2.1979299767441858],"{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[38.0, 81.0]",22JEM,"[38.0, 81.0]","[3.768781477272728, 99.9972]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,[38.0],22JFL,[38.0],[6.920270325581396],"{""type"":""MultiPoint"",""coordinates"":[]}"
110,[38.0],22JFM,[38.0],[4.061492613636363],"{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[38.0, 138.0]",22JFN,"[38.0, 138.0]","[1.9031432093023255, 96.06066002380949]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,[38.0],22JFP,[38.0],[6.104761904761906E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
113,[38.0],22JFQ,[38.0],[1.9039122558139532],"{""type"":""MultiPoint"",""coordinates"":[]}"
114,[38.0],22JFR,[38.0],[1.1714285714285715E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
115,[38.0],22JGL,[38.0],[93.82005365116281],"{""type"":""MultiPoint"",""coordinates"":[]}"
116,[38.0],22JGM,[38.0],[73.05083011627909],"{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[138.0, 38.0]",22JGN,"[138.0, 38.0]","[40.85639588095238, 51.24093909302326]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[138.0, 38.0]",22JGP,"[138.0, 38.0]","[20.192715279069773, 29.523447697674428]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[38.0, 138.0]",22JGQ,"[38.0, 138.0]","[8.347986069767442, 44.181507767441865]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[38.0, 138.0]",22JGR,"[38.0, 138.0]","[1.4285714285714286E-6, 67.46779171428571]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[38.0, 138.0]",22JGS,"[38.0, 138.0]","[2.8333333333333335E-6, 91.38407876190477]","{""type"":""MultiPoint"",""coordinates"":[]}"
122,[38.0],22JGT,[38.0],[3.238095238095238E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[138.0, 38.0]",22JHS,"[138.0, 38.0]","[6.0140316511627905, 51.69500452380953]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[138.0, 38.0]",22JHT,"[138.0, 38.0]","[26.6773393488372, 29.16414954761904]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,[38.0],22KGU,[38.0],[3.88095238095238E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
126,[38.0],22KGV,[38.0],[1.0333333333333337E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[38.0, 138.0]",22KHA,"[38.0, 138.0]","[4.952380952380952E-6, 95.94571172093025]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,[38.0],22KHB,[38.0],[3.214285714285714E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
129,[38.0],22KHC,[38.0],[1.9040584418604656],"{""type"":""MultiPoint"",""coordinates"":[]}"
130,[38.0],22KHD,[38.0],[2.272255139534884],"{""type"":""MultiPoint"",""coordinates"":[]}"
131,[38.0],22KHE,[38.0],[1.9121877441860469],"{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[38.0, 138.0]",22KHU,"[38.0, 138.0]","[7.348134619047618, 49.82203142857142]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[38.0, 138.0]",22KHV,"[38.0, 138.0]","[1.8857142857142856E-5, 74.80294567441861]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[138.0, 38.0]",23JKJ,"[138.0, 38.0]","[1.9078566976744185, 99.86543772093023]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[138.0, 38.0]",23JKK,"[138.0, 38.0]","[7.142857142857142E-7, 89.98423427906975]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[138.0, 38.0]",23JKL,"[138.0, 38.0]","[7.142857142857144E-8, 71.8566995]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[138.0, 38.0]",23JKM,"[138.0, 38.0]","[2.391221547619048, 53.778583666666655]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[138.0, 38.0]",23JKN,"[138.0, 38.0]","[20.886256744186046, 35.53369404761905]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,[38.0],23KKA,[38.0],[1.0785714285714288E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[38.0, 138.0]",23KKP,"[38.0, 138.0]","[17.209040357142857, 39.72136221428571]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[38.0, 138.0]",23KKQ,"[38.0, 138.0]","[1.9239154999999997, 60.99247630232559]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[38.0, 138.0]",23KKR,"[38.0, 138.0]","[6.976190476190476E-6, 80.86764253488373]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[38.0, 138.0]",23KKS,"[38.0, 138.0]","[3.5714285714285718E-6, 97.29083766666668]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,[38.0],23KKT,[38.0],[1.9061962790697675],"{""type"":""MultiPoint"",""coordinates"":[]}"
145,[38.0],23KKU,[38.0],[1.0309523809523812E-5],"{""type"":""MultiPoint"",""coordinates"":[]}"
146,[38.0],23KKV,[38.0],[1.9077420930232558],"{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[38.0, 138.0]",23KLA,"[38.0, 138.0]","[3.9047619047619055E-6, 92.48084314285714]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,[38.0],23KLB,[38.0],[3.857142857142857E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[138.0, 38.0]",23KLP,"[138.0, 38.0]","[1.135714285714286E-5, 99.90827457142859]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[138.0, 38.0]",23KLQ,"[138.0, 38.0]","[2.067501651162791, 89.70615876190477]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,"[138.0, 38.0]",23KLR,"[138.0, 38.0]","[2.0158269302325578, 70.99216561904761]","{""type"":""MultiPoint"",""coordinates"":[]}"
152,"[138.0, 38.0]",23KLS,"[138.0, 38.0]","[11.657484906976741, 52.027309428571435]","{""type"":""MultiPoint"",""coordinates"":[]}"
153,"[138.0, 38.0]",23KLT,"[138.0, 38.0]","[33.36313999999999, 34.178099023255804]","{""type"":""MultiPoint"",""coordinates"":[]}"
154,"[38.0, 138.0]",23KLU,"[38.0, 138.0]","[13.69875257142857, 51.364442738095235]","{""type"":""MultiPoint"",""coordinates"":[]}"
155,"[38.0, 138.0]",23KLV,"[38.0, 138.0]","[2.4892185348837206, 72.10056664285715]","{""type"":""MultiPoint"",""coordinates"":[]}"
156,"[138.0, 38.0]",23KMA,"[138.0, 38.0]","[5.718348279069768, 65.92566835714287]","{""type"":""MultiPoint"",""coordinates"":[]}"
157,"[138.0, 38.0]",23KMB,"[138.0, 38.0]","[25.608071204545453, 46.31594409523808]","{""type"":""MultiPoint"",""coordinates"":[]}"
158,"[138.0, 38.0]",23KMU,"[138.0, 38.0]","[6.166666666666667E-6, 99.18822288095238]","{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[138.0, 38.0]",23KMV,"[138.0, 38.0]","[4.0728571428571436E-4, 85.6795354883721]","{""type"":""MultiPoint"",""coordinates"":[]}"
160,[38.0],23LLC,[38.0],[7.333333333333336E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
161,[38.0],23LLD,[38.0],[1.7142857142857143E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
162,[38.0],23LLE,[38.0],[3.72917525],"{""type"":""MultiPoint"",""coordinates"":[]}"
163,[38.0],23LLF,[38.0],[7.619047619047619E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[38.0, 138.0]",23LMC,"[38.0, 138.0]","[26.61991580952381, 45.76406095454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
165,"[38.0, 138.0]",23LMD,"[38.0, 138.0]","[7.237962642857143, 64.6589875]","{""type"":""MultiPoint"",""coordinates"":[]}"
166,"[38.0, 138.0]",23LME,"[38.0, 138.0]","[3.7215926363636367, 85.61762897619049]","{""type"":""MultiPoint"",""coordinates"":[]}"
167,[38.0],23LMF,[38.0],[1.4285714285714287E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
168,"[138.0, 38.0]",23LND,"[138.0, 38.0]","[3.1666666666666675E-6, 96.15292947619048]","{""type"":""MultiPoint"",""coordinates"":[]}"
169,"[138.0, 38.0]",23LNE,"[138.0, 38.0]","[0.799211380952381, 78.95948804545456]","{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[138.0, 38.0]",23LNF,"[138.0, 38.0]","[20.18214951111111, 58.13100811904763]","{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[81.0, 124.0, 38.0]",20FPF,"[81.0, 124.0]","[9.090909090909091E-8, 87.866634, 99.62849662500001]","{""type"":""MultiPoint"",""coordinates"":[]}"
172,[38.0],21FVA,[38.0],[63.36377446153847],"{""type"":""MultiPoint"",""coordinates"":[]}"
173,[38.0],21FWA,[38.0],[73.62759642857142],"{""type"":""MultiPoint"",""coordinates"":[]}"
174,[38.0],21FWB,[38.0],[30.356400690476192],"{""type"":""MultiPoint"",""coordinates"":[]}"
175,[38.0],21FWC,[38.0],[11.342017904761907],"{""type"":""MultiPoint"",""coordinates"":[]}"
176,[38.0],21FWD,[38.0],[91.74648461904764],"{""type"":""MultiPoint"",""coordinates"":[]}"
177,[38.0],21FXC,[38.0],[96.70269469047619],"{""type"":""MultiPoint"",""coordinates"":[]}"
178,"[110.0, 24.0]",25WFM,"[110.0, 24.0]","[80.04462906249998, 82.819074]","{""type"":""MultiPoint"",""coordinates"":[]}"
179,[110.0],20KQA,[110.0],[1.8947232954545457],"{""type"":""MultiPoint"",""coordinates"":[]}"
180,[110.0],20KQB,[110.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
181,[110.0],20KQC,[110.0],[1.627906976744186E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
182,[110.0],20KQV,[110.0],[3.9045268666666666],"{""type"":""MultiPoint"",""coordinates"":[]}"
183,"[110.0, 67.0]",20KRA,"[110.0, 67.0]","[18.74312402272727, 42.913180725]","{""type"":""MultiPoint"",""coordinates"":[]}"
184,"[110.0, 67.0]",20KRB,"[110.0, 67.0]","[0.9683197441860467, 66.833169275]","{""type"":""MultiPoint"",""coordinates"":[]}"
185,"[110.0, 67.0]",20KRC,"[110.0, 67.0]","[0.0, 90.79136166666665]","{""type"":""MultiPoint"",""coordinates"":[]}"
186,[110.0],20KRD,[110.0],[4.651162790697674E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
187,[110.0],20KRE,[110.0],[2.0930232558139536E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
188,[110.0],20KRF,[110.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
189,[110.0],20KRG,[110.0],[3.255813953488372E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
190,"[67.0, 110.0]",20KRV,"[67.0, 110.0]","[18.972510575, 41.37383564444445]","{""type"":""MultiPoint"",""coordinates"":[]}"
191,[110.0],21KTA,[110.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
192,[110.0],21KTB,[110.0],[2.3255813953488374E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
193,"[67.0, 110.0]",21KTQ,"[67.0, 110.0]","[6.132232000000002, 54.80861215555557]","{""type"":""MultiPoint"",""coordinates"":[]}"
194,"[67.0, 110.0]",21KTR,"[67.0, 110.0]","[25.48013425, 34.708187232558146]","{""type"":""MultiPoint"",""coordinates"":[]}"
195,"[110.0, 67.0]",21KTS,"[110.0, 67.0]","[16.13540304651163, 45.65893732499999]","{""type"":""MultiPoint"",""coordinates"":[]}"
196,"[110.0, 67.0]",21KTT,"[110.0, 67.0]","[1.4517228837209302, 67.91532430232559]","{""type"":""MultiPoint"",""coordinates"":[]}"
197,"[110.0, 67.0]",21KTU,"[110.0, 67.0]","[0.0, 86.31569572500004]","{""type"":""MultiPoint"",""coordinates"":[]}"
198,[110.0],21KTV,[110.0],[7.093023255813953E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
199,"[110.0, 67.0]",21KUA,"[110.0, 67.0]","[31.44938976744186, 38.94309580952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
200,"[110.0, 67.0]",21KUB,"[110.0, 67.0]","[12.152058325581397, 57.613102146341475]","{""type"":""MultiPoint"",""coordinates"":[]}"
201,"[67.0, 110.0]",21KUS,"[67.0, 110.0]","[2.4265571219512196, 99.76944820930234]","{""type"":""MultiPoint"",""coordinates"":[]}"
202,"[67.0, 110.0]",21KUT,"[67.0, 110.0]","[5.725233232558139, 88.49728951162791]","{""type"":""MultiPoint"",""coordinates"":[]}"
