system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
10,"[39.0, 82.0, 96.0, 139.0, 125.0, 53.0, 25.0, 10.0, 68.0, 110.0, 111.0]",28XDM,"[39.0, 82.0]","[0.04130759999999999, 3.8067820000000006, 4.248126851851851, 6.522348769230769, 10.05017308, 14.809582879999999, 36.58317812, 70.31625592857141, 75.2301298846154, 94.56484123076922, 95.18879375]","{""type"":""MultiPoint"",""coordinates"":[]}"
11,"[67.0, 124.0, 24.0, 110.0, 81.0, 10.0, 38.0]",28XEH,"[67.0, 124.0]","[0.10370059259259258, 6.224497266666664, 16.595608555555557, 20.808196666666664, 33.975588928571426, 80.55189792592593, 95.26273675]","{""type"":""MultiPoint"",""coordinates"":[]}"
12,"[110.0, 10.0, 67.0, 124.0, 24.0, 53.0, 81.0, 96.0]",28XEJ,"[110.0, 10.0]","[3.661128777777778, 15.857232555555553, 24.623742222222223, 28.6077655625, 42.46457564, 73.42005203571429, 80.67801642857144, 99.55238076923075]","{""type"":""MultiPoint"",""coordinates"":[]}"
13,"[10.0, 67.0, 53.0, 24.0, 110.0, 96.0, 124.0, 139.0]",28XEK,"[10.0, 67.0]","[5.352395357142859, 6.618811933333332, 10.983547384615386, 17.291325266666668, 23.39324023076923, 52.72155007407408, 72.15103553333333, 92.41046023076923]","{""type"":""MultiPoint"",""coordinates"":[]}"
14,"[110.0, 53.0, 96.0, 10.0, 139.0, 67.0, 24.0, 39.0, 82.0]",28XEL,"[110.0, 53.0]","[0.04363261538461538, 2.14793508, 4.78453162962963, 25.242230464285715, 27.638605346153845, 28.514448749999996, 67.08072493333334, 67.93019488, 95.6467576]","{""type"":""MultiPoint"",""coordinates"":[]}"
15,"[139.0, 39.0, 96.0, 10.0, 110.0, 82.0, 53.0, 125.0, 67.0, 25.0, 68.0]",28XEM,"[139.0, 39.0]","[0.03240529166666667, 3.06112948, 5.005736576923078, 11.892179533333335, 20.186780769230772, 26.652631040000006, 34.92545979999999, 64.13374212, 73.34273693333333, 90.32558424999998, 99.95866313043481]","{""type"":""MultiPoint"",""coordinates"":[]}"
16,"[82.0, 139.0, 125.0, 39.0, 53.0, 25.0, 96.0, 10.0, 68.0, 111.0, 110.0, 11.0, 54.0]",28XEN,"[82.0, 139.0]","[0.028672, 0.04291154166666667, 0.5471660416666667, 2.86995828, 5.748900153846154, 13.351520624999997, 33.81644508, 37.250326846153854, 37.661522043478264, 65.97362129166667, 81.72474046153846, 87.20886908333334, 98.12711786956521]","{""type"":""MultiPoint"",""coordinates"":[]}"
17,"[82.0, 68.0, 39.0, 125.0, 25.0, 111.0, 11.0, 139.0, 54.0, 96.0, 97.0, 140.0, 40.0, 53.0, 83.0, 126.0, 26.0, 10.0, 69.0, 112.0, 12.0]",28XEP,"[82.0, 68.0]","[0.023846500000000003, 0.025059260869565215, 0.34969316666666667, 1.1012384583333334, 3.653416333333334, 4.2774008750000005, 11.869491760000003, 17.467452291666664, 19.714146043478262, 31.1349723076923, 39.07434334782609, 54.2450654347826, 65.71578681818181, 66.83323107692308, 76.63732281818181, 85.58443709090909, 92.21030481818183, 94.48942723076924, 95.96334757142856, 98.36181131818181, 99.54689685714285]","{""type"":""MultiPoint"",""coordinates"":[]}"
18,"[24.0, 81.0, 110.0, 124.0, 67.0, 10.0, 38.0, 53.0]",29XMD,"[24.0, 81.0]","[10.382273375, 18.42532907142857, 22.690109153846155, 25.35656816666667, 45.58135974999999, 71.16876203703704, 81.60778464285715, 99.46795900000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
19,"[24.0, 67.0, 10.0, 124.0, 110.0, 53.0, 81.0, 96.0]",29XME,"[24.0, 67.0]","[6.478748933333334, 9.351959800000001, 19.005850206896554, 25.268790066666668, 43.05036680769232, 45.08017108, 77.5252915625, 89.84590685185184]","{""type"":""MultiPoint"",""coordinates"":[]}"
20,"[110.0, 67.0, 53.0, 96.0, 24.0, 10.0, 139.0, 124.0, 39.0]",29XMF,"[110.0, 67.0]","[0.042780230769230765, 5.930315357142858, 14.303176440000001, 20.86009240740741, 25.431685, 42.10980707142858, 60.163515159999996, 77.54123578571429, 92.21066068]","{""type"":""MultiPoint"",""coordinates"":[]}"
21,"[139.0, 110.0, 10.0, 96.0, 39.0, 67.0, 53.0, 82.0, 125.0, 24.0, 25.0]",29XMG,"[139.0, 110.0]","[0.29837229166666673, 2.7289524615384617, 7.0132365000000005, 9.965409880000001, 16.682990040000004, 41.57474173333333, 44.71926691999999, 52.33294464000001, 83.36347862500001, 84.07245535714284, 98.92801725]","{""type"":""MultiPoint"",""coordinates"":[]}"
22,"[82.0, 53.0, 139.0, 39.0, 125.0, 10.0, 25.0, 96.0, 68.0, 110.0, 111.0, 67.0, 11.0]",29XMH,"[82.0, 53.0]","[0.028609958333333334, 0.24112707692307692, 0.35439100000000007, 3.6325977999999997, 4.996123291666668, 16.328183307692306, 27.010601916666662, 46.07805323076923, 52.771031869565206, 59.519499461538466, 78.15393108333332, 93.82088223076924, 94.68202858333332]","{""type"":""MultiPoint"",""coordinates"":[]}"
23,"[82.0, 68.0, 111.0, 39.0, 125.0, 25.0, 11.0, 96.0, 139.0, 54.0, 97.0, 53.0, 140.0, 40.0, 83.0, 10.0, 126.0, 26.0, 69.0, 112.0]",29XMJ,"[82.0, 68.0]","[0.024049875, 0.025377521739130434, 1.2087544347826087, 1.4047501250000003, 1.8795948750000002, 4.0445861249999995, 16.000205559999998, 20.531368384615384, 22.294236166666664, 27.928854173913045, 45.59929169565218, 50.49678553846153, 58.040716090909086, 71.15909172727274, 80.58282495454546, 86.29590053846154, 88.51748481818181, 93.90702057142857, 97.34749942857141, 99.59092581818182]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[24.0, 67.0, 124.0, 81.0, 110.0, 38.0, 10.0, 138.0, 53.0]",29XNE,"[24.0, 67.0]","[6.1690624000000005, 6.220951785714285, 17.924480687499997, 19.310507764705882, 19.863794000000002, 48.88759906666667, 84.31514153571428, 95.7840833076923, 98.43800163999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[110.0, 124.0, 67.0, 10.0, 24.0, 81.0, 53.0, 96.0, 38.0, 139.0]",29XNF,"[110.0, 124.0]","[0.04391946153846153, 8.974214857142858, 11.542520533333336, 12.060392285714286, 12.8827015625, 43.35362038461539, 66.65896412000002, 83.70886979999999, 92.26490678571429, 99.42423804166664]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[10.0, 53.0, 110.0, 67.0, 24.0, 139.0, 124.0, 96.0, 39.0, 81.0, 82.0]",29XNG,"[10.0, 53.0]","[0.04018415384615385, 0.04032315384615384, 0.3460608461538462, 6.4098501428571435, 19.01154953333333, 41.532561333333334, 50.15349161538462, 53.76704396153846, 75.47536475000001, 92.86097784615383, 96.06120370833334]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[53.0, 96.0, 110.0, 10.0, 39.0, 67.0, 82.0, 139.0, 125.0, 24.0, 25.0, 68.0, 124.0, 111.0]",29XNH,"[53.0, 96.0]","[0.0529493076923077, 6.013519153846153, 6.500995461538461, 7.033311500000001, 10.0758165, 21.706755153846153, 22.95812229166667, 31.108142416666663, 50.98303487500001, 66.73448184615384, 74.54791847826087, 92.4159962173913, 96.83569984615383, 99.72328934782608]","{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[53.0, 96.0, 25.0, 125.0, 10.0, 82.0, 68.0, 139.0, 39.0, 111.0, 110.0, 11.0, 54.0, 97.0, 67.0, 40.0, 140.0, 83.0, 126.0, 26.0, 69.0]",29XNJ,"[53.0, 96.0]","[2.889093153846154, 7.567474923076924, 17.024011086956524, 17.24984, 20.40172407142857, 25.322006874999996, 26.21052460869565, 29.30501323529412, 35.274879, 43.36494330434782, 50.850966666666665, 58.32172117391305, 72.39938400000001, 82.56892491304347, 86.50354000000002, 87.674328, 89.25558727272727, 93.49610545454544, 96.99691918181817, 98.80891872727274, 99.81231690909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[39.0, 40.0, 83.0, 139.0, 126.0, 96.0, 68.0, 111.0, 25.0, 140.0, 125.0, 11.0, 54.0, 82.0, 97.0, 26.0, 53.0, 10.0, 69.0]",29XNK,"[39.0, 40.0]","[0.03334708333333333, 1.1516835454545455, 3.4702474545454547, 5.9066272500000006, 14.310017818181818, 23.951594166666666, 39.3783805652174, 39.6329825, 41.192033374999994, 42.0026337368421, 43.58679543478261, 44.49756291666667, 46.66226104347826, 48.059722875, 50.24538369565218, 51.646232000000005, 59.447541615384615, 85.39213476923076, 89.55907109090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[24.0, 124.0, 38.0, 81.0, 67.0, 138.0, 110.0, 10.0, 95.0]",30XVK,"[24.0, 124.0]","[5.380339800000001, 5.779236000000002, 9.4120656, 15.8971900625, 25.840939199999994, 57.8455706, 66.1321053076923, 97.21844007692309, 97.62210257142856]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[110.0, 124.0, 81.0, 67.0, 24.0, 10.0, 38.0, 53.0, 138.0, 96.0]",30XVL,"[110.0, 124.0]","[2.3736649230769227, 6.726710500000001, 7.671975538461538, 11.707796466666666, 15.25308325, 29.55016223076923, 57.815684, 74.54172330769231, 96.98879506666667, 98.400303375]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[10.0, 110.0, 53.0, 24.0, 67.0, 124.0, 96.0, 81.0, 139.0, 39.0, 38.0]",30XVM,"[10.0, 110.0]","[0.03992792307692307, 1.6799546153846154, 3.356810076923076, 6.0276004999999975, 7.038840357142857, 17.630694538461537, 36.68191285714285, 67.20189123076922, 69.86002179166668, 91.53505683333334, 98.45835575]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[53.0, 10.0, 96.0, 110.0, 67.0, 39.0, 24.0, 139.0, 82.0, 125.0, 124.0, 25.0, 68.0]",30XVN,"[53.0, 10.0]","[0.12114292307692306, 6.5242002857142865, 6.53215976923077, 6.851809461538462, 7.031257538461538, 27.293075166666668, 40.1113863076923, 42.849069875, 44.509742166666676, 65.62324608695653, 84.15845007692307, 85.65512113043481, 98.01919852173914]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[96.0, 139.0, 53.0, 10.0, 25.0, 125.0, 82.0, 110.0, 68.0, 39.0, 111.0, 11.0, 67.0, 54.0, 140.0, 97.0, 40.0, 83.0, 24.0, 126.0]",30XVP,"[96.0, 139.0]","[0.02335091666666667, 0.046926416666666665, 3.4062177692307696, 12.901121142857141, 26.90270030434783, 26.917582304347828, 34.33797666666667, 34.54006758333333, 38.08150947826086, 42.497401583333335, 52.98680581818183, 67.31736669565218, 75.08485376923076, 78.88425230434783, 82.25285190909091, 84.94444044999997, 89.38490472727273, 94.59754063636363, 97.51108553846153, 98.18178254545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[39.0, 140.0, 40.0, 83.0, 139.0, 97.0, 96.0, 126.0, 68.0, 111.0, 25.0, 125.0, 11.0, 54.0, 82.0, 53.0, 26.0, 10.0, 69.0, 110.0]",30XVQ,"[39.0, 140.0]","[0.03314416666666666, 0.036357181818181816, 0.5537008181818183, 3.559220272727273, 3.8540267499999996, 6.8441795, 19.38261925, 23.01432090909091, 42.751422608695655, 43.49467295454545, 44.17281829166665, 46.754919, 47.24137620833334, 49.10043943478261, 49.47372995833334, 52.700460384615376, 60.650445636363635, 80.61905684615385, 97.23479318181818, 97.72080316666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[81.0, 124.0, 24.0, 38.0, 67.0, 138.0, 110.0, 95.0, 10.0]",30XWL,"[81.0, 124.0]","[0.02830676923076923, 0.04247823076923077, 5.914139642857143, 8.204673333333334, 20.68897507142857, 32.827559066666666, 58.24499730769231, 77.37037761538461, 91.39538184615384]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[67.0, 24.0, 124.0, 81.0, 110.0, 10.0, 38.0, 53.0, 138.0, 96.0, 139.0]",30XWM,"[67.0, 24.0]","[0.039716, 0.039821923076923074, 1.0872666923076924, 7.5413751428571425, 7.821370153846154, 22.599486500000005, 35.263335000000005, 53.93584876923077, 80.44411807692308, 85.43795741666666, 99.19798141666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[24.0, 110.0, 67.0, 53.0, 10.0, 96.0, 124.0, 139.0, 39.0, 81.0, 82.0, 38.0, 125.0]",30XWN,"[24.0, 110.0]","[0.05259407692307693, 0.05707308333333333, 0.16905553846153845, 5.088527923076923, 6.081630785714286, 8.036215166666667, 21.350956071428573, 30.568495916666667, 58.701659666666664, 69.76656234782608, 82.56532058333333, 88.90315753846153, 96.61624525]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[39.0, 53.0, 96.0, 10.0, 110.0, 139.0, 82.0, 125.0, 25.0, 67.0, 68.0, 24.0, 111.0, 11.0, 54.0, 124.0, 97.0, 140.0, 81.0, 40.0, 83.0]",30XWP,"[39.0, 53.0]","[0.023243416666666666, 0.023248083333333332, 0.023272416666666667, 0.04297492307692308, 0.046538500000000003, 2.294880333333333, 3.2821525000000005, 22.02745891666667, 36.88441853846154, 42.20757284999999, 49.9354205, 59.329633916666666, 62.49930472727274, 75.325937, 83.01436690909091, 85.32386458333332, 90.15923209090907, 95.10122536363637, 97.73237234782609, 97.87105009090911, 99.2834990909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[39.0, 82.0, 96.0, 125.0, 111.0, 97.0, 68.0, 25.0, 139.0, 11.0, 54.0, 140.0, 40.0, 10.0, 53.0, 110.0, 83.0, 67.0, 24.0]",30XWQ,"[39.0, 82.0]","[0.033286249999999996, 0.03333766666666666, 0.03334325, 0.03632372727272727, 0.036362090909090906, 1.9188646363636364, 4.661043666666666, 6.728854923076923, 6.907119333333333, 7.009091846153846, 7.5960608333333335, 8.434900909090908, 27.239461090909092, 46.739964045454535, 47.89680799999999, 62.70988520833334, 69.21067772727274, 80.84201419047619, 95.88759645833333]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[97.0, 25.0, 125.0, 111.0, 140.0, 54.0, 11.0, 68.0, 82.0, 40.0, 39.0, 139.0, 96.0, 83.0, 53.0, 10.0]",30XWR,"[97.0, 25.0]","[6.545454545454545E-4, 0.04535041666666667, 0.049446, 0.04950572727272728, 5.754845545454545, 6.055464416666666, 6.57608623076923, 7.384811416666666, 14.54400478571429, 29.503869181818178, 50.01401330434783, 57.32567004545453, 63.316703173913034, 70.496706, 76.71948669565217, 90.13674995454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[124.0, 138.0, 81.0, 38.0, 24.0, 95.0, 67.0, 110.0, 52.0, 10.0]",31XDF,"[124.0, 138.0]","[0.04205392307692308, 1.0397446153846155, 7.068578357142857, 10.706916733333333, 15.321998142857142, 32.40807261538461, 47.29578123076924, 87.56483515384616, 87.60886199999999, 99.99305907692307]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[24.0, 67.0, 81.0, 38.0, 124.0, 110.0, 10.0, 138.0, 53.0, 95.0, 96.0]",31XDG,"[24.0, 67.0]","[0.039431692307692306, 0.039431692307692306, 5.515683785714286, 6.819238769230769, 9.656211857142855, 9.816508333333333, 44.76782285714285, 70.63284133333333, 77.31128846153847, 91.02763538461538, 96.91425625]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[39.0, 82.0, 125.0, 111.0, 97.0, 68.0, 54.0, 25.0, 139.0, 96.0, 140.0, 11.0, 40.0, 10.0, 53.0, 110.0, 67.0, 83.0, 24.0]",31XDK,"[39.0, 82.0]","[0.03310266666666666, 0.03369983333333333, 0.03612372727272727, 0.03616572727272727, 1.3237237272727271, 5.390730083333334, 6.552219, 7.014922230769231, 7.4302004166666675, 7.665922307692308, 9.750325636363636, 13.783628285714284, 36.15406563636364, 42.70940045454546, 45.971902478260866, 56.056966708333334, 76.60383530434784, 77.95522863636364, 93.34187612000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[97.0, 25.0, 125.0, 111.0, 140.0, 54.0, 11.0, 68.0, 82.0, 40.0, 39.0, 139.0, 96.0, 83.0, 53.0, 10.0, 126.0]",31XDL,"[97.0, 25.0]","[6.771818181818182E-4, 0.045185333333333334, 0.04925718181818182, 0.04931936363636364, 5.238474, 6.046010833333333, 6.479794153846154, 7.334060833333333, 14.196844499999997, 29.162737727272727, 50.27286739130434, 58.59816000000001, 63.87937165217393, 70.01363472727273, 76.56524373913045, 91.21214604166668, 99.924346]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[139.0, 96.0, 39.0, 53.0, 125.0, 54.0, 25.0, 82.0, 68.0, 11.0, 111.0, 10.0, 97.0, 110.0, 67.0, 140.0, 24.0]",31XEL,"[139.0, 96.0]","[5.2703995, 6.160842043478261, 9.008134347826086, 16.239063217391305, 20.298477227272727, 22.400153863636366, 24.407486608695653, 24.574908519999994, 26.249609047619042, 29.419272043478262, 29.61874181818182, 38.30823691666667, 43.45626809090909, 61.695344750000004, 83.19650043478262, 87.39920500000001, 96.77556391304348]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[68.0, 25.0, 125.0, 82.0, 111.0, 39.0, 139.0, 11.0, 96.0, 54.0, 53.0, 10.0, 110.0]",33XVM,"[68.0, 25.0]","[6.984400428571428, 14.407664636363638, 18.527953909090908, 26.30125334782609, 28.898268363636365, 33.50178081818182, 42.20784213636364, 49.441216863636356, 53.893794500000006, 59.403344095238104, 68.81712082608695, 82.73887117391304, 94.38329477272728]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[39.0, 82.0, 125.0, 139.0, 96.0, 53.0, 10.0, 25.0, 110.0, 67.0, 68.0, 24.0, 124.0]",33XWM,"[39.0, 82.0]","[11.554473285714284, 16.56044744, 17.427568904761905, 20.66227745454545, 25.00574927272727, 36.405641090909086, 45.86151304347827, 49.632707095238096, 58.05643668181818, 73.03241818181817, 81.76434485714285, 87.47713012499999, 96.23512522727273]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[53.0, 10.0]",21NUH,"[53.0, 10.0]","[2.559550512195122, 80.60464056818184]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[10.0, 53.0]",21NVH,"[10.0, 53.0]","[1.8732134772727265, 90.3887008292683]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[10.0, 53.0]",21NVJ,"[10.0, 53.0]","[11.0704, 69.82948519512196]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,[10.0],21NWH,[10.0],[3.837438977777777],"{""type"":""MultiPoint"",""coordinates"":[]}"
53,[10.0],21NWJ,[10.0],[1.9331194772727274],"{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[10.0, 110.0]",21NXH,"[10.0, 110.0]","[22.258786511111115, 90.43882855813952]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,[10.0],21NXJ,[10.0],[2.3814595116279067],"{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[110.0, 10.0]",21NYH,"[110.0, 10.0]","[91.95740779069769, 99.9781728]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,[10.0],21NYJ,[10.0],[90.19744932558137],"{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[10.0, 53.0]",21PVK,"[10.0, 53.0]","[30.78625981818182, 49.153732731707336]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[53.0, 10.0]",21PVL,"[53.0, 10.0]","[30.16231004761904, 49.49664920930231]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[53.0, 10.0]",21PVM,"[53.0, 10.0]","[9.89603011904762, 69.4932123023256]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[53.0, 10.0]",21PVN,"[53.0, 10.0]","[1.949131666666667, 89.42041225581396]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,[10.0],21PWK,[10.0],[1.8653458863636365],"{""type"":""MultiPoint"",""coordinates"":[]}"
63,[10.0],21PWL,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[10.0, 53.0]",21PWM,"[10.0, 53.0]","[0.0, 96.56248856097561]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[10.0, 53.0]",21PWN,"[10.0, 53.0]","[1.9674562325581395, 78.61070640476193]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[10.0, 53.0]",21PWP,"[10.0, 53.0]","[18.197433976744186, 57.4995567804878]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[53.0, 10.0]",21PWQ,"[53.0, 10.0]","[38.08762214285716, 39.131013454545446]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[53.0, 10.0]",21PWR,"[53.0, 10.0]","[16.218958512195126, 57.64579720930234]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[53.0, 10.0]",21PWS,"[53.0, 10.0]","[1.0654915853658533, 77.22426755813954]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[53.0, 10.0]",21PWT,"[53.0, 10.0]","[0.0, 95.4169998139535]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,[10.0],21PXK,[10.0],[1.861455840909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
72,[10.0],21PXL,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
73,[10.0],21PXM,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
74,[10.0],21PXN,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
75,[10.0],21PXP,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
76,[10.0],21PXQ,[10.0],[1.865364340909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[10.0, 53.0]",21PXR,"[10.0, 53.0]","[0.0, 99.63999519512194]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[10.0, 53.0]",21PXS,"[10.0, 53.0]","[0.0, 86.71723343902438]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[10.0, 53.0]",21PXT,"[10.0, 53.0]","[6.199540395348836, 66.17683507317072]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,[10.0],21PYK,[10.0],[70.73545011363636],"{""type"":""MultiPoint"",""coordinates"":[]}"
81,[10.0],21PYL,[10.0],[50.127044720930236],"{""type"":""MultiPoint"",""coordinates"":[]}"
82,[10.0],21PYM,[10.0],[30.16857137209302],"{""type"":""MultiPoint"",""coordinates"":[]}"
83,[10.0],21PYN,[10.0],[10.276563372093023],"{""type"":""MultiPoint"",""coordinates"":[]}"
84,[10.0],21PYP,[10.0],[0.04595011627906976],"{""type"":""MultiPoint"",""coordinates"":[]}"
85,[10.0],21PYQ,[10.0],[1.8614582499999999],"{""type"":""MultiPoint"",""coordinates"":[]}"
86,[10.0],21PYR,[10.0],[6.976744186046512E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
87,[10.0],21PYS,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
88,[10.0],21PYT,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
89,[10.0],21PZN,[10.0],[97.90212846511628],"{""type"":""MultiPoint"",""coordinates"":[]}"
90,[10.0],21PZP,[10.0],[81.92414170454546],"{""type"":""MultiPoint"",""coordinates"":[]}"
91,[10.0],21PZQ,[10.0],[62.53656677272726],"{""type"":""MultiPoint"",""coordinates"":[]}"
92,[10.0],21PZR,[10.0],[42.13815834883721],"{""type"":""MultiPoint"",""coordinates"":[]}"
93,[10.0],21PZS,[10.0],[22.583450953488374],"{""type"":""MultiPoint"",""coordinates"":[]}"
94,[10.0],21PZT,[10.0],[4.4792243953488375],"{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[10.0, 53.0]",21QXU,"[10.0, 53.0]","[24.939782790697674, 45.681661731707315]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[53.0, 10.0]",21QXV,"[53.0, 10.0]","[27.89610626829268, 47.85293190697675]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,[10.0],21QYU,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
98,[10.0],21QYV,[10.0],[19.608833325581394],"{""type"":""MultiPoint"",""coordinates"":[]}"
99,[10.0],21QZU,[10.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
