system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
90,"[118.0, 18.0, 75.0]",50TLS,"[118.0, 18.0]","[0.9518126666666666, 72.91625436363637, 97.53719899999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[118.0, 18.0]",50TLT,"[118.0, 18.0]","[1.946548404761905, 42.509171162790686]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[18.0, 118.0]",50ULA,"[18.0, 118.0]","[6.976744186046512E-8, 33.19229530232558]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[18.0, 118.0, 61.0]",50ULB,"[18.0, 118.0]","[7.674418604651161E-7, 56.503028707317064, 86.18187209756096]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[18.0, 61.0, 118.0]",50ULC,"[18.0, 61.0]","[6.813953488372093E-6, 53.7304672195122, 82.8048472857143]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[18.0, 61.0]",50ULD,"[18.0, 61.0]","[3.990458666666667, 25.82407047727273]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[61.0, 18.0]",50ULE,"[61.0, 18.0]","[3.222596395348837, 10.418939591836736]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,"[61.0, 18.0, 104.0]",50ULF,"[61.0, 18.0]","[6.857142857142857E-6, 13.653959488888889, 97.70483045454544]","{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[61.0, 18.0, 104.0]",50ULG,"[61.0, 18.0]","[1.2214285714285712E-5, 39.527108431818185, 70.95338252272728]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[118.0, 18.0]",50ULU,"[118.0, 18.0]","[2.2727018095238094, 14.590588113636368]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,"[18.0, 118.0]",50ULV,"[18.0, 118.0]","[5.093023255813954E-6, 9.359990767441861]","{""type"":""MultiPoint"",""coordinates"":[]}"
101,"[118.0, 18.0]",50UMA,"[118.0, 18.0]","[3.8013923023255813, 44.70477946511628]","{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[118.0, 18.0]",50UMB,"[118.0, 18.0]","[6.902439024390245E-6, 15.397115767441862]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[18.0, 118.0]",50UMC,"[18.0, 118.0]","[0.076039, 2.4896900714285715]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[18.0, 118.0, 61.0]",50UMD,"[18.0, 118.0]","[5.5450929130434785, 17.09835295121951, 99.54489664285714]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[18.0, 118.0, 61.0]",50UME,"[18.0, 118.0]","[8.574005833333333, 42.62459385365853, 79.68248588095237]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[18.0, 61.0, 118.0]",50UMF,"[18.0, 61.0]","[4.202763733333334, 47.33092326190476, 67.90311687804879]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[18.0, 61.0, 118.0]",50UMG,"[18.0, 61.0]","[1.9119148181818184, 15.191345523809524, 92.20489858536584]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[118.0, 18.0]",50UNE,"[118.0, 18.0]","[1.170731707317073E-6, 25.163172553191487]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[118.0, 18.0]",50UNF,"[118.0, 18.0]","[2.5365853658536586E-6, 2.462256772727273]","{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[18.0, 118.0, 61.0]",50UNG,"[18.0, 118.0]","[9.767441860465115E-7, 4.488159585365853, 98.14254850000002]","{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[61.0, 104.0, 18.0]",50VLH,"[61.0, 104.0]","[3.7182516818181823, 35.89488852272726, 66.80646481395348]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[61.0, 104.0, 18.0]",50VLJ,"[61.0, 104.0]","[4.4036907272727275, 6.170168681818182, 93.30908083720931]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[18.0, 61.0]",50VMH,"[18.0, 61.0]","[9.162790697674419E-6, 3.6930074545454548]","{""type"":""MultiPoint"",""coordinates"":[]}"
114,[18.0],47MMR,[18.0],[46.33986365116279],"{""type"":""MultiPoint"",""coordinates"":[]}"
115,[18.0],47MMS,[18.0],[32.82178124444445],"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[61.0, 18.0]",47MMT,"[61.0, 18.0]","[48.47622666666667, 54.79040281250001]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[61.0, 18.0]",47MMU,"[61.0, 18.0]","[12.034315627906976, 71.36004777272727]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[61.0, 18.0]",47MMV,"[61.0, 18.0]","[0.04019030952380952, 90.88165948837211]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,[18.0],47MNR,[18.0],[21.479071295454546],"{""type"":""MultiPoint"",""coordinates"":[]}"
120,[18.0],47MNS,[18.0],[9.1662104375],"{""type"":""MultiPoint"",""coordinates"":[]}"
121,[18.0],47MNT,[18.0],[7.1298850638297875],"{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[18.0, 61.0]",47MNU,"[18.0, 61.0]","[0.0, 97.87506107142856]","{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[18.0, 61.0]",47MNV,"[18.0, 61.0]","[4.631643931818183, 81.25430897619046]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[118.0, 18.0]",47MPQ,"[118.0, 18.0]","[62.536457190476185, 90.39531527906975]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[18.0, 118.0]",47MPR,"[18.0, 118.0]","[6.849904659090909, 82.9425350232558]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,[18.0],47MPS,[18.0],[8.7856791875],"{""type"":""MultiPoint"",""coordinates"":[]}"
127,[18.0],47MPT,[18.0],[3.9513160222222217],"{""type"":""MultiPoint"",""coordinates"":[]}"
128,[18.0],47MPU,[18.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
129,[18.0],47MPV,[18.0],[3.9552942222222227],"{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[118.0, 18.0]",47MQQ,"[118.0, 18.0]","[2.0666221190476186, 99.91561237209302]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[118.0, 18.0]",47MQR,"[118.0, 18.0]","[4.094618790697672, 89.19270561363633]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[118.0, 18.0]",47MQS,"[118.0, 18.0]","[11.769637243902435, 70.93490238297872]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[118.0, 18.0]",47MQT,"[118.0, 18.0]","[33.914581500000004, 49.670740272727265]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[18.0, 118.0]",47MQU,"[18.0, 118.0]","[28.479078767441866, 53.696534642857145]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[18.0, 118.0]",47MQV,"[18.0, 118.0]","[15.118336255319145, 74.04985137209303]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[118.0, 18.0]",47MRV,"[118.0, 18.0]","[3.820008023255814, 97.02795799999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[18.0, 61.0]",47NNA,"[18.0, 61.0]","[27.155765062499995, 62.75222806818181]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[18.0, 61.0]",47NNB,"[18.0, 61.0]","[41.532691227272714, 43.22598790909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[61.0, 18.0]",47NNC,"[61.0, 18.0]","[20.77264754761905, 60.42185969767441]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[61.0, 18.0]",47NND,"[61.0, 18.0]","[3.0626395476190478, 80.39000776744184]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,[18.0],47NPA,[18.0],[6.9923419574468095],"{""type"":""MultiPoint"",""coordinates"":[]}"
142,[18.0],47NPB,[18.0],[3.4883720930232557E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[18.0, 61.0]",47NPC,"[18.0, 61.0]","[0.0, 99.99698599999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[18.0, 61.0]",47NPD,"[18.0, 61.0]","[0.006238651162790698, 91.47005026190475]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,"[18.0, 61.0]",47NPE,"[18.0, 61.0]","[11.019839727272727, 72.54387904545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
146,"[18.0, 61.0]",47NPF,"[18.0, 61.0]","[32.96928886956522, 53.246561318181826]","{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[61.0, 18.0]",47NPG,"[61.0, 18.0]","[33.920008499999994, 49.97800286363638]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,"[61.0, 18.0]",47NPH,"[61.0, 18.0]","[10.98260692857143, 69.3543308181818]","{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[61.0, 18.0]",47NPJ,"[61.0, 18.0]","[2.158872186046511, 88.73600266666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[18.0, 118.0]",47NQA,"[18.0, 118.0]","[7.3778089787234045, 92.74518346341462]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,[18.0],47NQB,[18.0],[1.4651162790697674E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
152,[18.0],47NQC,[18.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
153,[18.0],47NQD,[18.0],[2.0753957045454547],"{""type"":""MultiPoint"",""coordinates"":[]}"
154,[18.0],47NQE,[18.0],[3.886286266666667],"{""type"":""MultiPoint"",""coordinates"":[]}"
155,[18.0],47NQF,[18.0],[5.420911239130435],"{""type"":""MultiPoint"",""coordinates"":[]}"
156,[18.0],47NQG,[18.0],[1.8654947272727271],"{""type"":""MultiPoint"",""coordinates"":[]}"
157,"[18.0, 61.0]",47NQH,"[18.0, 61.0]","[0.0, 98.14211116666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
158,"[18.0, 61.0]",47NQJ,"[18.0, 61.0]","[5.084523955555557, 82.21651076744185]","{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[118.0, 18.0]",47NRA,"[118.0, 18.0]","[5.7941241904761895, 79.50909388636366]","{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[118.0, 18.0]",47NRB,"[118.0, 18.0]","[22.15036897560976, 59.00422527906977]","{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[18.0, 118.0]",47NRC,"[18.0, 118.0]","[38.95531530232559, 43.27705421428571]","{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[18.0, 118.0]",47NRD,"[18.0, 118.0]","[20.44914895454545, 61.98876960975608]","{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[18.0, 118.0]",47NRE,"[18.0, 118.0]","[8.026995152173912, 82.11038726190475]","{""type"":""MultiPoint"",""coordinates"":[]}"
164,[18.0],47NRF,[18.0],[3.705282355555555],"{""type"":""MultiPoint"",""coordinates"":[]}"
165,[18.0],47NRG,[18.0],[1.8612968181818181],"{""type"":""MultiPoint"",""coordinates"":[]}"
166,[18.0],47NRH,[18.0],[2.1315907954545454],"{""type"":""MultiPoint"",""coordinates"":[]}"
167,[18.0],47NRJ,[18.0],[3.6750317111111106],"{""type"":""MultiPoint"",""coordinates"":[]}"
168,"[18.0, 61.0]",47PQK,"[18.0, 61.0]","[18.548824090909097, 62.56029346511628]","{""type"":""MultiPoint"",""coordinates"":[]}"
169,"[18.0, 61.0]",47PQL,"[18.0, 61.0]","[37.34484054545454, 41.83033183333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[61.0, 18.0]",47PQM,"[61.0, 18.0]","[23.62991251162791, 56.26623788636364]","{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[61.0, 18.0]",47PQN,"[61.0, 18.0]","[10.805781239130434, 74.54835597674419]","{""type"":""MultiPoint"",""coordinates"":[]}"
172,"[61.0, 18.0]",47PQP,"[61.0, 18.0]","[2.030098790697674, 93.16367760465117]","{""type"":""MultiPoint"",""coordinates"":[]}"
173,[18.0],47PRK,[18.0],[1.8854434772727273],"{""type"":""MultiPoint"",""coordinates"":[]}"
174,[18.0],47PRL,[18.0],[2.1463682727272726],"{""type"":""MultiPoint"",""coordinates"":[]}"
175,[18.0],47PRM,[18.0],[1.86572075],"{""type"":""MultiPoint"",""coordinates"":[]}"
176,"[18.0, 61.0]",47PRN,"[18.0, 61.0]","[0.0, 93.08619537777778]","{""type"":""MultiPoint"",""coordinates"":[]}"
177,"[18.0, 61.0]",47PRP,"[18.0, 61.0]","[5.781839477272726, 73.3010350238095]","{""type"":""MultiPoint"",""coordinates"":[]}"
178,"[18.0, 61.0]",47PRQ,"[18.0, 61.0]","[21.28536744186047, 55.620872181818186]","{""type"":""MultiPoint"",""coordinates"":[]}"
179,"[61.0, 18.0]",47PRR,"[61.0, 18.0]","[37.92109024444444, 42.30878955555555]","{""type"":""MultiPoint"",""coordinates"":[]}"
180,"[61.0, 18.0]",47PRS,"[61.0, 18.0]","[17.705698727272726, 60.099437022222205]","{""type"":""MultiPoint"",""coordinates"":[]}"
181,"[61.0, 18.0]",47PRT,"[61.0, 18.0]","[0.7755302142857141, 77.2294238409091]","{""type"":""MultiPoint"",""coordinates"":[]}"
182,"[61.0, 18.0]",47QRU,"[61.0, 18.0]","[1.9058970000000006, 94.35959546511626]","{""type"":""MultiPoint"",""coordinates"":[]}"
