system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
19,"[28.0, 128.0, 71.0]",08VNH,"[28.0, 128.0]","[1.896248744186047, 40.77683214634146, 61.295223209302335]","{""type"":""MultiPoint"",""coordinates"":[]}"
20,"[28.0, 71.0, 128.0]",08VNJ,"[28.0, 71.0]","[1.4761904761904762E-6, 30.04584997619049, 65.08091192682927]","{""type"":""MultiPoint"",""coordinates"":[]}"
21,"[28.0, 71.0, 128.0]",08VNK,"[28.0, 71.0]","[5.2744095116279075, 10.62410956097561, 89.19376363414635]","{""type"":""MultiPoint"",""coordinates"":[]}"
22,"[128.0, 28.0]",08VPJ,"[128.0, 28.0]","[8.317073170731708E-6, 0.0010855238095238094]","{""type"":""MultiPoint"",""coordinates"":[]}"
23,"[128.0, 28.0, 71.0]",08VPK,"[128.0, 28.0]","[6.590340642857145, 7.949968186046512, 88.33666878947372]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,[28.0],05LKH,[28.0],[75.14520169047618],"{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[71.0, 28.0]",05LKJ,"[71.0, 28.0]","[53.36148597560975, 76.4866205681818]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[71.0, 28.0]",05LKK,"[71.0, 28.0]","[0.0, 94.66893964285717]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,[28.0],05LLH,[28.0],[26.069075547619047],"{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[28.0, 71.0]",05LLJ,"[28.0, 71.0]","[3.7335119999999993, 92.6484191219512]","{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[28.0, 71.0]",05LLK,"[28.0, 71.0]","[5.5722217857142855, 72.36739165853658]","{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[28.0, 71.0]",05LLL,"[28.0, 71.0]","[52.93011848837211, 53.80519921428571]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,[28.0],05LMG,[28.0],[95.25285485714286],"{""type"":""MultiPoint"",""coordinates"":[]}"
32,[28.0],05LMH,[28.0],[8.906503418604649],"{""type"":""MultiPoint"",""coordinates"":[]}"
33,[28.0],05LMJ,[28.0],[3.729580409090909],"{""type"":""MultiPoint"",""coordinates"":[]}"
34,[28.0],05LMK,[28.0],[2.1896486976744187],"{""type"":""MultiPoint"",""coordinates"":[]}"
35,[28.0],05LML,[28.0],[55.884148093023235],"{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[128.0, 28.0]",05LNG,"[128.0, 28.0]","[79.9410623, 91.4321890952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[128.0, 28.0]",05LNH,"[128.0, 28.0]","[36.32332067441861, 44.18343541860466]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[28.0, 128.0]",05LNJ,"[28.0, 128.0]","[26.087443590909093, 54.977974333333336]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[28.0, 128.0]",05LNK,"[28.0, 128.0]","[6.227936279069769, 74.59713885365855]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[28.0, 128.0]",05LNL,"[28.0, 128.0]","[76.92543632558139, 97.96241765]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[128.0, 28.0]",05LPK,"[128.0, 28.0]","[7.061406853658536, 93.56797065116277]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[128.0, 28.0]",05LPL,"[128.0, 28.0]","[94.60277574999999, 98.25329330952383]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[100.0, 57.0]",18XWT,"[100.0, 57.0]","[95.07467618181818, 96.45720123809522]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[143.0, 43.0, 100.0]",06VVL,"[143.0, 43.0]","[1.773585, 37.59678665789475, 80.43052117948719]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[143.0, 43.0, 100.0]",06VVM,"[143.0, 43.0]","[2.308741837837838, 15.194530024390247, 70.8669017631579]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[143.0, 100.0, 57.0]",06VWL,"[143.0, 100.0]","[5.797200421052631, 41.73924574358975, 96.9526988108108]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[143.0, 100.0, 43.0]",06VWM,"[143.0, 100.0]","[0.6081493888888888, 2.8180395, 90.77275510000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[143.0, 100.0, 43.0]",06VWN,"[143.0, 100.0]","[8.482466153846152, 13.031968157894735, 57.97629586486486]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[143.0, 43.0, 100.0]",06VWP,"[143.0, 43.0]","[2.6240428285714286, 22.50250611428572, 38.06411916216215]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[100.0, 57.0]",06VXK,"[100.0, 57.0]","[95.77560494736842, 99.481356]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[100.0, 57.0, 143.0]",06VXL,"[100.0, 57.0]","[15.629240717948718, 55.10012775675676, 87.16066629729727]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[100.0, 57.0, 143.0]",06VXM,"[100.0, 57.0]","[3.6791032368421055, 18.90282791891892, 56.03155694444444]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[100.0, 143.0, 57.0]",06VXN,"[100.0, 143.0]","[5.611293421052631, 31.13176746153846, 42.13842186111112]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[143.0, 100.0, 57.0, 43.0]",06VXP,"[143.0, 100.0]","[1.4433145294117646, 4.71394572972973, 65.20033905714286, 99.21701094117647]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[143.0, 100.0, 43.0, 57.0]",06VXQ,"[143.0, 100.0]","[2.5818797058823533, 2.603909428571429, 76.96091897058824, 87.80908460606061]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[143.0, 100.0, 43.0]",06VXR,"[143.0, 100.0]","[0.7271152424242424, 8.74468419444444, 41.741479999999996]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[100.0, 57.0, 14.0]",07VCE,"[100.0, 57.0]","[90.06805843589746, 91.758078, 96.1524875]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[100.0, 57.0, 143.0]",07VCG,"[100.0, 57.0]","[3.8871537368421056, 4.168188432432433, 87.28870161111111]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[100.0, 57.0, 143.0]",07VCH,"[100.0, 57.0]","[5.907237657894737, 18.612185888888888, 52.452173384615385]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[100.0, 143.0, 57.0]",07VCJ,"[100.0, 143.0]","[4.897801000000001, 9.392526499999999, 50.33930911428572]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[100.0, 143.0, 57.0, 43.0]",07VCK,"[100.0, 143.0]","[2.654128714285714, 2.655875911764706, 81.70021857575759, 84.21265838235297]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[143.0, 100.0, 43.0]",07VCL,"[143.0, 100.0]","[0.6946488787878788, 9.859175, 39.87499230303031]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[100.0, 57.0, 143.0]",07VDK,"[100.0, 57.0]","[2.745628857142858, 3.8920999117647055, 56.16282184848486]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[100.0, 143.0, 57.0]",07VDL,"[100.0, 143.0]","[6.867506166666667, 17.564463454545457, 27.309667382352934]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[143.0, 100.0, 57.0, 43.0]",07WDM,"[143.0, 100.0]","[0.19807434375000002, 0.6565773333333333, 56.2047718125, 84.49866399999996]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[100.0, 143.0, 43.0, 57.0]",07WDN,"[100.0, 143.0]","[3.8937499999999996E-4, 2.7979702499999997, 41.77858699999999, 87.41347512903225]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[143.0, 100.0, 57.0, 43.0]",07WEP,"[143.0, 100.0]","[1.7640574193548388, 1.9355767499999998, 32.731184000000006, 85.80854790322579]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[100.0, 143.0, 43.0, 57.0]",07WEQ,"[100.0, 143.0]","[0.0019485161290322581, 0.0020164333333333334, 44.502222741935476, 60.60805649999998]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[143.0, 100.0, 57.0, 43.0]",07WFS,"[143.0, 100.0]","[0.010831379310344828, 0.054137333333333336, 32.64377075862068, 45.54540544827586]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[143.0, 100.0, 43.0, 57.0]",07WFU,"[143.0, 100.0]","[9.032332741935488, 11.550653344827584, 60.81640806896553, 91.63936437931034]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[100.0, 143.0]",07WFV,"[100.0, 143.0]","[46.44876868965516, 77.25531839285713]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,[100.0],07XFA,[100.0],[79.85652179310344],"{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[100.0, 143.0, 43.0, 57.0, 86.0]",08WMC,"[100.0, 143.0]","[3.1491653, 10.19107275, 29.032848206896553, 39.32336623333333, 99.99737425000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[100.0, 143.0, 43.0, 57.0]",08WMD,"[100.0, 143.0]","[2.6616007931034478, 11.0563779, 76.02620867857142, 77.07542465517241]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[100.0, 143.0]",08WME,"[100.0, 143.0]","[38.22409834482758, 86.36288285714286]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,[100.0],08XMF,[100.0],[81.52867551724138],"{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[100.0, 57.0]",08XNF,"[100.0, 57.0]","[5.16532424137931, 67.1434315]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[100.0, 129.0, 57.0, 143.0, 29.0, 86.0]",08XNG,"[100.0, 129.0]","[36.96468767857142, 85.12496515384615, 97.34800722222224, 99.04732469565216, 99.08136653846154, 99.2993021]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[129.0, 86.0, 143.0, 29.0, 100.0, 43.0, 72.0]",08XNH,"[129.0, 86.0]","[4.515651461538462, 36.88912392307692, 38.195730769230764, 41.21347292307692, 79.10827988888887, 80.22900392307693, 92.76763569230768]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[143.0, 86.0, 100.0, 129.0, 43.0, 57.0, 29.0]",09XVC,"[143.0, 86.0]","[1.4050027307692305, 4.1687080000000005, 10.388326592592591, 43.855704153846155, 64.86690723076921, 75.65778366666666, 94.44097707692308]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[86.0, 143.0, 129.0, 43.0, 29.0, 100.0, 72.0]",09XVD,"[86.0, 143.0]","[0.011051076923076924, 6.25099223076923, 7.256494307692307, 12.328139846153846, 30.533615692307688, 61.89893414814814, 85.26226746153846]","{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[143.0, 100.0]",04QCJ,"[143.0, 100.0]","[67.75097463414633, 73.56683253488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[143.0, 100.0]",04QCK,"[143.0, 100.0]","[26.819423073170732, 64.39204955813952]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,[100.0],04QDJ,[100.0],[36.934229465116275],"{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[100.0, 143.0]",04QDK,"[100.0, 143.0]","[23.513091976744185, 97.60059104878047]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[57.0, 100.0]",04QEH,"[57.0, 100.0]","[76.46961919512194, 99.14743041860466]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[100.0, 57.0]",04QEJ,"[100.0, 57.0]","[15.562441186046515, 94.84387953658538]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,[100.0],04QEK,[100.0],[43.7010108372093],"{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[57.0, 100.0]",04QFH,"[57.0, 100.0]","[0.0, 97.58877539534886]","{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[57.0, 100.0]",04QFJ,"[57.0, 100.0]","[5.698706975609757, 59.760851209302324]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[100.0, 57.0]",04QFK,"[100.0, 57.0]","[78.98344565116281, 87.30369680487804]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[143.0, 100.0]",02KPC,"[143.0, 100.0]","[66.67756680487805, 77.8252658372093]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[100.0, 143.0]",02KPD,"[100.0, 143.0]","[30.431331395348845, 34.22913680487805]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[143.0, 100.0]",02KPE,"[143.0, 100.0]","[13.448245804878054, 52.64913865116279]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[143.0, 100.0]",02KPF,"[143.0, 100.0]","[0.36590131707317064, 82.22482067441861]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,[100.0],02KQC,[100.0],[54.47209062790697],"{""type"":""MultiPoint"",""coordinates"":[]}"
97,[100.0],02KQD,[100.0],[6.976744186046512E-8],"{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[100.0, 143.0]",02KQE,"[100.0, 143.0]","[6.976744186046512E-8, 98.94006668292683]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[100.0, 143.0]",02KQF,"[100.0, 143.0]","[51.78723509302325, 83.64250978048781]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,[100.0],02KRC,[100.0],[31.203985093023253],"{""type"":""MultiPoint"",""coordinates"":[]}"
101,[100.0],02KRD,[100.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
102,[100.0],02KRE,[100.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
103,[100.0],02KRF,[100.0],[73.14015118604651],"{""type"":""MultiPoint"",""coordinates"":[]}"
104,[100.0],03KTA,[100.0],[79.44197955813955],"{""type"":""MultiPoint"",""coordinates"":[]}"
105,[100.0],03KTT,[100.0],[42.74231727906976],"{""type"":""MultiPoint"",""coordinates"":[]}"
106,[100.0],03KTU,[100.0],[4.153915372093023],"{""type"":""MultiPoint"",""coordinates"":[]}"
107,[100.0],03KTV,[100.0],[0.05076627906976744],"{""type"":""MultiPoint"",""coordinates"":[]}"
108,[100.0],03KUU,[100.0],[93.41995455813952],"{""type"":""MultiPoint"",""coordinates"":[]}"
109,[100.0],03KUV,[100.0],[75.97230779069768],"{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[143.0, 100.0]",01GDL,"[143.0, 100.0]","[84.44702497560978, 90.87178565116278]","{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[143.0, 100.0]",01GDM,"[143.0, 100.0]","[3.0737897804878056, 79.35474930232557]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[100.0, 143.0]",01GEL,"[100.0, 143.0]","[59.828139860465114, 74.94862909756097]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[100.0, 143.0]",01GEM,"[100.0, 143.0]","[22.334674953488378, 35.47055987804879]","{""type"":""MultiPoint"",""coordinates"":[]}"
114,[100.0],01GFL,[100.0],[34.20216646511628],"{""type"":""MultiPoint"",""coordinates"":[]}"
115,[100.0],01GFM,[100.0],[47.02239279069766],"{""type"":""MultiPoint"",""coordinates"":[]}"
116,[100.0],01GGK,[100.0],[99.69955890697675],"{""type"":""MultiPoint"",""coordinates"":[]}"
117,[100.0],01GGL,[100.0],[44.17280797674418],"{""type"":""MultiPoint"",""coordinates"":[]}"
118,[100.0],01GGM,[100.0],[78.12434895348838],"{""type"":""MultiPoint"",""coordinates"":[]}"
119,[100.0],02GLR,[100.0],[99.65406932558137],"{""type"":""MultiPoint"",""coordinates"":[]}"
120,[100.0],02GLS,[100.0],[99.27201613953488],"{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[72.0, 29.0, 129.0, 115.0, 86.0, 43.0]",08XMH,"[72.0, 29.0]","[48.39902253846154, 52.535712, 53.965797230769226, 86.20659161538462, 87.82184124999999, 99.256724]","{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[86.0, 29.0, 129.0, 72.0, 43.0, 143.0, 115.0]",08XNJ,"[86.0, 29.0]","[0.08711830769230768, 0.34336553846153844, 3.7562459999999995, 31.373130000000003, 38.044194999999995, 59.79744538461538, 85.72074916666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[72.0, 115.0, 29.0]",03VXC,"[72.0, 115.0]","[0.0, 23.53146509090909, 80.05554695555556]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[72.0, 115.0, 29.0]",03VXD,"[72.0, 115.0]","[7.142857142857144E-8, 1.4037861395348834, 97.08148225641025]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[29.0, 129.0, 72.0]",04UDG,"[29.0, 129.0]","[5.749822177777777, 39.73984456097561, 68.13978671428569]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[72.0, 29.0, 115.0]",04VCH,"[72.0, 29.0]","[7.142857142857144E-8, 20.655420413043476, 86.14301625581395]","{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[72.0, 29.0, 115.0]",04VCJ,"[72.0, 29.0]","[7.142857142857144E-8, 44.85201976744186, 49.701379813953494]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[72.0, 115.0, 29.0]",04VCK,"[72.0, 115.0]","[5.909727069767442, 20.974226720930236, 74.4620873409091]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[29.0, 72.0, 129.0]",04VDH,"[29.0, 72.0]","[7.468749869565218, 34.77902695238093, 65.97919004878048]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[72.0, 29.0, 129.0]",04VDJ,"[72.0, 29.0]","[5.459625238095239, 6.3000043111111115, 91.24521892682927]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[29.0, 72.0, 115.0]",04VDK,"[29.0, 72.0]","[6.660867249999999, 8.709720837209302, 96.61015763157896]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[72.0, 29.0, 115.0]",04VDL,"[72.0, 29.0]","[9.264141780487803, 15.154099282051279, 67.85574713157897]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[72.0, 115.0, 29.0]",04VDM,"[72.0, 115.0]","[6.749091820512822, 30.387041416666673, 43.517246]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[129.0, 29.0]",04VEH,"[129.0, 29.0]","[8.048780487804877E-7, 5.936388866666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[29.0, 129.0, 72.0]",04VEJ,"[29.0, 129.0]","[3.711199681818182, 3.968744560975609, 91.11978740476191]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[29.0, 129.0, 72.0]",04VEK,"[29.0, 129.0]","[11.83252091111111, 27.78222775609756, 62.26011209756096]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[29.0, 72.0, 129.0]",04VEL,"[29.0, 72.0]","[5.241956564102564, 30.284467358974354, 53.17575157894736]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[29.0, 72.0, 129.0]",04VEM,"[29.0, 72.0]","[3.0201641081081085, 12.266548250000001, 77.51979766666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[29.0, 72.0, 115.0, 129.0]",04VEN,"[29.0, 72.0]","[0.5916989142857143, 4.803355567567569, 84.86615063888888, 97.55838916666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[72.0, 29.0, 115.0]",04VEP,"[72.0, 29.0]","[2.7447549714285713, 8.075075852941175, 49.769088514285706]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[72.0, 115.0, 29.0]",04VEQ,"[72.0, 115.0]","[1.9370577058823528, 14.389143088235294, 36.61159194117647]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[129.0, 29.0, 72.0]",04VFM,"[129.0, 29.0]","[1.3854034166666667, 3.8865742432432433, 85.68857042105266]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[29.0, 129.0, 72.0]",04VFN,"[29.0, 129.0]","[1.3817924, 12.50694754285714, 54.04065286111111]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[29.0, 72.0, 129.0]",04VFP,"[29.0, 72.0]","[0.3034875588235294, 20.185574176470585, 38.167410257142855]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,"[29.0, 72.0, 129.0, 115.0]",04VFQ,"[29.0, 72.0]","[2.8438929999999996, 3.198967882352941, 62.509207199999985, 96.57766824242424]","{""type"":""MultiPoint"",""coordinates"":[]}"
146,"[29.0, 72.0, 115.0, 129.0]",04VFR,"[29.0, 72.0]","[1.6209380909090907, 3.7971573529411766, 67.65542942424241, 85.28493779411765]","{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[29.0, 72.0, 115.0]",04WFS,"[29.0, 72.0]","[3.92460003125, 5.259173147058824, 33.61049206060606]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,"[29.0, 129.0, 72.0]",05VLH,"[29.0, 129.0]","[1.6583006285714283, 1.740585142857143, 77.72329994444445]","{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[29.0, 129.0, 72.0]",05VLJ,"[29.0, 129.0]","[0.4433471470588235, 22.572104285714286, 34.86006167647059]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[29.0, 72.0, 129.0, 115.0]",05VLK,"[29.0, 72.0]","[2.8628758235294116, 5.401662823529412, 55.939555485714294, 98.44201657575758]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,"[29.0, 72.0, 115.0, 129.0]",05VLL,"[29.0, 72.0]","[1.6242493636363635, 3.812318352941177, 66.88745527272725, 87.25759770588239]","{""type"":""MultiPoint"",""coordinates"":[]}"
152,"[29.0, 129.0, 72.0]",05VML,"[29.0, 129.0]","[2.6967952424242427, 5.266328794117646, 44.68700020588235]","{""type"":""MultiPoint"",""coordinates"":[]}"
153,"[29.0, 72.0, 129.0, 115.0]",05WMM,"[29.0, 72.0]","[0.937871, 8.649215121212121, 30.851751090909097, 98.17636933333334]","{""type"":""MultiPoint"",""coordinates"":[]}"
154,"[29.0, 72.0, 129.0, 115.0]",05WMN,"[29.0, 72.0]","[9.774193548387099E-6, 3.026964875, 62.90831975, 67.50152809090908]","{""type"":""MultiPoint"",""coordinates"":[]}"
155,"[29.0, 129.0, 72.0, 115.0]",05WNP,"[29.0, 129.0]","[2.659290451612903, 12.377222303030303, 12.38444009677419, 98.08013841935482]","{""type"":""MultiPoint"",""coordinates"":[]}"
156,"[29.0, 72.0, 129.0, 115.0]",05WNQ,"[29.0, 72.0]","[0.031296833333333336, 5.81158871875, 37.80070429032258, 66.55663209677418]","{""type"":""MultiPoint"",""coordinates"":[]}"
157,"[29.0, 72.0, 115.0, 129.0, 15.0]",06WVE,"[29.0, 72.0]","[57.307808214285714, 70.26578534482759, 89.53596110344827, 94.76486875, 99.4089095]","{""type"":""MultiPoint"",""coordinates"":[]}"
158,"[72.0, 29.0, 115.0]",03UXA,"[72.0, 29.0]","[7.142857142857144E-8, 36.032338571428575, 83.5893217142857]","{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[72.0, 115.0, 29.0]",03UXB,"[72.0, 115.0]","[8.571428571428571E-7, 51.461343431818186, 58.4422996511628]","{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[72.0, 29.0, 115.0]",03UXV,"[72.0, 29.0]","[29.116966343749993, 64.42606854761905, 98.99648740677965]","{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[29.0, 72.0, 129.0]",03UYV,"[29.0, 72.0]","[36.72890816666667, 63.10427449999999, 99.6239915]","{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[29.0, 72.0, 129.0]",04UCE,"[29.0, 72.0]","[32.94286014285714, 60.173698370967735, 99.28812788461538]","{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[29.0, 72.0]",04UCF,"[29.0, 72.0]","[1.9833333333333332E-5, 11.50596526190476]","{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[72.0, 29.0]",04UCG,"[72.0, 29.0]","[1.5476190476190479E-6, 4.066688795454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
165,[29.0],04UDD,[29.0],[90.94946538095239],"{""type"":""MultiPoint"",""coordinates"":[]}"
166,"[29.0, 129.0]",04UDE,"[29.0, 129.0]","[5.48155411904762, 81.95787131707316]","{""type"":""MultiPoint"",""coordinates"":[]}"
