system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
17,"[113.0, 70.0]",10SFG,"[113.0, 70.0]","[8.551162790697675E-5, 60.27237276190476]","{""type"":""MultiPoint"",""coordinates"":[]}"
18,"[113.0, 70.0]",10SFH,"[113.0, 70.0]","[1.9771217045454548, 79.88442075]","{""type"":""MultiPoint"",""coordinates"":[]}"
19,"[113.0, 70.0]",10SFJ,"[113.0, 70.0]","[2.009218886363637, 96.2837978095238]","{""type"":""MultiPoint"",""coordinates"":[]}"
20,"[70.0, 113.0]",10SGE,"[70.0, 113.0]","[1.909800697674419, 97.57064595454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
21,"[70.0, 113.0]",10SGF,"[70.0, 113.0]","[2.6190476190476192E-6, 80.61825973913044]","{""type"":""MultiPoint"",""coordinates"":[]}"
22,"[70.0, 113.0]",10SGG,"[70.0, 113.0]","[2.301087395348837, 57.95562879069768]","{""type"":""MultiPoint"",""coordinates"":[]}"
23,"[70.0, 113.0]",10SGH,"[70.0, 113.0]","[3.736755750000001, 38.070009272727276]","{""type"":""MultiPoint"",""coordinates"":[]}"
24,"[70.0, 113.0]",10SGJ,"[70.0, 113.0]","[10.400292209302327, 15.689094441860458]","{""type"":""MultiPoint"",""coordinates"":[]}"
25,"[113.0, 70.0]",10TGK,"[113.0, 70.0]","[0.8413395581395351, 26.731923047619055]","{""type"":""MultiPoint"",""coordinates"":[]}"
26,"[113.0, 70.0]",10TGL,"[113.0, 70.0]","[1.8607826363636368, 44.53442885714284]","{""type"":""MultiPoint"",""coordinates"":[]}"
27,"[113.0, 70.0]",10TGM,"[113.0, 70.0]","[1.9678876136363643, 62.93821883720928]","{""type"":""MultiPoint"",""coordinates"":[]}"
28,"[113.0, 70.0]",10TGN,"[113.0, 70.0]","[2.016417340909091, 79.7802123255814]","{""type"":""MultiPoint"",""coordinates"":[]}"
29,"[70.0, 113.0]",11SKA,"[70.0, 113.0]","[4.3809523809523815E-6, 99.97612390697674]","{""type"":""MultiPoint"",""coordinates"":[]}"
30,"[70.0, 113.0]",11SKB,"[70.0, 113.0]","[2.2148575116279066, 86.46591074418603]","{""type"":""MultiPoint"",""coordinates"":[]}"
31,"[70.0, 113.0]",11SKC,"[70.0, 113.0]","[3.743420886363637, 59.926448931818165]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[70.0, 113.0]",11SKD,"[70.0, 113.0]","[3.8089628837209295, 31.56535990697674]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[113.0, 70.0]",11TKE,"[113.0, 70.0]","[6.044557883720928, 16.215203309523808]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[113.0, 70.0]",11TKF,"[113.0, 70.0]","[1.8547594545454544, 40.434060595238094]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[113.0, 70.0]",11TKG,"[113.0, 70.0]","[4.12795528888889, 65.32458565116278]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[70.0, 113.0]",11TLE,"[70.0, 113.0]","[1.9485497380952381, 93.35920981395348]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[70.0, 113.0]",11TLF,"[70.0, 113.0]","[1.948601904761905, 68.1925071590909]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,"[70.0, 113.0]",11TLG,"[70.0, 113.0]","[3.8168908139534885, 41.326409681818184]","{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[70.0, 113.0]",11TLH,"[70.0, 113.0]","[4.311146976190477, 12.955900790697676]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[113.0, 70.0]",11TLJ,"[113.0, 70.0]","[2.231902318181819, 24.49744465116279]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[113.0, 70.0]",11TLK,"[113.0, 70.0]","[1.8567282727272731, 47.80443509302326]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[70.0, 113.0]",11TMJ,"[70.0, 113.0]","[3.8326951627906976, 77.09793490909088]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[70.0, 113.0]",11TMK,"[70.0, 113.0]","[1.951086142857142, 50.600041227272705]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[70.0, 113.0]",11TML,"[70.0, 113.0]","[2.2148506904761907, 22.5678683488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[113.0, 70.0]",11TMM,"[113.0, 70.0]","[3.9080943863636364, 6.346712023809523]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[113.0, 70.0]",11TMN,"[113.0, 70.0]","[1.8771097954545453, 25.92913848780488]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[70.0, 113.0]",11TNN,"[70.0, 113.0]","[1.7487804878048783E-5, 60.758886409090906]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[70.0, 113.0]",11UNP,"[70.0, 113.0]","[1.9517276190476194, 33.3007616744186]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[70.0, 113.0]",11UNQ,"[70.0, 113.0]","[1.9532955714285722, 19.793675235294117]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[113.0, 70.0]",11UNR,"[113.0, 70.0]","[4.177786288888889, 11.444087431818183]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[70.0, 113.0]",11UPT,"[70.0, 113.0]","[2.0280746190476195, 24.065957913043484]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[70.0, 113.0]",11UPU,"[70.0, 113.0]","[1.9528148809523809, 2.8740692954545457]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,[113.0],08LNK,[113.0],[66.33320818604648],"{""type"":""MultiPoint"",""coordinates"":[]}"
54,[113.0],08LNL,[113.0],[0.5719924651162792],"{""type"":""MultiPoint"",""coordinates"":[]}"
55,[113.0],08LNM,[113.0],[85.12416718604649],"{""type"":""MultiPoint"",""coordinates"":[]}"
56,[113.0],08LPK,[113.0],[44.722465720930224],"{""type"":""MultiPoint"",""coordinates"":[]}"
57,[113.0],08LPL,[113.0],[14.616775581395348],"{""type"":""MultiPoint"",""coordinates"":[]}"
58,[113.0],08LQK,[113.0],[79.9051694883721],"{""type"":""MultiPoint"",""coordinates"":[]}"
59,[113.0],08LQL,[113.0],[70.72105302325585],"{""type"":""MultiPoint"",""coordinates"":[]}"
60,[113.0],08KLA,[113.0],[1.9219122954545453],"{""type"":""MultiPoint"",""coordinates"":[]}"
61,[113.0],08KLB,[113.0],[1.864513],"{""type"":""MultiPoint"",""coordinates"":[]}"
62,[113.0],08KLV,[113.0],[25.11224564444444],"{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[113.0, 70.0]",08KMA,"[113.0, 70.0]","[4.191489955555555, 75.1660030952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[113.0, 70.0]",08KMB,"[113.0, 70.0]","[1.9420590454545454, 97.51757976190476]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,[113.0],08KMC,[113.0],[1.8625312954545452],"{""type"":""MultiPoint"",""coordinates"":[]}"
66,[113.0],08KMD,[113.0],[1.862400977272727],"{""type"":""MultiPoint"",""coordinates"":[]}"
67,[113.0],08KME,[113.0],[17.622711340909092],"{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[70.0, 113.0]",08KMU,"[70.0, 113.0]","[86.9685638333333, 94.09781695348839]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[113.0, 70.0]",08KMV,"[113.0, 70.0]","[12.448028266666665, 54.3967783488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[70.0, 113.0]",08KNA,"[70.0, 113.0]","[1.994166904761905, 76.35789286363635]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[113.0, 70.0]",08KNB,"[113.0, 70.0]","[56.7892734090909, 89.59276011904761]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,[113.0],08KNC,[113.0],[36.90198325000001],"{""type"":""MultiPoint"",""coordinates"":[]}"
73,[113.0],08KND,[113.0],[18.826586288888887],"{""type"":""MultiPoint"",""coordinates"":[]}"
74,[113.0],08KNE,[113.0],[39.63652797727272],"{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[70.0, 113.0]",08KNV,"[70.0, 113.0]","[1.9070944651162793, 94.91648352272728]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,[113.0],08KPD,[113.0],[99.51026729545455],"{""type"":""MultiPoint"",""coordinates"":[]}"
77,[113.0],08KPE,[113.0],[95.9765973181818],"{""type"":""MultiPoint"",""coordinates"":[]}"
78,[42.0],08UQA,[42.0],[73.20255730232557],"{""type"":""MultiPoint"",""coordinates"":[]}"
79,[42.0],09UUR,[42.0],[59.008427279069764],"{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[42.0, 142.0]",09UVR,"[42.0, 142.0]","[32.87293488372092, 58.31192353488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[142.0, 42.0]",09UWR,"[142.0, 42.0]","[0.0, 24.844389302325585]","{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[142.0, 42.0]",09UWS,"[142.0, 42.0]","[0.17581423809523805, 0.6386689534883722]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[42.0, 142.0]",09UWT,"[42.0, 142.0]","[1.627906976744186E-7, 15.179072372093026]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[42.0, 142.0]",09UXA,"[42.0, 142.0]","[5.3720930232558145E-6, 0.3607336666666667]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[142.0, 42.0]",09UXV,"[142.0, 42.0]","[3.9010622954545453, 5.187370627906976]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[42.0, 142.0]",10VCH,"[42.0, 142.0]","[4.393866733333334, 7.80486052173913]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[42.0, 85.0]",06KUE,"[42.0, 85.0]","[59.19841318604651, 99.99844233333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,[42.0],06KVE,[42.0],[38.944280348837204],"{""type"":""MultiPoint"",""coordinates"":[]}"
89,[42.0],06KVF,[42.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
90,[42.0],06KVG,[42.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[142.0, 42.0]",06KWE,"[142.0, 42.0]","[16.249137767441866, 60.874537093023264]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[42.0, 142.0]",06KWF,"[42.0, 142.0]","[31.4031828139535, 37.5050735116279]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[42.0, 142.0]",06KWG,"[42.0, 142.0]","[11.198070999999999, 59.177345590909084]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[142.0, 42.0]",06KXG,"[142.0, 42.0]","[3.735370613636364, 98.23882016279072]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,[42.0],06LUK,[42.0],[61.147284418604656],"{""type"":""MultiPoint"",""coordinates"":[]}"
96,[42.0],06LVH,[42.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
97,[42.0],06LVJ,[42.0],[1.864084409090909],"{""type"":""MultiPoint"",""coordinates"":[]}"
98,[42.0],06LVK,[42.0],[24.19883830232558],"{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[42.0, 142.0]",06LWH,"[42.0, 142.0]","[2.3601956363636356, 79.14497547619048]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,"[42.0, 142.0]",06LWJ,"[42.0, 142.0]","[1.8608989772727271, 97.22025680000003]","{""type"":""MultiPoint"",""coordinates"":[]}"
101,[42.0],06LWK,[42.0],[44.303075976744196],"{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[142.0, 42.0]",06LXH,"[142.0, 42.0]","[0.0015228333333333333, 82.35931238636364]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[142.0, 42.0]",06LXJ,"[142.0, 42.0]","[9.704387261904762, 62.38415945454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[142.0, 42.0]",06LXK,"[142.0, 42.0]","[66.41830733333333, 80.10332511627908]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,[42.0],05KRP,[42.0],[50.4905458372093],"{""type"":""MultiPoint"",""coordinates"":[]}"
106,[42.0],06KTU,[42.0],[50.420953325581394],"{""type"":""MultiPoint"",""coordinates"":[]}"
107,[42.0],06KTV,[42.0],[32.70495220930232],"{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[42.0, 142.0]",06KUU,"[42.0, 142.0]","[29.79832146511628, 74.92860080952381]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[42.0, 142.0]",06KUV,"[42.0, 142.0]","[52.64423388372092, 98.32821200000002]","{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[142.0, 42.0]",06KVU,"[142.0, 42.0]","[16.42204011904762, 81.23765581395348]","{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[42.0, 142.0]",06KVV,"[42.0, 142.0]","[89.13430476744189, 97.846657]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[14.0, 114.0]",19XEN,"[14.0, 114.0]","[93.899739, 95.97494363636365]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,[114.0],07VDD,[114.0],[99.06179872500002],"{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[14.0, 57.0, 114.0]",07VDE,"[14.0, 57.0]","[85.93557200000001, 94.0293349189189, 95.52791255813953]","{""type"":""MultiPoint"",""coordinates"":[]}"
115,[114.0],07VED,[114.0],[82.05455481395349],"{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[71.0, 114.0, 14.0]",07VFD,"[71.0, 114.0]","[29.540805999999996, 56.76022702325582, 98.50105]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[71.0, 114.0]",08VLJ,"[71.0, 114.0]","[3.7921212325581397, 35.87380420930232]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,[114.0],04NHF,[114.0],[99.510003516129],"{""type"":""MultiPoint"",""coordinates"":[]}"
119,[114.0],04NHG,[114.0],[20.000841340909087],"{""type"":""MultiPoint"",""coordinates"":[]}"
120,[114.0],04NHH,[114.0],[88.01930725581394],"{""type"":""MultiPoint"",""coordinates"":[]}"
121,[114.0],05NKA,[114.0],[93.72710753488373],"{""type"":""MultiPoint"",""coordinates"":[]}"
122,[114.0],05NKB,[114.0],[19.190247136363634],"{""type"":""MultiPoint"",""coordinates"":[]}"
123,[114.0],05NLA,[114.0],[99.86992804651163],"{""type"":""MultiPoint"",""coordinates"":[]}"
124,[114.0],05NLB,[114.0],[93.53612529545453],"{""type"":""MultiPoint"",""coordinates"":[]}"
125,[114.0],04LDQ,[114.0],[56.73226746511628],"{""type"":""MultiPoint"",""coordinates"":[]}"
126,[114.0],04LDR,[114.0],[30.4330595116279],"{""type"":""MultiPoint"",""coordinates"":[]}"
127,[114.0],04LEQ,[114.0],[31.078740418604664],"{""type"":""MultiPoint"",""coordinates"":[]}"
128,[114.0],04LER,[114.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[114.0, 71.0]",04LFP,"[114.0, 71.0]","[97.64120639534885, 99.01521992682927]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[114.0, 71.0]",04LFQ,"[114.0, 71.0]","[11.056456790697677, 81.34195146341465]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[114.0, 71.0]",04LFR,"[114.0, 71.0]","[0.0, 97.20958778947369]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[71.0, 114.0]",04LGP,"[71.0, 114.0]","[85.75289770731708, 99.88094690697672]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[71.0, 114.0]",04LGQ,"[71.0, 114.0]","[0.7010910000000002, 88.49416130232557]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[71.0, 114.0]",04LGR,"[71.0, 114.0]","[11.53190254761905, 68.08087502325586]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,[114.0],04MDS,[114.0],[50.924999279069766],"{""type"":""MultiPoint"",""coordinates"":[]}"
136,[114.0],04MDT,[114.0],[71.420406],"{""type"":""MultiPoint"",""coordinates"":[]}"
137,[114.0],04MDU,[114.0],[91.67260781395348],"{""type"":""MultiPoint"",""coordinates"":[]}"
138,[114.0],04MEA,[114.0],[88.59910293023258],"{""type"":""MultiPoint"",""coordinates"":[]}"
139,[114.0],04MES,[114.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
140,[114.0],04MET,[114.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
141,[114.0],04MEU,[114.0],[3.2348901395348837],"{""type"":""MultiPoint"",""coordinates"":[]}"
142,[114.0],04MEV,[114.0],[21.286385860465113],"{""type"":""MultiPoint"",""coordinates"":[]}"
143,[114.0],04MFS,[114.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
144,[114.0],04MFT,[114.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
145,[114.0],04MFU,[114.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
146,[114.0],04MFV,[114.0],[7.172789930232559],"{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[71.0, 114.0]",04MGS,"[71.0, 114.0]","[32.25419461904763, 47.64114130232558]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,"[114.0, 71.0]",04MGT,"[114.0, 71.0]","[27.199278069767445, 52.66781654761904]","{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[114.0, 71.0]",04MGU,"[114.0, 71.0]","[7.220380767441861, 73.21133952380953]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[114.0, 71.0]",04MGV,"[114.0, 71.0]","[27.897703162790698, 93.22744036585365]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,"[71.0, 114.0]",04MHU,"[71.0, 114.0]","[1.9541272857142857, 96.02262195348834]","{""type"":""MultiPoint"",""coordinates"":[]}"
152,"[71.0, 114.0]",04MHV,"[71.0, 114.0]","[43.93060748780488, 89.54957904651164]","{""type"":""MultiPoint"",""coordinates"":[]}"
153,[114.0],03KYU,[114.0],[88.46215670454545],"{""type"":""MultiPoint"",""coordinates"":[]}"
154,[114.0],03KZU,[114.0],[3.737716272727272],"{""type"":""MultiPoint"",""coordinates"":[]}"
155,[114.0],03KZV,[114.0],[44.51347218181817],"{""type"":""MultiPoint"",""coordinates"":[]}"
156,[114.0],04KBD,[114.0],[1.8646121363636363],"{""type"":""MultiPoint"",""coordinates"":[]}"
157,[114.0],04KBE,[114.0],[35.62548036363637],"{""type"":""MultiPoint"",""coordinates"":[]}"
158,"[114.0, 71.0]",04KCC,"[114.0, 71.0]","[2.1504893863636365, 96.02572978048782]","{""type"":""MultiPoint"",""coordinates"":[]}"
159,[114.0],04KCD,[114.0],[3.987669222222222],"{""type"":""MultiPoint"",""coordinates"":[]}"
160,[114.0],04KCE,[114.0],[53.86977250000002],"{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[71.0, 114.0]",04KDC,"[71.0, 114.0]","[7.437392048780487, 57.088557022727265]","{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[71.0, 114.0]",04KDD,"[71.0, 114.0]","[29.51467526190476, 39.167090088888884]","{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[114.0, 71.0]",04KDE,"[114.0, 71.0]","[79.46431318181816, 89.9010845609756]","{""type"":""MultiPoint"",""coordinates"":[]}"
164,[114.0],03KYS,[114.0],[76.47961802222223],"{""type"":""MultiPoint"",""coordinates"":[]}"
165,[114.0],03KYT,[114.0],[66.40944202222225],"{""type"":""MultiPoint"",""coordinates"":[]}"
166,[114.0],03KZS,[114.0],[38.84620546666666],"{""type"":""MultiPoint"",""coordinates"":[]}"
167,[114.0],03KZT,[114.0],[4.246478422222222],"{""type"":""MultiPoint"",""coordinates"":[]}"
168,[114.0],04KBB,[114.0],[36.367225733333335],"{""type"":""MultiPoint"",""coordinates"":[]}"
169,[114.0],04KBC,[114.0],[2.211235590909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
170,"[71.0, 114.0]",04KCA,"[71.0, 114.0]","[92.44413551219515, 96.72039374999997]","{""type"":""MultiPoint"",""coordinates"":[]}"
171,"[114.0, 71.0]",04KCB,"[114.0, 71.0]","[16.902174044444447, 76.96744502439026]","{""type"":""MultiPoint"",""coordinates"":[]}"
172,"[71.0, 114.0]",04KDA,"[71.0, 114.0]","[66.87946285365854, 98.26348725]","{""type"":""MultiPoint"",""coordinates"":[]}"
173,"[71.0, 114.0]",04KDB,"[71.0, 114.0]","[7.317073170731708E-8, 77.26342795555557]","{""type"":""MultiPoint"",""coordinates"":[]}"
174,"[143.0, 43.0]",17XNN,"[143.0, 43.0]","[96.9035816, 97.3886219090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
175,[43.0],05UPA,[43.0],[98.730323325],"{""type"":""MultiPoint"",""coordinates"":[]}"
176,[43.0],05UPB,[43.0],[27.394529068181818],"{""type"":""MultiPoint"",""coordinates"":[]}"
177,[43.0],05VPC,[43.0],[2.2229944772727275],"{""type"":""MultiPoint"",""coordinates"":[]}"
178,[43.0],06UUG,[43.0],[88.60663663636366],"{""type"":""MultiPoint"",""coordinates"":[]}"
179,[43.0],06VUH,[43.0],[54.196657249999994],"{""type"":""MultiPoint"",""coordinates"":[]}"
180,"[43.0, 143.0]",06VUJ,"[43.0, 143.0]","[17.20828269767442, 88.32697316666663]","{""type"":""MultiPoint"",""coordinates"":[]}"
181,"[143.0, 43.0]",06VVJ,"[143.0, 43.0]","[57.388896651162774, 98.29657037209304]","{""type"":""MultiPoint"",""coordinates"":[]}"
182,"[143.0, 43.0, 100.0]",06VVK,"[143.0, 43.0]","[6.360449906976744, 73.74962829268291, 96.36544]","{""type"":""MultiPoint"",""coordinates"":[]}"
183,[43.0],07WDV,[43.0],[89.31104467857142],"{""type"":""MultiPoint"",""coordinates"":[]}"
184,"[143.0, 43.0]",07WEV,"[143.0, 43.0]","[74.44012696428571, 97.24686499999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
185,[43.0],01KHR,[43.0],[40.15342048837209],"{""type"":""MultiPoint"",""coordinates"":[]}"
186,[43.0],01KHS,[43.0],[1.9069767441860466E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
187,[43.0],01KHT,[43.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
188,[43.0],01KHU,[43.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
189,[43.0],02KKA,[43.0],[38.00315755813954],"{""type"":""MultiPoint"",""coordinates"":[]}"
190,[43.0],02KKB,[43.0],[2.558139534883721E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
191,[43.0],02KKC,[43.0],[1.627906976744186E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
192,[43.0],02KKD,[43.0],[1.627906976744186E-7],"{""type"":""MultiPoint"",""coordinates"":[]}"
193,[43.0],02KKE,[43.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
194,[43.0],02KKF,[43.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
195,[43.0],02KLA,[43.0],[67.08919532558137],"{""type"":""MultiPoint"",""coordinates"":[]}"
196,[43.0],02KLB,[43.0],[40.14946],"{""type"":""MultiPoint"",""coordinates"":[]}"
197,"[43.0, 143.0]",02KLC,"[43.0, 143.0]","[21.003902302325578, 90.99781834146341]","{""type"":""MultiPoint"",""coordinates"":[]}"
198,"[43.0, 143.0]",02KLD,"[43.0, 143.0]","[3.5960756744186044, 63.02449680487802]","{""type"":""MultiPoint"",""coordinates"":[]}"
199,"[43.0, 143.0]",02KLE,"[43.0, 143.0]","[0.0, 83.87180948780488]","{""type"":""MultiPoint"",""coordinates"":[]}"
200,[43.0],02KLF,[43.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
201,[43.0],02KLG,[43.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
202,[43.0],02KLV,[43.0],[99.36309085714286],"{""type"":""MultiPoint"",""coordinates"":[]}"
203,"[143.0, 43.0]",02KMD,"[143.0, 43.0]","[0.0, 92.49042009302327]","{""type"":""MultiPoint"",""coordinates"":[]}"
204,"[143.0, 43.0]",02KME,"[143.0, 43.0]","[0.4073265853658538, 73.35474923255812]","{""type"":""MultiPoint"",""coordinates"":[]}"
205,"[143.0, 43.0]",02KMF,"[143.0, 43.0]","[13.730594146341465, 53.81865327906977]","{""type"":""MultiPoint"",""coordinates"":[]}"
206,"[43.0, 143.0]",02KMG,"[43.0, 143.0]","[34.18675455813955, 34.670030439024394]","{""type"":""MultiPoint"",""coordinates"":[]}"
207,[43.0],02LLH,[43.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
208,[43.0],02LLJ,[43.0],[1.9272433409090908],"{""type"":""MultiPoint"",""coordinates"":[]}"
209,[43.0],02LLK,[43.0],[2.062642909090909],"{""type"":""MultiPoint"",""coordinates"":[]}"
210,[43.0],02LLL,[43.0],[0.0],"{""type"":""MultiPoint"",""coordinates"":[]}"
211,[43.0],02LLM,[43.0],[24.464133697674423],"{""type"":""MultiPoint"",""coordinates"":[]}"
212,"[43.0, 143.0]",02LMH,"[43.0, 143.0]","[14.442225186046509, 55.65715219512195]","{""type"":""MultiPoint"",""coordinates"":[]}"
