system:index,ALL_ORBITS,MGRS_TILE,ORBITS_TO_KEEP,ORBIT_MEAN_NODATA_PERCENTAGE,.geo
31,"[121.0, 21.0]",36SXB,"[121.0, 21.0]","[1.9091708372093024, 69.3043707111111]","{""type"":""MultiPoint"",""coordinates"":[]}"
32,"[121.0, 21.0]",36SXC,"[121.0, 21.0]","[4.169303477272728, 46.23222130232558]","{""type"":""MultiPoint"",""coordinates"":[]}"
33,"[121.0, 21.0]",36SXD,"[121.0, 21.0]","[13.284506090909094, 24.480956604651162]","{""type"":""MultiPoint"",""coordinates"":[]}"
34,"[21.0, 121.0]",36SXE,"[21.0, 121.0]","[4.588350651162791, 29.26119935714286]","{""type"":""MultiPoint"",""coordinates"":[]}"
35,"[21.0, 121.0]",36SXF,"[21.0, 121.0]","[5.232558139534884E-6, 48.34144821428571]","{""type"":""MultiPoint"",""coordinates"":[]}"
36,"[21.0, 121.0]",36SXG,"[21.0, 121.0]","[3.6382144444444453, 67.37994704761904]","{""type"":""MultiPoint"",""coordinates"":[]}"
37,"[21.0, 121.0]",36SXH,"[21.0, 121.0]","[1.8617231818181827, 86.33568725581395]","{""type"":""MultiPoint"",""coordinates"":[]}"
38,[21.0],36SXJ,[21.0],[6.883720930232558E-6],"{""type"":""MultiPoint"",""coordinates"":[]}"
39,"[121.0, 21.0]",36SYE,"[121.0, 21.0]","[0.0, 93.23242379069767]","{""type"":""MultiPoint"",""coordinates"":[]}"
40,"[121.0, 21.0]",36SYF,"[121.0, 21.0]","[2.3809523809523811E-7, 72.38026690697673]","{""type"":""MultiPoint"",""coordinates"":[]}"
41,"[121.0, 21.0]",36SYG,"[121.0, 21.0]","[2.3119677209302325, 52.84128171111111]","{""type"":""MultiPoint"",""coordinates"":[]}"
42,"[121.0, 21.0]",36SYH,"[121.0, 21.0]","[2.584463418604652, 31.328727227272733]","{""type"":""MultiPoint"",""coordinates"":[]}"
43,"[21.0, 121.0]",36SYJ,"[21.0, 121.0]","[9.058523511627902, 13.633240738095237]","{""type"":""MultiPoint"",""coordinates"":[]}"
44,"[64.0, 21.0]",36TWK,"[64.0, 21.0]","[3.126863499999999, 19.39836293023256]","{""type"":""MultiPoint"",""coordinates"":[]}"
45,"[64.0, 21.0]",36TWL,"[64.0, 21.0]","[3.7185527272727295, 41.32358929545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
46,"[64.0, 21.0]",36TWM,"[64.0, 21.0]","[5.8024534222222215, 60.60818993023256]","{""type"":""MultiPoint"",""coordinates"":[]}"
47,"[64.0, 21.0]",36TWN,"[64.0, 21.0]","[7.699361956521739, 81.6497228]","{""type"":""MultiPoint"",""coordinates"":[]}"
48,"[21.0, 64.0]",36TXK,"[21.0, 64.0]","[9.58139534883721E-6, 90.57793388095234]","{""type"":""MultiPoint"",""coordinates"":[]}"
49,"[21.0, 64.0]",36TXL,"[21.0, 64.0]","[1.8646459318181827, 68.59371709090912]","{""type"":""MultiPoint"",""coordinates"":[]}"
50,"[21.0, 64.0]",36TXM,"[21.0, 64.0]","[3.223255813953488E-5, 47.15270693333333]","{""type"":""MultiPoint"",""coordinates"":[]}"
51,"[21.0, 64.0]",36TXN,"[21.0, 64.0]","[3.695644022222223, 25.01555048888889]","{""type"":""MultiPoint"",""coordinates"":[]}"
52,"[64.0, 21.0]",36TXP,"[64.0, 21.0]","[7.991399644444443, 13.519289555555558]","{""type"":""MultiPoint"",""coordinates"":[]}"
53,"[64.0, 21.0]",36TXQ,"[64.0, 21.0]","[1.9685167674418607, 32.5854716]","{""type"":""MultiPoint"",""coordinates"":[]}"
54,"[64.0, 21.0]",36TXR,"[64.0, 21.0]","[5.69047619047619E-6, 50.78454879545455]","{""type"":""MultiPoint"",""coordinates"":[]}"
55,"[64.0, 21.0, 107.0]",36TXS,"[64.0, 21.0]","[1.905907372093023, 69.81467086363637, 98.28518162790702]","{""type"":""MultiPoint"",""coordinates"":[]}"
56,"[64.0, 107.0, 21.0]",36TXT,"[64.0, 107.0]","[6.053724911111111, 78.75864241860465, 88.79971584090907]","{""type"":""MultiPoint"",""coordinates"":[]}"
57,"[21.0, 121.0]",36TYK,"[21.0, 121.0]","[4.8883720930232564E-5, 33.21174093023256]","{""type"":""MultiPoint"",""coordinates"":[]}"
58,"[21.0, 121.0]",36TYL,"[21.0, 121.0]","[1.860933340909091, 50.84780046511627]","{""type"":""MultiPoint"",""coordinates"":[]}"
59,"[21.0, 121.0]",36TYM,"[21.0, 121.0]","[2.325581395348837E-7, 67.49476397619048]","{""type"":""MultiPoint"",""coordinates"":[]}"
60,"[21.0, 121.0, 64.0]",36TYN,"[21.0, 121.0]","[5.722122086956521, 85.34891588372093, 99.97706930952384]","{""type"":""MultiPoint"",""coordinates"":[]}"
61,"[21.0, 64.0]",36TYP,"[21.0, 64.0]","[4.007661399999999, 89.01071781818183]","{""type"":""MultiPoint"",""coordinates"":[]}"
62,"[21.0, 64.0]",36TYQ,"[21.0, 64.0]","[3.6466084, 65.74860602380953]","{""type"":""MultiPoint"",""coordinates"":[]}"
63,"[21.0, 64.0]",36TYR,"[21.0, 64.0]","[1.8921814090909093, 43.057035357142865]","{""type"":""MultiPoint"",""coordinates"":[]}"
64,"[21.0, 64.0]",36TYS,"[21.0, 64.0]","[2.128116818181818, 23.66048145454545]","{""type"":""MultiPoint"",""coordinates"":[]}"
65,"[21.0, 64.0]",36TYT,"[21.0, 64.0]","[3.3913738863636356, 5.920785022727273]","{""type"":""MultiPoint"",""coordinates"":[]}"
66,"[64.0, 21.0, 107.0]",36UYA,"[64.0, 21.0]","[1.9032616046511632, 55.82185466666665, 93.22239825581397]","{""type"":""MultiPoint"",""coordinates"":[]}"
67,"[64.0, 107.0, 21.0]",36UYB,"[64.0, 107.0]","[4.5952380952380945E-6, 69.66570027906974, 73.94218730434783]","{""type"":""MultiPoint"",""coordinates"":[]}"
68,"[64.0, 107.0, 21.0]",36UYC,"[64.0, 107.0]","[4.404761904761905E-6, 46.29258145454546, 90.64283134090907]","{""type"":""MultiPoint"",""coordinates"":[]}"
69,"[64.0, 21.0]",36UYU,"[64.0, 21.0]","[2.2729911162790706, 16.634212418604648]","{""type"":""MultiPoint"",""coordinates"":[]}"
70,"[64.0, 21.0]",36UYV,"[64.0, 21.0]","[1.9029687209302326, 36.69707777272727]","{""type"":""MultiPoint"",""coordinates"":[]}"
71,"[121.0, 21.0]",37SBA,"[121.0, 21.0]","[9.285714285714285E-7, 98.89368641860467]","{""type"":""MultiPoint"",""coordinates"":[]}"
72,"[121.0, 21.0]",37SBB,"[121.0, 21.0]","[2.2378368139534883, 80.2526674222222]","{""type"":""MultiPoint"",""coordinates"":[]}"
73,"[121.0, 21.0]",37SBC,"[121.0, 21.0]","[1.916303046511628, 53.0778798409091]","{""type"":""MultiPoint"",""coordinates"":[]}"
74,"[121.0, 21.0]",37SBD,"[121.0, 21.0]","[1.9092307857142852, 24.65631797674419]","{""type"":""MultiPoint"",""coordinates"":[]}"
75,"[21.0, 121.0]",37TBE,"[21.0, 121.0]","[2.4977630930232553, 22.797225953488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
76,"[21.0, 121.0]",37TBF,"[21.0, 121.0]","[1.8523544545454549, 46.855711465116286]","{""type"":""MultiPoint"",""coordinates"":[]}"
77,"[21.0, 121.0]",37TBG,"[21.0, 121.0]","[2.325581395348837E-7, 70.07502445238096]","{""type"":""MultiPoint"",""coordinates"":[]}"
78,"[121.0, 21.0]",37TCE,"[121.0, 21.0]","[1.903757255813953, 88.0740188139535]","{""type"":""MultiPoint"",""coordinates"":[]}"
79,"[121.0, 21.0]",37TCF,"[121.0, 21.0]","[1.9047760232558137, 61.48717377272727]","{""type"":""MultiPoint"",""coordinates"":[]}"
80,"[121.0, 21.0]",37TCG,"[121.0, 21.0]","[3.8095238095238096E-7, 34.78000209090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
81,"[121.0, 21.0]",37TCH,"[121.0, 21.0]","[7.014961790697674, 12.454725021739135]","{""type"":""MultiPoint"",""coordinates"":[]}"
82,"[21.0, 121.0]",37TCJ,"[21.0, 121.0]","[3.9114824222222215, 27.541701976190478]","{""type"":""MultiPoint"",""coordinates"":[]}"
83,"[21.0, 121.0]",37TCK,"[21.0, 121.0]","[3.8616446444444446, 51.61527516666666]","{""type"":""MultiPoint"",""coordinates"":[]}"
84,"[21.0, 121.0, 64.0]",37TCL,"[21.0, 121.0]","[1.8554806590909094, 76.00979762790695, 98.00039588095238]","{""type"":""MultiPoint"",""coordinates"":[]}"
85,"[21.0, 64.0, 121.0]",37TCM,"[21.0, 64.0]","[2.1611756363636365, 75.93896849999997, 96.37045802380955]","{""type"":""MultiPoint"",""coordinates"":[]}"
86,"[21.0, 64.0]",37TCN,"[21.0, 64.0]","[1.8826604545454544, 47.34963263636364]","{""type"":""MultiPoint"",""coordinates"":[]}"
87,"[121.0, 21.0]",37TDJ,"[121.0, 21.0]","[1.2404761904761904E-5, 70.5465160909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
88,"[121.0, 21.0]",37TDK,"[121.0, 21.0]","[6.40952380952381E-5, 44.107450886363644]","{""type"":""MultiPoint"",""coordinates"":[]}"
89,"[121.0, 21.0]",37TDL,"[121.0, 21.0]","[1.906902162790698, 17.66578865909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
90,"[21.0, 121.0]",37TDM,"[21.0, 121.0]","[2.1241929999999996, 8.666814809523808]","{""type"":""MultiPoint"",""coordinates"":[]}"
91,"[21.0, 121.0]",37TDN,"[21.0, 121.0]","[2.2104807954545453, 31.816909928571423]","{""type"":""MultiPoint"",""coordinates"":[]}"
92,"[121.0, 21.0]",37TEN,"[121.0, 21.0]","[3.3095238095238087E-6, 53.72147806976745]","{""type"":""MultiPoint"",""coordinates"":[]}"
93,"[21.0, 64.0]",37UCP,"[21.0, 64.0]","[2.7674418604651166E-6, 17.299215046511627]","{""type"":""MultiPoint"",""coordinates"":[]}"
94,"[64.0, 21.0]",37UCQ,"[64.0, 21.0]","[1.9972156046511627, 6.142408954545454]","{""type"":""MultiPoint"",""coordinates"":[]}"
95,"[64.0, 21.0]",37UCR,"[64.0, 21.0]","[1.8917538604651163, 30.389337488888884]","{""type"":""MultiPoint"",""coordinates"":[]}"
96,"[64.0, 21.0, 107.0]",37UCS,"[64.0, 21.0]","[5.428571428571428E-6, 56.45998178260869, 88.26650386046514]","{""type"":""MultiPoint"",""coordinates"":[]}"
97,"[64.0, 107.0, 21.0]",37UCT,"[64.0, 107.0]","[2.3085474186046513, 57.09622020454546, 79.77194186046512]","{""type"":""MultiPoint"",""coordinates"":[]}"
98,"[64.0, 107.0, 21.0]",37UDA,"[64.0, 107.0]","[7.071428571428572E-6, 49.55837309302325, 65.41542979069766]","{""type"":""MultiPoint"",""coordinates"":[]}"
99,"[64.0, 107.0, 21.0]",37UDB,"[64.0, 107.0]","[1.8978071395348843, 17.26837355813953, 90.39710018181819]","{""type"":""MultiPoint"",""coordinates"":[]}"
100,"[21.0, 121.0, 64.0]",37UDP,"[21.0, 121.0]","[2.2447654090909106, 55.22701004761905, 98.52106241860466]","{""type"":""MultiPoint"",""coordinates"":[]}"
101,"[21.0, 64.0, 121.0]",37UDQ,"[21.0, 64.0]","[4.010331844444445, 77.31572741860465, 78.42359711904763]","{""type"":""MultiPoint"",""coordinates"":[]}"
102,"[21.0, 64.0, 121.0]",37UDR,"[21.0, 64.0]","[5.715147173913044, 48.2661391627907, 97.41176477272728]","{""type"":""MultiPoint"",""coordinates"":[]}"
103,"[21.0, 64.0]",37UDS,"[21.0, 64.0]","[3.6344550444444446, 17.834766238095245]","{""type"":""MultiPoint"",""coordinates"":[]}"
104,"[64.0, 21.0]",37UDT,"[64.0, 21.0]","[2.287333465116278, 2.4025152500000004]","{""type"":""MultiPoint"",""coordinates"":[]}"
105,"[64.0, 21.0, 107.0]",37UDU,"[64.0, 21.0]","[2.142135023255814, 16.07070252272727, 99.84040723255814]","{""type"":""MultiPoint"",""coordinates"":[]}"
106,"[64.0, 21.0, 107.0]",37UDV,"[64.0, 21.0]","[4.285714285714286E-6, 40.054105441860465, 82.34504693181817]","{""type"":""MultiPoint"",""coordinates"":[]}"
107,"[21.0, 64.0]",37UEA,"[21.0, 64.0]","[2.248638818181818, 3.310963162790698]","{""type"":""MultiPoint"",""coordinates"":[]}"
108,"[64.0, 21.0, 107.0]",37UEB,"[64.0, 21.0]","[1.934418, 4.971125295454547, 98.77056999999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
109,"[121.0, 21.0]",37UEP,"[121.0, 21.0]","[4.952380952380951E-6, 28.59322465909091]","{""type"":""MultiPoint"",""coordinates"":[]}"
110,"[121.0, 21.0]",37UEQ,"[121.0, 21.0]","[0.0014256428571428573, 7.799602977777777]","{""type"":""MultiPoint"",""coordinates"":[]}"
111,"[21.0, 121.0]",37UER,"[21.0, 121.0]","[5.645445086956522, 10.4498]","{""type"":""MultiPoint"",""coordinates"":[]}"
112,"[21.0, 121.0, 64.0]",37UES,"[21.0, 121.0]","[3.8293924888888884, 33.14460376190476, 99.19637180952382]","{""type"":""MultiPoint"",""coordinates"":[]}"
113,"[21.0, 121.0, 64.0]",37UET,"[21.0, 121.0]","[1.9396272045454543, 57.48717077272727, 79.98252767441859]","{""type"":""MultiPoint"",""coordinates"":[]}"
114,"[21.0, 64.0, 121.0]",37UEU,"[21.0, 64.0]","[2.0623925, 50.481111071428586, 78.98595806818182]","{""type"":""MultiPoint"",""coordinates"":[]}"
115,"[21.0, 64.0, 121.0]",37UEV,"[21.0, 64.0]","[3.511627906976744E-6, 21.532753619047618, 97.11753275609759]","{""type"":""MultiPoint"",""coordinates"":[]}"
116,"[21.0, 121.0, 64.0]",37UFA,"[21.0, 121.0]","[1.9291460909090916, 32.381457581395345, 84.06424802325581]","{""type"":""MultiPoint"",""coordinates"":[]}"
117,"[21.0, 121.0, 64.0]",37UFB,"[21.0, 121.0]","[2.0759692045454545, 52.73720754761904, 56.17205516279071]","{""type"":""MultiPoint"",""coordinates"":[]}"
118,"[121.0, 21.0]",37UFS,"[121.0, 21.0]","[3.6428571428571415E-6, 40.82491988636365]","{""type"":""MultiPoint"",""coordinates"":[]}"
119,"[121.0, 21.0]",37UFT,"[121.0, 21.0]","[3.726126886363636, 15.390159863636365]","{""type"":""MultiPoint"",""coordinates"":[]}"
120,"[21.0, 121.0]",37UFU,"[21.0, 121.0]","[0.08666260465116275, 2.125653046511628]","{""type"":""MultiPoint"",""coordinates"":[]}"
121,"[21.0, 121.0, 64.0]",37UFV,"[21.0, 121.0]","[3.813953488372093E-6, 12.751823886363631, 99.83371911904763]","{""type"":""MultiPoint"",""coordinates"":[]}"
122,"[64.0, 21.0, 107.0]",37VEC,"[64.0, 21.0]","[8.833333333333336E-6, 24.41064958139534, 76.2539143488372]","{""type"":""MultiPoint"",""coordinates"":[]}"
123,"[64.0, 107.0, 21.0]",37VED,"[64.0, 107.0]","[1.7357142857142856E-5, 44.381454744186044, 51.13067917777778]","{""type"":""MultiPoint"",""coordinates"":[]}"
124,"[64.0, 107.0, 21.0]",37VEE,"[64.0, 107.0]","[2.019688619047619, 17.114804906976744, 74.14944709090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
125,"[21.0, 64.0, 121.0]",37VFC,"[21.0, 64.0]","[2.2341206818181814, 26.73455783333334, 74.62581790697676]","{""type"":""MultiPoint"",""coordinates"":[]}"
126,"[64.0, 21.0, 121.0]",37VFD,"[64.0, 21.0]","[3.140395833333333, 3.6887731111111117, 94.2915208095238]","{""type"":""MultiPoint"",""coordinates"":[]}"
127,"[21.0, 64.0, 107.0]",37VFE,"[21.0, 64.0]","[3.129983204545455, 3.385847666666667, 97.25852347500002]","{""type"":""MultiPoint"",""coordinates"":[]}"
128,"[64.0, 21.0, 107.0]",37VFF,"[64.0, 21.0]","[1.7599368000000002, 12.521250279069768, 77.05280145833332]","{""type"":""MultiPoint"",""coordinates"":[]}"
129,"[64.0, 21.0, 107.0]",37VFG,"[64.0, 21.0]","[24.466036480769226, 32.05780195000001, 55.00386258490566]","{""type"":""MultiPoint"",""coordinates"":[]}"
130,"[107.0, 64.0, 21.0]",37VFH,"[107.0, 64.0]","[13.995341499999999, 24.782901384615386, 63.86567324]","{""type"":""MultiPoint"",""coordinates"":[]}"
131,"[121.0, 21.0]",38ULG,"[121.0, 21.0]","[8.857142857142857E-6, 0.004742255813953488]","{""type"":""MultiPoint"",""coordinates"":[]}"
132,"[21.0, 121.0, 64.0]",38VLH,"[21.0, 121.0]","[1.9823223636363636, 11.761289209302326, 89.83643330952383]","{""type"":""MultiPoint"",""coordinates"":[]}"
133,"[21.0, 121.0, 64.0]",38VLJ,"[21.0, 121.0]","[3.7936322, 39.07444326190476, 54.386925428571445]","{""type"":""MultiPoint"",""coordinates"":[]}"
134,"[21.0, 64.0, 121.0]",38VLK,"[21.0, 64.0]","[1.7150766976744187, 20.872765166666667, 69.3231830232558]","{""type"":""MultiPoint"",""coordinates"":[]}"
135,"[64.0, 21.0, 121.0, 107.0]",38VLL,"[64.0, 21.0]","[2.326553775, 3.588767952380952, 94.94154256097562, 99.2767230212766]","{""type"":""MultiPoint"",""coordinates"":[]}"
136,"[21.0, 64.0, 107.0]",38VLM,"[21.0, 64.0]","[5.52187275, 23.546162326923074, 79.64636459615384]","{""type"":""MultiPoint"",""coordinates"":[]}"
137,"[64.0, 107.0, 21.0]",38VLN,"[64.0, 107.0]","[26.207350615384613, 35.44442689473686, 44.77128645999999]","{""type"":""MultiPoint"",""coordinates"":[]}"
138,"[121.0, 21.0, 64.0]",38VMK,"[121.0, 21.0]","[2.890303093023256, 5.407689409090909, 98.24328285000001]","{""type"":""MultiPoint"",""coordinates"":[]}"
139,"[21.0, 121.0, 64.0]",38VML,"[21.0, 121.0]","[5.0934975, 10.337989292682929, 71.61071871794873]","{""type"":""MultiPoint"",""coordinates"":[]}"
140,"[21.0, 121.0, 64.0]",38VMM,"[21.0, 121.0]","[0.7286398974358975, 36.615726974358964, 49.52571478846153]","{""type"":""MultiPoint"",""coordinates"":[]}"
141,"[64.0, 21.0, 121.0]",38VMN,"[64.0, 21.0]","[7.914205263157894, 19.32811575510204, 65.29637794736843]","{""type"":""MultiPoint"",""coordinates"":[]}"
142,"[21.0, 64.0, 107.0, 121.0]",38VMP,"[21.0, 64.0]","[4.467865837837838, 5.2329215, 84.01297289473685, 93.67922438775511]","{""type"":""MultiPoint"",""coordinates"":[]}"
143,"[64.0, 21.0, 107.0]",38VMQ,"[64.0, 21.0]","[1.8296782352941177, 16.42242569230769, 47.009505270270274]","{""type"":""MultiPoint"",""coordinates"":[]}"
144,"[21.0, 121.0, 64.0]",38VNP,"[21.0, 121.0]","[5.542206945945946, 28.151087551020414, 52.470949117647066]","{""type"":""MultiPoint"",""coordinates"":[]}"
145,"[21.0, 64.0, 121.0]",38VNQ,"[21.0, 64.0]","[10.813480538461539, 18.561475823529413, 32.88308125714286]","{""type"":""MultiPoint"",""coordinates"":[]}"
146,"[64.0, 21.0, 121.0, 107.0]",38VNR,"[64.0, 21.0]","[0.9970624545454544, 6.607303944444444, 62.305539861111114, 90.80412038235296]","{""type"":""MultiPoint"",""coordinates"":[]}"
147,"[64.0, 21.0, 107.0, 121.0]",38WNS,"[64.0, 21.0]","[1.65625E-6, 6.952640666666667, 56.18000442857143, 87.27169509090909]","{""type"":""MultiPoint"",""coordinates"":[]}"
148,"[121.0, 21.0, 64.0]",38WPS,"[121.0, 21.0]","[3.368356454545454, 5.587825485714286, 35.33139196875]","{""type"":""MultiPoint"",""coordinates"":[]}"
149,"[21.0, 64.0, 121.0, 107.0]",38WPT,"[21.0, 64.0]","[3.7500000000000005E-6, 7.41844496875, 23.990661625, 96.36760664516129]","{""type"":""MultiPoint"",""coordinates"":[]}"
150,"[21.0, 64.0, 121.0, 107.0]",38WPU,"[21.0, 64.0]","[0.9838724999999999, 2.73280871875, 52.31794253125, 65.4097521875]","{""type"":""MultiPoint"",""coordinates"":[]}"
151,"[64.0, 21.0, 121.0, 107.0]",39WVQ,"[64.0, 21.0]","[0.08364216666666668, 3.013514031250001, 27.52608759375, 78.84826565625]","{""type"":""MultiPoint"",""coordinates"":[]}"
152,"[21.0, 64.0]",34LDJ,"[21.0, 64.0]","[18.2043990212766, 61.91513316279069]","{""type"":""MultiPoint"",""coordinates"":[]}"
153,"[21.0, 64.0]",34LDK,"[21.0, 64.0]","[33.33343252272726, 40.72297365853659]","{""type"":""MultiPoint"",""coordinates"":[]}"
154,"[64.0, 21.0]",34LDL,"[64.0, 21.0]","[24.281696395348835, 54.878408022222224]","{""type"":""MultiPoint"",""coordinates"":[]}"
155,"[64.0, 21.0]",34LDM,"[64.0, 21.0]","[7.197960348837209, 74.57341348888889]","{""type"":""MultiPoint"",""coordinates"":[]}"
156,"[64.0, 21.0]",34LDN,"[64.0, 21.0]","[7.9184947333333335, 93.71930388372094]","{""type"":""MultiPoint"",""coordinates"":[]}"
157,[21.0],34LEJ,[21.0],[3.6889814000000003],"{""type"":""MultiPoint"",""coordinates"":[]}"
158,[21.0],34LEK,[21.0],[2.097275340909091],"{""type"":""MultiPoint"",""coordinates"":[]}"
159,"[21.0, 64.0]",34LEL,"[21.0, 64.0]","[3.7764948000000005, 99.999762]","{""type"":""MultiPoint"",""coordinates"":[]}"
160,"[21.0, 64.0]",34LEM,"[21.0, 64.0]","[4.037888777777778, 91.98621943902441]","{""type"":""MultiPoint"",""coordinates"":[]}"
161,"[21.0, 64.0]",34LEN,"[21.0, 64.0]","[10.255899717391301, 74.33767942222222]","{""type"":""MultiPoint"",""coordinates"":[]}"
162,"[21.0, 64.0]",34LEP,"[21.0, 64.0]","[25.605062522727277, 54.344235465116284]","{""type"":""MultiPoint"",""coordinates"":[]}"
163,"[64.0, 21.0]",34LEQ,"[64.0, 21.0]","[38.48222182608696, 45.02427839534882]","{""type"":""MultiPoint"",""coordinates"":[]}"
164,"[64.0, 21.0]",34LER,"[64.0, 21.0]","[17.49041622727273, 66.4664211818182]","{""type"":""MultiPoint"",""coordinates"":[]}"
165,"[21.0, 121.0]",34LFH,"[21.0, 121.0]","[23.78722539583333, 54.873626302325576]","{""type"":""MultiPoint"",""coordinates"":[]}"
166,"[21.0, 121.0]",34LFJ,"[21.0, 121.0]","[4.8078857333333325, 76.74465052272728]","{""type"":""MultiPoint"",""coordinates"":[]}"
167,"[21.0, 121.0]",34LFK,"[21.0, 121.0]","[5.116279069767442E-7, 95.68367488095237]","{""type"":""MultiPoint"",""coordinates"":[]}"
168,[21.0],34LFL,[21.0],[3.6398675555555555],"{""type"":""MultiPoint"",""coordinates"":[]}"
169,[21.0],34LFM,[21.0],[4.420429955555556],"{""type"":""MultiPoint"",""coordinates"":[]}"
170,[21.0],34LFN,[21.0],[5.455013543478261],"{""type"":""MultiPoint"",""coordinates"":[]}"
171,[21.0],34LFP,[21.0],[2.0015024545454545],"{""type"":""MultiPoint"",""coordinates"":[]}"
